t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0058,-0.04645,0.00584,-0.00882
0.0107,-0.09351,0.01167,-0.01773
0.0136,-0.14118,0.01748,-0.02676
0.0161,-0.18946,0.02326,-0.03592
0.0450,-0.23834,0.02903,-0.04519
0.0476,-0.28784,0.03477,-0.05459
0.0505,-0.33795,0.04049,-0.06408
0.0529,-0.38867,0.04618,-0.07370
0.0554,-0.43994,0.05184,-0.08343
0.0580,-0.49182,0.05747,-0.09329
0.0605,-0.54431,0.06306,-0.10324
0.0632,-0.59735,0.06861,-0.11331
0.0651,-0.65100,0.07412,-0.12347
0.0670,-0.70520,0.07958,-0.13375
0.0694,-0.76001,0.08500,-0.14416
0.0715,-0.81537,0.09037,-0.15466
0.0738,-0.87128,0.09570,-0.16528
0.0764,-0.92780,0.10098,-0.17599
0.0790,-0.98487,0.10620,-0.18683
0.0818,-1.04248,0.11137,-0.19775
0.0846,-1.10065,0.11648,-0.20880
0.0873,-1.15937,0.12153,-0.21994
0.0900,-1.21863,0.12652,-0.23120
0.0926,-1.27844,0.13145,-0.24255
0.0954,-1.33881,0.13632,-0.25399
0.0981,-1.39972,0.14112,-0.26556
0.1008,-1.46112,0.14585,-0.27722
0.1037,-1.52307,0.15052,-0.28897
0.1065,-1.58557,0.15512,-0.30084
0.1090,-1.64856,0.15963,-0.31280
0.1113,-1.71210,0.16407,-0.32486
0.1134,-1.77613,0.16844,-0.33703
0.1153,-1.84070,0.17272,-0.34930
0.1171,-1.90576,0.17694,-0.36166
0.1188,-1.97138,0.18107,-0.37411
0.1208,-2.03748,0.18511,-0.38665
0.1225,-2.10407,0.18908,-0.39929
0.1242,-2.17121,0.19296,-0.41204
0.1569,-2.23883,0.19674,-0.42489
0.1591,-2.30695,0.20043,-0.43783
0.1617,-2.37555,0.20404,-0.45086
0.1641,-2.44464,0.20755,-0.46399
0.1667,-2.51422,0.21096,-0.47720
0.1690,-2.58429,0.21429,-0.49051
0.1716,-2.65485,0.21752,-0.50390
0.1734,-2.72589,0.22065,-0.51739
0.1760,-2.79737,0.22369,-0.53097
0.1785,-2.86933,0.22662,-0.54464
0.1812,-2.94178,0.22946,-0.55841
0.2214,-3.01465,0.23219,-0.57226
0.2240,-3.08802,0.23481,-0.58621
0.2266,-3.16187,0.23733,-0.60025
0.2292,-3.23615,0.23974,-0.61435
0.2317,-3.31092,0.24205,-0.62854
0.2341,-3.38611,0.24424,-0.64282
0.2597,-3.46173,0.24633,-0.65719
0.2621,-3.53784,0.24832,-0.67166
0.2648,-3.61438,0.25018,-0.68621
0.2671,-3.69135,0.25193,-0.70083
0.2943,-3.76880,0.25357,-0.71554
0.2967,-3.84668,0.25509,-0.73034
0.2990,-3.92499,0.25650,-0.74524
0.3010,-4.00373,0.25779,-0.76019
0.3272,-4.08289,0.25897,-0.77523
0.3298,-4.16248,0.26002,-0.79037
0.3327,-4.24250,0.26095,-0.80557
0.3611,-4.32294,0.26176,-0.82086
0.3628,-4.40381,0.26245,-0.83624
0.3642,-4.48511,0.26301,-0.85168
0.3848,-4.56678,0.26345,-0.86721
0.3865,-4.64887,0.26377,-0.88281
0.3879,-4.73139,0.26397,-0.89849
0.4058,-4.81427,0.26405,-0.91424
0.4072,-4.89759,0.26399,-0.93008
0.4256,-4.98133,0.26380,-0.94598
0.4270,-5.06540,0.26350,-0.96197
0.4444,-5.14994,0.26306,-0.97802
0.4459,-5.23484,0.26249,-0.99417
0.4623,-5.32013,0.26179,-1.01037
