t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0134,0.00003,-0.00002,0.00000
0.0144,0.00003,-0.00002,0.00002
0.0284,0.00003,0.00000,0.00002
0.0293,0.00003,-0.00002,0.00000
0.0433,0.00000,-0.00002,0.00002
0.0567,0.00000,-0.00002,0.00000
0.0710,0.00003,-0.00002,0.00000
0.0719,0.00003,0.00000,0.00002
0.0848,0.00000,-0.00002,0.00002
0.0985,0.00003,0.00000,0.00000
0.0993,0.00003,-0.00002,0.00000
0.1123,0.00003,-0.00002,0.00000
0.1254,0.00003,-0.00002,0.00000
0.1397,0.00003,0.00000,0.00000
0.1405,0.00003,-0.00002,0.00000
0.1556,0.00003,-0.00002,0.00000
0.1719,0.00000,-0.00002,0.00002
0.1729,0.00000,-0.00002,0.00002
0.1905,0.00000,-0.00002,0.00000
0.1916,0.00000,-0.00002,0.00002
0.2831,0.00000,0.00000,0.00000
0.2844,0.00000,-0.00002,0.00000
0.2976,0.00000,-0.00002,0.00000
0.2985,0.00003,0.00000,0.00000
0.2992,0.00003,-0.00002,0.00000
0.2998,0.00003,0.00000,0.00002
0.3003,0.00000,-0.00002,0.00000
0.3009,0.00000,0.00000,0.00000
0.3015,0.00000,-0.00002,0.00000
0.3022,0.00000,-0.00002,0.00000
0.3181,0.00000,0.00000,0.00000
0.3192,0.00000,-0.00002,0.00000
0.3199,0.00000,-0.00002,0.00000
0.3352,0.00000,0.00000,0.00000
0.3505,0.00003,-0.00002,0.00000
0.3513,0.00000,-0.00002,0.00000
0.3668,0.00000,-0.00002,0.00000
0.3812,0.00000,0.00000,0.00002
0.3819,0.00000,-0.00002,0.00000
0.3967,0.00000,-0.00002,0.00002
0.4110,0.00000,0.00000,0.00002
0.4118,0.00000,-0.00002,0.00000
0.4254,0.00000,-0.00002,0.00002
0.4398,0.00000,-0.00002,0.00002
0.4407,0.00003,-0.00002,0.00000
0.4547,0.00003,-0.00002,0.00002
0.4705,0.00003,-0.00002,0.00002
0.4715,0.00000,0.00000,0.00000
0.4927,0.00000,-0.00002,-0.00002
0.4942,0.00003,0.00000,0.00000
0.5145,0.00003,-0.00002,0.00000
0.5159,0.00000,0.00000,0.00002
0.5333,0.00000,-0.00002,0.00000
0.5342,0.00000,0.00000,0.00000
0.5497,0.00000,-0.00002,0.00000
0.5505,0.00000,-0.00002,0.00000
0.5658,0.00003,-0.00002,0.00000
0.5802,0.00003,-0.00002,0.00000
0.5810,0.00000,0.00000,0.00002
0.5953,0.00000,-0.00002,0.00000
0.6101,0.00003,0.00000,0.00002
0.6110,0.00003,-0.00002,0.00000
0.6252,0.00003,-0.00002,0.00000
0.6396,0.00003,0.00000,0.00000
0.6404,0.00003,-0.00002,0.00000
0.6551,0.00000,0.00000,0.00002
0.6717,0.00000,-0.00002,0.00002
