t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0098,-0.31537,-0.21534,-0.03400
0.0114,-0.63001,-0.43218,-0.06690
0.0121,-0.94397,-0.65054,-0.09876
0.0131,-1.25708,-0.87043,-0.12958
0.0139,-1.56946,-1.09188,-0.15943
0.0150,-1.88098,-1.31489,-0.18817
0.0161,-2.19171,-1.53950,-0.21607
0.0174,-2.50159,-1.76570,-0.24298
0.0196,-2.81055,-1.99353,-0.26904
0.0205,-3.11859,-2.22299,-0.29413
0.0216,-3.42566,-2.45411,-0.31836
0.0226,-3.73175,-2.68688,-0.34180
0.0237,-4.03693,-2.92134,-0.36438
0.0249,-4.34101,-3.15748,-0.38623
0.0258,-4.64405,-3.39533,-0.40729
0.0267,-4.94605,-3.63490,-0.42761
0.0276,-5.24689,-3.87620,-0.44721
0.0285,-5.54670,-4.11923,-0.46613
0.0294,-5.84534,-4.36401,-0.48432
0.0304,-6.14283,-4.61056,-0.50195
0.0313,-6.43909,-4.85887,-0.51892
0.0322,-6.73413,-5.10896,-0.53534
0.0330,-7.02796,-5.36084,-0.55115
0.0338,-7.32050,-5.61451,-0.56641
0.0346,-7.61170,-5.86999,-0.58112
0.0354,-7.90161,-6.12727,-0.59540
0.0362,-8.19019,-6.38637,-0.60913
0.0371,-8.47742,-6.64730,-0.62244
0.0379,-8.76319,-6.91005,-0.63532
0.0387,-9.04761,-7.17464,-0.64777
0.0396,-9.33057,-7.44106,-0.65991
0.0406,-9.61212,-7.70933,-0.67169
0.0416,-9.89209,-7.97944,-0.68311
0.0564,-10.17066,-8.25140,-0.69428
0.0575,-10.44196,-8.52398,-0.70612
0.0583,-10.71015,-8.79789,-0.71808
0.0593,-10.97675,-9.07320,-0.72980
0.0603,-11.24268,-9.34968,-0.74127
0.0731,-11.50830,-9.62703,-0.75226
0.0739,-11.77411,-9.90489,-0.76264
0.0838,-12.04053,-10.18289,-0.77228
0.0932,-12.30774,-10.46057,-0.78113
0.1065,-12.57630,-10.73762,-0.78900
0.1202,-12.84674,-11.01353,-0.79578
0.1211,-13.11945,-11.28765,-0.80115
0.1388,-13.39466,-11.55925,-0.80506
0.1398,-13.67298,-11.82778,-0.80719
0.1637,-13.95453,-12.09236,-0.80737
0.1647,-14.23944,-12.35206,-0.80542
0.1764,-14.52771,-12.60598,-0.80103
0.1839,-14.81916,-12.85319,-0.79407
0.1912,-15.11371,-13.09289,-0.78436
0.1984,-15.41065,-13.32405,-0.77179
0.2124,-15.70905,-13.54571,-0.75617
0.2202,-16.00769,-13.75692,-0.73749
0.2340,-16.30542,-13.95701,-0.71570
0.2411,-16.60114,-14.14551,-0.69080
0.2482,-16.89337,-14.32204,-0.66278
0.2627,-17.18079,-14.48653,-0.63178
0.2694,-17.46228,-14.63913,-0.59796
0.2837,-17.73664,-14.78020,-0.56146
0.2932,-18.00251,-14.91026,-0.52252
0.3016,-18.25891,-15.03006,-0.48126
0.3088,-18.50464,-15.14048,-0.43805
0.3229,-18.73896,-15.24267,-0.39313
0.3300,-18.96112,-15.34244,-0.34790
0.3379,-19.17115,-15.43713,-0.30158
0.3519,-19.36963,-15.52620,-0.25391
0.3586,-19.55695,-15.60962,-0.20496
0.3734,-19.73352,-15.68746,-0.15473
0.3805,-19.89966,-15.75984,-0.10321
0.3946,-20.05561,-15.82687,-0.05042
0.4015,-20.20154,-15.88869,0.00366
0.4083,-20.33777,-15.94541,0.05896
0.4223,-20.46454,-15.99714,0.11548
0.4294,-20.58203,-16.04401,0.17322
0.4431,-20.69049,-16.08611,0.23218
0.4500,-20.79010,-16.12355,0.29236
0.4640,-20.88105,-16.15641,0.35376
0.4708,-20.96344,-16.18480,0.41632
0.4778,-21.03748,-16.20881,0.48004
0.4916,-21.10334,-16.22851,0.54492
0.4985,-21.16114,-16.24399,0.61096
0.5128,-21.21100,-16.25534,0.67810
0.5197,-21.25312,-16.26263,0.74640
0.5337,-21.28760,-16.26595,0.81579
0.5407,-21.31458,-16.26535,0.88629
0.5478,-21.33417,-16.26093,0.95788
0.5617,-21.34650,-16.25275,1.03058
0.5690,-21.35169,-16.24088,1.10431
0.5829,-21.34980,-16.22540,1.17908
0.5899,-21.34101,-16.20638,1.25482
0.6038,-21.32532,-16.18399,1.33154
0.6108,-21.30286,-16.15829,1.40936
0.6179,-21.27375,-16.12931,1.48804
0.6318,-21.23822,-16.09703,1.56763
0.6387,-21.19605,-16.06189,1.64831
0.6530,-21.14765,-16.02361,1.72986
0.6599,-21.09314,-15.98359,1.81268
0.6740,-21.03284,-15.94235,1.89673
0.6809,-20.96686,-15.89723,1.98132
0.6882,-20.89582,-15.84714,2.06579
0.7019,-20.82044,-15.79147,2.14966
0.7088,-20.74158,-15.72981,2.23236
0.7226,-20.66004,-15.66190,2.31348
0.7296,-20.57648,-15.58755,2.39239
0.7435,-20.49176,-15.50665,2.46875
0.7505,-20.40680,-15.41920,2.54205
0.7574,-20.32233,-15.32530,2.61181
0.7713,-20.23932,-15.22514,2.67767
0.7783,-20.15845,-15.11897,2.73920
0.7924,-20.08069,-15.00717,2.79602
0.7993,-20.00666,-14.89021,2.84784
0.8132,-19.93720,-14.76867,2.89435
0.8202,-19.87305,-14.64320,2.93518
0.8341,-19.81482,-14.51452,2.97021
0.8411,-19.76319,-14.38346,2.99927
0.8481,-19.71863,-14.25092,3.02222
0.8621,-19.68268,-14.12155,3.03924
0.8689,-19.65418,-13.99329,3.05054
0.8829,-19.63282,-13.86545,3.05621
0.8897,-19.61841,-13.73779,3.05621
0.9036,-19.61097,-13.61026,3.05066
0.9106,-19.61029,-13.48284,3.03961
0.9175,-19.61628,-13.35559,3.02319
0.9315,-19.62885,-13.22852,3.00146
0.9385,-19.64789,-13.10165,2.97449
0.9526,-19.67334,-12.97502,2.94238
0.9596,-19.70502,-12.84864,2.90521
0.9736,-19.74286,-12.72253,2.86310
0.9819,-19.78675,-12.59678,2.81610
0.9903,-19.83655,-12.47140,2.76434
0.9977,-19.89215,-12.34643,2.70788
1.0116,-19.95343,-12.22187,2.64685
1.0185,-20.02033,-12.09777,2.58130
1.0326,-20.09265,-11.97415,2.51135
1.0395,-20.17035,-11.85103,2.43713
1.0537,-20.25336,-11.72845,2.35864
1.0607,-20.34150,-11.60644,2.27600
