t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0108,0.00000,0.00000,0.00000
0.0218,0.00000,0.00000,0.00000
0.0323,0.00000,0.00000,0.00000
0.0430,0.00000,0.00000,0.00000
0.0437,0.00000,0.00000,0.00000
0.0543,0.00000,0.00000,0.00000
0.0638,0.00000,0.00000,0.00000
0.0734,0.00000,0.00000,0.00000
0.0834,0.00000,0.00000,0.00000
0.0932,0.00000,0.00000,0.00000
0.1043,0.00000,0.00000,0.00000
0.1145,0.00000,0.00000,0.00000
0.1241,0.00000,0.00000,0.00000
0.1332,0.00000,0.00000,0.00000
0.1425,0.00000,0.00000,0.00000
0.1525,0.00000,0.00000,0.00000
0.1703,0.00000,0.00000,0.00000
0.1803,0.00000,0.00000,0.00000
0.1908,0.00000,0.00000,0.00000
0.2022,0.00000,0.00000,0.00000
0.2130,0.00000,0.00000,0.00000
0.2140,0.00000,0.00000,0.00000
0.2286,0.00000,0.00000,0.00000
0.2460,0.00000,0.00000,0.00000
0.3037,0.00000,0.00000,0.00000
0.3044,0.00000,0.00014,0.00000
0.3133,0.00000,0.00044,0.00000
0.3139,0.00000,0.00088,0.00000
0.3144,0.00000,0.00146,0.00000
0.3149,0.00000,0.00219,0.00000
0.3155,0.00000,0.00306,0.00000
0.3160,0.00000,0.00407,0.00000
0.3265,0.00000,0.00523,0.00000
0.3370,0.00000,0.00652,0.00000
0.3476,0.00000,0.00796,0.00000
0.3575,0.00000,0.00954,0.00000
0.3675,0.00000,0.01126,0.00000
0.3768,0.00000,0.01311,0.00000
0.3860,0.00000,0.01511,0.00000
0.3955,0.00000,0.01724,0.00000
0.4064,0.00000,0.01951,0.00000
0.4165,0.00000,0.02191,0.00000
0.4265,0.00000,0.02445,0.00000
0.4362,0.00000,0.02712,0.00000
0.4456,0.00000,0.02992,0.00000
0.4556,0.00000,0.03285,0.00000
0.4648,0.00000,0.03592,0.00000
0.4740,0.00000,0.03910,0.00000
0.4836,0.00000,0.04242,0.00000
0.4930,0.00000,0.04587,0.00000
0.5051,0.00000,0.04944,0.00000
0.5175,0.00000,0.05313,0.00000
0.5289,0.00000,0.05695,0.00000
0.5400,0.00000,0.06088,0.00000
0.5523,0.00000,0.06494,0.00000
0.5630,0.00000,0.06911,0.00000
0.5638,0.00000,0.07340,0.00000
0.5739,0.00000,0.07781,0.00000
0.5837,0.00000,0.08233,0.00000
0.5943,0.00000,0.08696,0.00000
0.6045,0.00000,0.09171,0.00000
0.6140,0.00000,0.09657,0.00000
0.6244,0.00000,0.10153,0.00000
0.6339,0.00000,0.10660,0.00000
0.6432,0.00000,0.11177,0.00000
0.6533,0.00000,0.11705,0.00000
0.6624,0.00000,0.12244,0.00000
0.6811,0.00000,0.12792,0.00000
0.6901,0.00000,0.13350,0.00000
0.6992,0.00000,0.13918,0.00000
0.7081,0.00000,0.14495,0.00000
0.7175,0.00000,0.15081,0.00000
0.7270,0.00000,0.15676,0.00000
0.7383,0.00000,0.16281,0.00000
0.7490,0.00000,0.16895,0.00000
0.7599,0.00000,0.17517,0.00000
0.7706,0.00000,0.18147,0.00000
0.7811,0.00000,0.18786,0.00000
0.7913,0.00000,0.19433,0.00000
0.8016,0.00000,0.20088,0.00000
0.8112,0.00000,0.20750,0.00000
0.8204,0.00000,0.21420,0.00000
0.8540,0.00000,0.22098,0.00000
0.8578,0.00000,0.22782,0.00000
0.8578,0.00000,0.23474,0.00000
0.9013,0.00000,0.24172,0.00000
0.9026,0.00000,0.24876,0.00000
0.9040,0.00000,0.25587,0.00000
0.9052,0.00000,0.26305,0.00000
0.9063,0.00000,0.27028,0.00000
0.9688,0.00000,0.27757,0.00000
0.9704,0.00000,0.28492,0.00000
0.9711,0.00000,0.29232,0.00000
0.9801,0.00000,0.29977,0.00000
0.9819,0.00000,0.30727,0.00000
0.9834,0.00000,0.31482,0.00000
0.9848,0.00000,0.32241,0.00000
1.1705,0.00000,0.33005,0.00000
1.1721,0.00000,0.33773,0.00000
1.1735,0.00000,0.34545,0.00000
1.1750,0.00000,0.35321,0.00000
1.1834,0.00000,0.36100,0.00000
1.2142,0.00000,0.36883,0.00000
1.2159,0.00000,0.37669,0.00000
1.2171,0.00000,0.38457,0.00000
1.2184,0.00000,0.39249,0.00000
1.2197,0.00000,0.40043,0.00000
1.2211,0.00000,0.40839,0.00000
1.2235,0.00000,0.41637,0.00000
1.2257,0.00000,0.42438,0.00000
1.2264,0.00000,0.43240,0.00000
1.2276,0.00000,0.44043,0.00000
1.2288,0.00000,0.44848,0.00000
1.2301,0.00000,0.45654,0.00000
1.2315,0.00000,0.46461,0.00000
1.2327,0.00000,0.47268,0.00000
1.2346,0.00000,0.48076,0.00000
1.2516,0.00000,0.48885,0.00000
1.2528,0.00000,0.49693,0.00000
1.2540,0.00000,0.50501,0.00000
1.2551,0.00000,0.51309,0.00000
1.2565,0.00000,0.52117,0.00000
1.2578,0.00000,0.52925,0.00000
1.2588,0.00000,0.53733,0.00000
1.2599,0.00000,0.54541,0.00000
1.2759,0.00000,0.55348,0.00000
1.2771,0.00000,0.56156,0.00000
1.2785,0.00000,0.56963,0.00000
1.2955,0.00000,0.57770,0.00000
1.2967,0.00000,0.58577,0.00000
1.3138,0.00000,0.59385,0.00000
1.3150,0.00000,0.60191,0.00000
1.3318,0.00000,0.60998,0.00000
1.3475,0.00000,0.61805,0.00000
1.3487,0.00000,0.62611,0.00000
1.3632,0.00000,0.63418,0.00000
1.3644,0.00000,0.64224,0.00000
1.3803,0.00000,0.65031,0.00000
1.3965,0.00000,0.65837,0.00000
1.3977,0.00000,0.66643,0.00000
1.4133,0.00000,0.67449,0.00000
1.4144,0.00000,0.68254,0.00000
1.4298,0.00000,0.69060,0.00000
1.4423,0.00000,0.69866,0.00000
1.4582,0.00000,0.70671,0.00000
1.4592,0.00000,0.71477,0.00000
1.4731,0.00000,0.72282,0.00000
1.4741,0.00000,0.73087,0.00000
1.4896,0.00000,0.73893,0.00000
1.5131,0.00000,0.74697,0.00000
1.5146,0.00000,0.75502,0.00000
1.5153,0.00000,0.76307,0.00000
1.5289,0.00000,0.77112,0.00000
1.5445,0.00000,0.77916,0.00000
1.5456,0.00000,0.78721,0.00000
1.5617,0.00000,0.79525,0.00000
1.5781,0.00000,0.80330,0.00000
1.5792,0.00000,0.81134,0.00000
1.5923,0.00000,0.81938,0.00000
1.6050,0.00000,0.82742,0.00000
1.6062,0.00000,0.83546,0.00000
1.6184,0.00000,0.84349,0.00000
1.6333,0.00000,0.85153,0.00000
1.6342,0.00000,0.85957,0.00000
1.6450,0.00000,0.86760,0.00000
1.6554,0.00000,0.87564,0.00000
1.6654,0.00000,0.88367,0.00000
1.6769,0.00000,0.89170,0.00000
1.6865,0.00000,0.89973,0.00000
1.6966,0.00000,0.90776,0.00000
1.7070,0.00000,0.91579,0.00000
1.7176,0.00000,0.92382,0.00000
1.7280,0.00000,0.93185,0.00000
1.7388,0.00000,0.93988,0.00000
1.7493,0.00000,0.94790,0.00000
1.7593,0.00000,0.95593,0.00000
1.7689,0.00000,0.96395,0.00000
1.7801,0.00000,0.97197,0.00000
1.7907,0.00000,0.98000,0.00000
1.8018,0.00000,0.98802,0.00000
1.8115,0.00000,0.99604,0.00000
1.8209,0.00000,1.00406,0.00000
1.8302,0.00000,1.01207,0.00000
1.8403,0.00000,1.02009,0.00000
1.8494,0.00000,1.02811,0.00000
1.8583,0.00000,1.03612,0.00000
1.8673,0.00000,1.04414,0.00000
1.8767,0.00000,1.05215,0.00000
1.8865,0.00000,1.06016,0.00000
1.8959,0.00000,1.06817,0.00000
1.9054,0.00000,1.07618,0.00000
1.9150,0.00000,1.08419,0.00000
1.9244,0.00000,1.09220,0.00000
1.9338,0.00000,1.10021,0.00000
1.9432,0.00000,1.10822,0.00000
1.9526,0.00000,1.11622,0.00000
1.9709,0.00000,1.12402,0.00000
1.9806,0.00000,1.13099,0.00000
1.9903,0.00000,1.13710,0.00000
2.0000,0.00000,1.14224,0.00000
2.0097,0.00000,1.14643,0.00000
2.0190,0.00000,1.14964,0.00000
2.0283,0.00000,1.15187,0.00000
2.0376,0.00000,1.15313,0.00000
2.0472,0.00000,1.15341,0.00000
2.0570,0.00000,1.15270,0.00000
2.0662,0.00000,1.15101,0.00000
2.0765,0.00000,1.14834,0.00000
2.0855,0.00000,1.14470,0.00000
2.0946,0.00000,1.14017,0.00000
2.1044,0.00000,1.13569,0.00000
2.1136,0.00000,1.13123,0.00000
2.1238,0.00000,1.12681,0.00000
2.1375,0.00000,1.12241,0.00000
2.1529,0.00000,1.11805,0.00000
2.1534,0.00000,1.11372,0.00000
2.1702,0.00000,1.10942,0.00000
2.1808,0.00000,1.10515,0.00000
2.1907,0.00000,1.10091,0.00000
2.2010,0.00000,1.09671,0.00000
2.2108,0.00000,1.09253,0.00000
2.2203,0.00000,1.08840,0.00000
2.2299,0.00000,1.08538,0.00000
2.2393,0.00000,1.08536,0.00000
2.2487,0.00000,1.08836,0.00000
2.2588,0.00000,1.09441,0.00000
2.2682,0.00000,1.10350,0.00000
2.2781,0.00000,1.11559,0.00000
2.2878,0.00000,1.13062,0.00000
2.2979,0.00000,1.14848,0.00000
2.3078,0.00000,1.16914,0.00000
2.3177,0.00000,1.19259,0.00000
2.3275,0.00000,1.21874,0.00000
2.3374,0.00000,1.24763,0.00000
2.3471,0.00000,1.27922,0.00000
2.3568,0.00000,1.31348,0.00000
2.3658,0.00000,1.35038,0.00000
2.3754,0.00000,1.38989,0.00000
2.3848,0.00000,1.43199,0.00000
2.3939,0.00000,1.47665,0.00000
2.4032,0.00000,1.52385,0.00000
2.4131,0.00000,1.57355,0.00000
2.4303,0.00000,1.62575,0.00000
2.4396,0.00000,1.68036,0.00000
2.4516,0.00000,1.73735,0.00000
2.4605,0.00000,1.79667,0.00000
2.4688,0.00000,1.85829,0.00000
2.4774,0.00000,1.92217,0.00000
2.4864,0.00000,1.98829,0.00000
2.4960,0.00000,2.05662,0.00000
2.5055,0.00000,2.12714,0.00000
2.5149,0.00000,2.19983,0.00000
2.5248,0.00000,2.27466,0.00000
2.5343,0.00000,2.35165,0.00000
2.5435,0.00000,2.43082,0.00000
2.5602,0.00000,2.51221,0.00000
2.5689,0.00000,2.59589,0.00000
2.5783,0.00000,2.68185,0.00000
2.5867,0.00000,2.77012,0.00000
2.5950,0.00000,2.86068,0.00000
2.6040,0.00000,2.95352,0.00000
2.6197,0.00000,3.04865,0.00000
2.6284,0.00000,3.14604,0.00000
2.6366,0.00000,3.24569,0.00000
2.6448,-0.00004,3.34718,-0.00004
2.6539,-0.00009,3.45068,-0.00009
2.6625,-0.00013,3.55615,-0.00013
2.6798,-0.00023,3.66299,-0.00014
2.6887,-0.00027,3.77158,-0.00010
2.6975,-0.00015,3.88204,0.00005
2.7062,0.00018,3.99440,0.00034
2.7150,0.00082,4.10865,0.00080
2.7242,0.00183,4.22481,0.00149
2.7335,0.00329,4.34285,0.00245
2.7431,0.00525,4.46270,0.00371
2.7601,0.00777,4.58431,0.00530
2.7684,0.01087,4.70754,0.00725
2.7765,0.01460,4.83237,0.00960
2.7856,0.01900,4.95877,0.01243
2.7938,0.02412,5.08670,0.01579
2.8098,0.03000,5.21612,0.01975
2.8189,0.03670,5.34695,0.02437
2.8272,0.04424,5.47918,0.02972
2.8357,0.05271,5.61275,0.03588
2.8443,0.06213,5.74760,0.04294
2.8533,0.07257,5.88373,0.05097
2.8707,0.08408,6.02110,0.06007
2.8795,0.09676,6.15969,0.07035
2.8880,0.11066,6.29950,0.08189
2.8968,0.12579,6.44044,0.09473
2.9053,0.14220,6.58248,0.10890
2.9144,0.15992,6.72554,0.12445
2.9229,0.17898,6.86956,0.14141
2.9398,0.19939,7.01450,0.15978
2.9486,0.22115,7.16026,0.17957
2.9576,0.24430,7.30681,0.20082
2.9664,0.26884,7.45412,0.22351
2.9768,0.29479,7.60214,0.24765
2.9869,0.32212,7.75080,0.27325
2.9955,0.35087,7.90007,0.30030
3.0043,0.38102,8.04992,0.32881
3.0127,0.41259,8.20029,0.35878
3.0293,0.44559,8.35118,0.39022
3.0385,0.48003,8.50254,0.42314
3.0474,0.51590,8.65433,0.45753
3.0563,0.55320,8.80653,0.49340
3.0655,0.59196,8.95913,0.53077
3.0743,0.63221,9.11205,0.56967
3.0840,0.67392,9.26531,0.61007
3.0926,0.71706,9.41891,0.65195
3.1109,0.76163,9.57285,0.69530
3.1201,0.80762,9.72710,0.74011
3.1294,0.85500,9.88167,0.78635
3.1387,0.90376,10.03653,0.83402
3.1485,0.95389,10.19168,0.88310
3.1575,1.00538,10.34710,0.93358
3.1666,1.05821,10.50278,0.98544
3.1752,1.11237,10.65871,1.03867
3.1848,1.16785,10.81488,1.09326
3.1938,1.22464,10.97129,1.14920
3.2029,1.28272,11.12791,1.20647
3.2210,1.34209,11.28475,1.26507
3.2302,1.40273,11.44179,1.32498
3.2392,1.46464,11.59902,1.38619
3.2484,1.52779,11.75643,1.44869
3.2576,1.59219,11.91402,1.51246
3.2669,1.65781,12.07178,1.57751
3.2775,1.72466,12.22970,1.64381
3.2874,1.79272,12.38778,1.71137
3.2972,1.86200,12.54601,1.78017
3.3069,1.93247,12.70439,1.85021
3.3161,2.00414,12.86292,1.92148
3.3257,2.07697,13.02158,1.99396
3.3351,2.15099,13.18036,2.06765
3.3446,2.22616,13.33927,2.14254
3.3540,2.30248,13.49829,2.21862
3.3635,2.37994,13.65742,2.29587
3.3724,2.45854,13.81664,2.37428
3.3911,2.53825,13.97595,2.45386
3.4002,2.61908,14.13535,2.53457
3.4094,2.70100,14.29481,2.61643
3.4187,2.78402,14.45434,2.69940
3.4279,2.86812,14.61393,2.78349
3.4371,2.95329,14.77357,2.86869
3.4465,3.03951,14.93326,2.95498
3.4562,3.12679,15.09298,3.04235
3.4655,3.21511,15.25274,3.13080
3.4748,3.30447,15.41251,3.22032
3.4844,3.39484,15.57230,3.31089
3.4937,3.48623,15.73210,3.40250
3.5029,3.57862,15.89190,3.49515
3.5203,3.67200,16.05170,3.58882
3.5295,3.76637,16.21148,3.68351
3.5388,3.86172,16.37125,3.77921
3.5479,3.95803,16.53100,3.87590
3.5572,4.05530,16.69072,3.97359
3.5676,4.15352,16.85041,4.07225
3.5767,4.25268,17.01006,4.17188
3.5859,4.35277,17.16966,4.27248
3.5954,4.45378,17.32921,4.37403
3.6044,4.55571,17.48870,4.47652
3.6135,4.65855,17.64814,4.57995
3.6226,4.76228,17.80751,4.68430
3.6411,4.86689,17.96680,4.78957
3.6507,4.97235,18.12595,4.89568
3.6603,5.07864,18.28497,5.00265
3.6701,5.18576,18.44384,5.11048
3.6791,5.29369,18.60257,5.21916
3.6887,5.40237,18.76108,5.32863
3.6978,5.51180,18.91939,5.43892
3.7072,5.62195,19.07748,5.55005
3.7165,5.73281,19.23534,5.66200
3.7255,5.84435,19.39296,5.77480
3.7348,5.95652,19.55029,5.88844
3.7444,6.06932,19.70735,6.00295
3.7535,6.18272,19.86412,6.11836
3.7629,6.29670,20.02059,6.23470
3.7725,6.41121,20.17673,6.35196
3.7907,6.52624,20.33253,6.47018
3.8001,6.64174,20.48796,6.58937
3.8100,6.75769,20.64302,6.70955
3.8191,6.87407,20.79766,6.83073
3.8280,6.99083,20.95189,6.95295
3.8375,7.10795,21.10567,7.07620
3.8465,7.22540,21.25898,7.20052
3.8557,7.34315,21.41180,7.32592
3.8652,7.46117,21.56411,7.45241
3.8745,7.57943,21.71589,7.58001
3.8839,7.69789,21.86711,7.70874
3.8933,7.81654,22.01775,7.83861
3.9032,7.93534,22.16780,7.96964
3.9126,8.05427,22.31722,8.10184
3.9312,8.17329,22.46600,8.23524
3.9406,8.29239,22.61411,8.36983
3.9504,8.41152,22.76152,8.50565
3.9597,8.53067,22.90824,8.64269
3.9687,8.64981,23.05422,8.78099
3.9781,8.76891,23.19944,8.92055
3.9875,8.88795,23.34387,9.06138
3.9968,9.00690,23.48751,9.20350
4.0062,9.12574,23.63033,9.34692
4.0155,9.24443,23.77229,9.49165
4.0246,9.36297,23.91338,9.63771
4.0340,9.48132,24.05358,9.78509
4.0432,9.59945,24.19286,9.93383
4.0525,9.71738,24.33124,10.08402
4.0706,9.83505,24.46866,10.23559
4.0795,9.95247,24.60514,10.38863
4.0884,10.06960,24.74065,10.54316
4.0972,10.18643,24.87519,10.69919
4.1063,10.30291,25.00872,10.85672
4.1158,10.41904,25.14123,11.01575
4.1249,10.53476,25.27269,11.17630
4.1341,10.65007,25.40310,11.33837
4.1430,10.76492,25.53243,11.50196
4.1602,10.87929,25.66066,11.66707
4.1686,10.99314,25.78778,11.83371
4.1770,11.10646,25.91376,12.00188
4.1854,11.21919,26.03859,12.17158
4.1956,11.33133,26.16224,12.34281
4.2041,11.44283,26.28469,12.51557
4.2128,11.55366,26.40594,12.68985
4.2287,11.66380,26.52595,12.86566
4.2371,11.77322,26.64471,13.04299
4.2455,11.88189,26.76220,13.22183
4.2540,11.98978,26.87840,13.40219
4.2704,12.09685,26.99328,13.58406
4.2791,12.20308,27.10683,13.76744
4.2875,12.30844,27.21904,13.95232
4.2960,12.41290,27.32987,14.13870
4.3044,12.51643,27.43932,14.32656
4.3125,12.61901,27.54736,14.51592
4.3288,12.72060,27.65398,14.70675
4.3372,12.82116,27.75916,14.89906
4.3457,12.92067,27.86288,15.09282
4.3542,13.01910,27.96516,15.28810
4.3629,13.11642,28.06600,15.48487
4.3785,13.21260,28.16535,15.68312
4.3868,13.30758,28.26321,15.88285
4.3952,13.40134,28.35957,16.08405
4.4035,13.49382,28.45438,16.28670
4.4195,13.58500,28.54765,16.49080
4.4283,13.67482,28.63936,16.69632
4.4362,13.76324,28.72947,16.90327
4.4444,13.85024,28.81798,17.11164
4.4526,13.93576,28.90484,17.32140
4.4694,14.01977,28.99004,17.53255
4.4779,14.10221,29.07354,17.74508
4.4862,14.18307,29.15532,17.95897
4.4946,14.26228,29.23535,18.17421
4.5035,14.33982,29.31361,18.39078
4.5191,14.41563,29.39006,18.60865
4.5273,14.48970,29.46467,18.82783
4.5358,14.56197,29.53741,19.04827
4.5442,14.63241,29.60825,19.26996
4.5527,14.70098,29.67719,19.49287
4.5691,14.76767,29.74416,19.71699
4.5779,14.83243,29.80917,19.94229
4.5864,14.89524,29.87218,20.16873
4.5956,14.95605,29.93320,20.39630
4.6041,15.01483,29.99219,20.62496
