t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0022,0.04055,0.21124,0.01566
0.0041,0.08184,0.42246,0.03082
0.0185,0.12384,0.63368,0.04550
0.0282,0.16644,0.84464,0.05972
0.0316,0.20977,1.05556,0.07346
0.0332,0.25378,1.26647,0.08670
0.0346,0.29852,1.47739,0.09949
0.0359,0.34390,1.68829,0.11179
0.0373,0.38998,1.89918,0.12369
0.0387,0.43670,2.11006,0.13510
0.0400,0.48413,2.32092,0.14612
0.0414,0.53216,2.53177,0.15668
0.0429,0.58090,2.74260,0.16687
0.0446,0.63024,2.95342,0.17664
0.0461,0.68026,3.16420,0.18604
0.0475,0.73086,3.37496,0.19501
0.0490,0.78213,3.58570,0.20361
0.0504,0.83398,3.79640,0.21182
0.0519,0.88647,4.00707,0.21970
0.0533,0.93951,4.21770,0.22717
0.0549,0.99319,4.42830,0.23435
0.0564,1.04742,4.63886,0.24112
0.0578,1.10226,4.84937,0.24759
0.0592,1.15765,5.05985,0.25372
0.0607,1.21365,5.27027,0.25955
0.0621,1.27020,5.48066,0.26505
0.0636,1.32733,5.69099,0.27026
0.0650,1.38497,5.90128,0.27515
0.0664,1.44320,6.11151,0.27976
0.0678,1.50192,6.32169,0.28406
0.0692,1.56121,6.53181,0.28809
0.0706,1.62100,6.74187,0.29184
0.0723,1.68133,6.95188,0.29535
0.0753,1.74218,7.16181,0.29855
0.0773,1.80352,7.37170,0.30155
0.0949,1.86541,7.58153,0.30426
0.0966,1.92776,7.79128,0.30676
0.0983,1.99063,8.00099,0.30899
0.0999,2.05395,8.21062,0.31104
0.1014,2.11779,8.42020,0.31284
0.1028,2.18212,8.62971,0.31442
0.1044,2.24688,8.83914,0.31583
0.1062,2.31216,9.04852,0.31699
0.1174,2.37786,9.25783,0.31799
0.1190,2.44406,9.46708,0.31882
0.1295,2.51068,9.67629,0.31946
0.1310,2.57775,9.88543,0.31995
0.1416,2.64529,10.09451,0.32025
0.1632,2.71325,10.30353,0.32037
0.1646,2.78167,10.51248,0.32031
0.1735,2.85052,10.72137,0.32010
0.1819,2.91983,10.93019,0.31970
0.1927,2.98956,11.13893,0.31912
0.2037,3.05972,11.34760,0.31836
0.2154,3.13031,11.55621,0.31745
0.2264,3.20132,11.76473,0.31635
0.2359,3.27276,11.97318,0.31510
0.2453,3.34460,12.18155,0.31366
0.2554,3.41687,12.38984,0.31204
0.2663,3.48956,12.59805,0.31027
0.2760,3.56265,12.80616,0.30835
0.2848,3.63613,13.01418,0.30625
0.2933,3.71002,13.22212,0.30399
0.3020,3.78430,13.42997,0.30155
0.3107,3.85897,13.63773,0.29895
0.3195,3.93405,13.84538,0.29620
0.3347,4.00952,14.05295,0.29331
0.3422,4.08538,14.26042,0.29025
0.3493,4.16162,14.46779,0.28702
