t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0080,-0.11084,-0.03742,0.22222
0.0372,-0.22956,-0.08268,0.43902
0.0420,-0.35294,-0.13480,0.65139
0.0570,-0.48310,-0.19515,0.85858
0.0592,-0.61972,-0.26359,1.06054
0.0627,-0.76249,-0.34007,1.25732
0.0653,-0.91108,-0.42453,1.44894
0.0729,-1.06522,-0.51689,1.63549
0.0765,-1.22458,-0.61712,1.81701
0.0795,-1.38892,-0.72515,1.99356
0.0821,-1.55790,-0.84094,2.16522
0.0848,-1.73123,-0.96438,2.33190
0.0884,-1.90860,-1.09542,2.49374
0.0907,-2.08982,-1.23397,2.65072
0.0934,-2.27457,-1.37999,2.80294
0.0952,-2.46259,-1.53337,2.95037
0.0968,-2.65366,-1.69405,3.09313
0.0990,-2.84754,-1.86193,3.23123
0.1007,-3.04398,-2.03698,3.36465
0.1027,-3.24280,-2.21908,3.49353
0.1046,-3.44373,-2.40817,3.61782
0.1065,-3.64655,-2.60415,3.73761
0.1084,-3.85108,-2.80693,3.85290
0.1102,-4.05707,-3.01644,3.96374
0.1120,-4.26435,-3.23256,4.07012
0.1137,-4.47266,-3.45520,4.17211
0.1155,-4.68186,-3.68428,4.26971
0.1172,-4.89176,-3.91970,4.36297
0.1190,-5.10212,-4.16137,4.45190
0.1209,-5.31281,-4.40918,4.53652
0.1231,-5.52362,-4.66303,4.61688
0.1250,-5.73441,-4.92284,4.69299
0.1263,-5.94498,-5.18850,4.76486
0.1277,-6.15515,-5.45992,4.83251
0.1507,-6.36481,-5.73700,4.89599
0.1522,-6.57376,-6.01963,4.95535
0.1540,-6.78189,-6.30774,5.01052
0.1555,-6.98902,-6.60120,5.06161
0.1571,-7.19501,-6.89992,5.10861
0.1585,-7.39972,-7.20379,5.15148
0.1600,-7.60303,-7.51272,5.19030
0.1616,-7.80478,-7.82660,5.22503
0.1633,-8.00489,-8.14533,5.25576
0.1648,-8.20313,-8.46880,5.28247
0.1662,-8.39942,-8.79684,5.30511
0.1883,-8.59363,-9.12935,5.32376
0.1901,-8.78559,-9.46623,5.33837
0.1918,-8.97522,-9.80737,5.34902
0.1934,-9.16239,-10.15267,5.35568
0.2235,-9.34702,-10.50202,5.35836
0.2253,-9.52896,-10.85532,5.35714
0.2269,-9.70816,-11.21247,5.35199
0.2444,-9.88449,-11.57337,5.34286
0.2459,-10.05783,-11.93792,5.32986
0.2469,-10.22815,-12.30601,5.31292
0.2628,-10.39527,-12.67752,5.29205
0.2782,-10.55918,-13.05236,5.26730
0.2794,-10.71973,-13.43042,5.23861
0.2946,-10.87674,-13.81162,5.20590
0.2961,-11.03022,-14.19594,5.16912
0.3119,-11.17993,-14.58329,5.12817
0.3240,-11.32602,-14.97314,5.08361
0.3251,-11.46823,-15.36563,5.03494
0.3369,-11.60627,-15.76064,4.98168
0.3488,-11.74005,-16.15786,4.92373
0.3603,-11.86951,-16.55703,4.86108
0.3713,-11.99451,-16.95788,4.79354
0.3840,-12.11496,-17.36033,4.72073
0.3852,-12.23078,-17.76404,4.64248
0.3952,-12.34183,-18.16874,4.55825
0.4082,-12.44806,-18.57402,4.46780
0.4175,-12.54938,-18.97950,4.37081
0.4268,-12.64588,-19.38492,4.26699
0.4376,-12.73752,-19.78983,4.15591
0.4472,-12.82434,-20.19374,4.03729
0.4688,-12.90638,-20.59612,3.91085
0.4704,-12.98374,-20.99645,3.77636
0.4797,-13.05652,-21.39418,3.63360
0.4878,-13.12485,-21.78873,3.48300
0.4950,-13.18900,-22.17963,3.32415
0.5038,-13.24933,-22.56633,3.15689
0.5190,-13.30628,-22.94825,2.98114
0.5270,-13.36045,-23.32490,2.79696
0.5342,-13.41239,-23.69573,2.60418
0.5491,-13.46283,-24.06018,2.40286
0.5562,-13.51245,-24.41777,2.19314
0.5637,-13.56208,-24.76806,1.97525
0.5794,-13.61249,-25.11061,1.74945
0.5862,-13.66449,-25.44509,1.51605
0.5942,-13.71884,-25.77118,1.27551
0.6082,-13.77628,-26.08857,1.02835
0.6151,-13.83756,-26.39706,0.77505
0.6291,-13.90329,-26.69645,0.51626
0.6360,-13.97412,-26.98659,0.25262
0.6500,-14.05057,-27.26737,-0.01523
0.6570,-14.13315,-27.53872,-0.28656
0.6640,-14.22232,-27.80061,-0.56067
0.6781,-14.31852,-28.05310,-0.83683
0.6852,-14.42206,-28.29625,-1.11423
0.6992,-14.53339,-28.53020,-1.39209
0.7062,-14.65277,-28.75511,-1.66968
0.7201,-14.78046,-28.97125,-1.94614
0.7270,-14.91660,-29.17875,-2.22071
0.7339,-15.06125,-29.37777,-2.49265
0.7478,-15.21445,-29.56846,-2.76120
0.7548,-15.37607,-29.75119,-3.02570
0.7687,-15.54602,-29.92575,-3.28541
0.7756,-15.72412,-30.09249,-3.53965
0.7897,-15.91013,-30.25132,-3.78766
0.7966,-16.10355,-30.40241,-4.02881
0.8036,-16.30405,-30.54553,-4.26230
0.8175,-16.51120,-30.68059,-4.48740
0.8244,-16.72437,-30.80761,-4.70350
0.8383,-16.94269,-30.92721,-4.91025
0.8452,-17.16446,-31.03799,-5.10529
0.8591,-17.39057,-31.14036,-5.28962
0.8660,-17.62097,-31.23454,-5.46351
0.8801,-17.85569,-31.32076,-5.62732
0.8873,-18.09461,-31.39923,-5.78135
0.8955,-18.33765,-31.47017,-5.92585
0.9101,-18.58478,-31.53379,-6.06110
0.9177,-18.83594,-31.59028,-6.18735
0.9253,-19.09101,-31.63984,-6.30481
0.9400,-19.34986,-31.68265,-6.41370
0.9473,-19.61225,-31.71888,-6.51416
0.9550,-19.87802,-31.74872,-6.60636
0.9693,-20.14704,-31.77234,-6.69046
0.9761,-20.41913,-31.78991,-6.76667
0.9900,-20.69419,-31.80160,-6.83512
0.9970,-20.97205,-31.80758,-6.89603
1.0040,-21.25263,-31.80801,-6.94953
1.0179,-21.53580,-31.80304,-6.99582
1.0252,-21.82148,-31.79284,-7.03507
1.0336,-22.10953,-31.77753,-7.06742
1.0479,-22.39991,-31.75728,-7.09302
1.0548,-22.69251,-31.73222,-7.11203
1.0692,-22.98725,-31.70248,-7.12461
1.0761,-23.28385,-31.66825,-7.13089
1.0903,-23.58222,-31.62967,-7.13102
1.0982,-23.88230,-31.58686,-7.12513
1.1062,-24.18402,-31.53993,-7.11338
1.1134,-24.48734,-31.48900,-7.09586
1.1274,-24.79215,-31.43424,-7.07276
1.1354,-25.09836,-31.37583,-7.04419
1.1498,-25.40570,-31.31438,-7.01050
1.1567,-25.71427,-31.24966,-6.97187
1.1636,-26.02390,-31.18153,-6.92841
1.1776,-26.33457,-31.10978,-6.88022
1.1846,-26.64609,-31.03460,-6.82767
1.1985,-26.95819,-30.95639,-6.77137
1.2055,-27.27079,-30.87484,-6.71122
1.2195,-27.58362,-30.78964,-6.64728
1.2265,-27.89649,-30.70053,-6.57972
1.2333,-28.20911,-30.60735,-6.50873
1.2475,-28.52112,-30.51005,-6.43458
1.2546,-28.83228,-30.40820,-6.35734
1.2687,-29.14206,-30.30149,-6.27717
1.2756,-29.45005,-30.18946,-6.19419
1.2896,-29.75592,-30.07168,-6.10856
1.2965,-30.05912,-29.94794,-6.02039
1.3035,-30.35910,-29.81804,-5.92988
1.3174,-30.65540,-29.68181,-5.83722
1.3244,-30.94742,-29.53914,-5.74262
1.3385,-31.23459,-29.38991,-5.64621
1.3453,-31.51636,-29.23407,-5.54825
1.3592,-31.79215,-29.07158,-5.44883
1.3667,-32.06140,-28.90248,-5.34821
1.3752,-32.32346,-28.72834,-5.24708
1.3894,-32.57819,-28.54898,-5.14545
1.3970,-32.82553,-28.36366,-5.04313
1.4049,-33.06543,-28.17198,-4.94010
1.4192,-33.29792,-27.97403,-4.83625
1.4268,-33.52317,-27.76996,-4.73169
1.4348,-33.74134,-27.55998,-4.62644
1.4495,-33.95255,-27.34426,-4.52048
1.4569,-34.15699,-27.12299,-4.41388
1.4645,-34.35477,-26.89633,-4.30665
1.4790,-34.54602,-26.66444,-4.19880
1.4869,-34.73090,-26.42749,-4.09037
1.4947,-34.90955,-26.18562,-3.98136
1.5091,-35.08207,-25.93898,-3.87183
1.5175,-35.24860,-25.68772,-3.76175
1.5250,-35.40927,-25.43195,-3.65119
1.5368,-35.56412,-25.17197,-3.54020
1.5458,-35.71323,-24.90789,-3.42878
1.5588,-35.85675,-24.63984,-3.31696
1.5666,-35.99478,-24.36792,-3.20475
1.5742,-36.12769,-24.09254,-3.09208
1.5886,-36.25592,-23.81427,-2.97889
1.5961,-36.38129,-23.53535,-2.86481
1.6034,-36.50202,-23.25351,-2.75068
1.6197,-36.61707,-22.96859,-2.63736
1.6280,-36.72583,-22.68049,-2.52564
1.6363,-36.82782,-22.38935,-2.41630
1.6452,-36.92264,-22.09531,-2.30994
1.6545,-37.00998,-21.79863,-2.20731
1.6636,-37.08945,-21.49963,-2.10901
1.6813,-37.16080,-21.19870,-2.01572
1.6919,-37.22620,-20.89978,-1.92762
1.7019,-37.28345,-20.59933,-1.84519
1.7116,-37.33249,-20.29769,-1.76850
1.7213,-37.37320,-19.99470,-1.69755
1.7314,-37.40586,-19.69049,-1.63221
1.7411,-37.43061,-19.38513,-1.57233
1.7511,-37.44764,-19.07869,-1.51780
1.7607,-37.45716,-18.77143,-1.46848
1.7706,-37.45932,-18.46339,-1.42429
1.7803,-37.45432,-18.15464,-1.38508
1.7901,-37.44233,-17.84524,-1.35074
1.7999,-37.42350,-17.53524,-1.32117
1.8094,-37.39801,-17.22468,-1.29624
1.8185,-37.36603,-16.91369,-1.27585
1.8283,-37.32770,-16.60231,-1.25992
1.8376,-37.28318,-16.29057,-1.24833
1.8470,-37.23258,-15.97853,-1.24097
1.8564,-37.17606,-15.66623,-1.23777
1.8650,-37.11377,-15.35376,-1.23862
1.8743,-37.04584,-15.04115,-1.24344
1.8931,-36.97238,-14.72845,-1.25214
1.9027,-36.89353,-14.41571,-1.26462
1.9115,-36.80942,-14.10296,-1.28083
1.9208,-36.72016,-13.79026,-1.30066
1.9309,-36.62586,-13.47763,-1.32404
1.9397,-36.52661,-13.16511,-1.35090
1.9486,-36.42255,-12.85276,-1.38117
1.9575,-36.31379,-12.54059,-1.41477
1.9663,-36.20053,-12.22870,-1.45151
1.9758,-36.08326,-11.91725,-1.49091
1.9844,-35.96186,-11.60625,-1.53324
2.0011,-35.83875,-11.29653,-1.57627
2.0099,-35.71207,-10.98754,-1.62192
2.0191,-35.58124,-10.67985,-1.67130
2.0291,-35.44605,-10.37403,-1.72510
2.0383,-35.30640,-10.07069,-1.78388
2.0473,-35.16236,-9.77048,-1.84818
2.0567,-35.01395,-9.47409,-1.91846
2.0662,-34.86118,-9.18203,-1.99521
2.0758,-34.70420,-8.89502,-2.07883
2.0858,-34.54328,-8.61384,-2.16968
2.0951,-34.37867,-8.33926,-2.26804
2.1040,-34.21180,-8.07255,-2.37336
2.1137,-34.04206,-7.81383,-2.48642
2.1300,-33.87036,-7.56338,-2.60575
2.1393,-33.69599,-7.32103,-2.73252
2.1481,-33.51880,-7.08679,-2.86683
2.1571,-33.33887,-6.86051,-3.00855
2.1666,-33.15625,-6.64203,-3.15748
2.1760,-32.97104,-6.43119,-3.31342
2.1857,-32.78336,-6.22781,-3.47617
2.1947,-32.59323,-6.03174,-3.64551
2.2042,-32.40079,-5.84282,-3.82129
2.2141,-32.20606,-5.66089,-4.00330
2.2235,-32.00928,-5.48596,-4.19126
2.2338,-31.81049,-5.31787,-4.38498
2.2435,-31.60978,-5.15647,-4.58432
2.2537,-31.40720,-5.00164,-4.78913
2.2634,-31.20282,-4.85322,-4.99921
2.2820,-30.99671,-4.71111,-5.21445
2.2918,-30.78891,-4.57517,-5.43470
2.3012,-30.57950,-4.44529,-5.65979
2.3115,-30.36853,-4.32135,-5.88959
2.3212,-30.15607,-4.20326,-6.12397
2.3311,-29.94248,-4.09079,-6.36243
2.3415,-29.72769,-3.98383,-6.60495
2.3514,-29.51264,-3.88192,-6.85047
2.3604,-29.29764,-3.78501,-7.09824
2.3695,-29.08173,-3.69284,-7.34891
2.3783,-28.86438,-3.60501,-7.60233
2.3880,-28.64518,-3.52117,-7.85840
2.3969,-28.42380,-3.44087,-8.11692
2.4062,-28.20005,-3.36372,-8.37757
2.4149,-27.97367,-3.28936,-8.64008
2.4304,-27.74457,-3.21745,-8.90418
2.4395,-27.51261,-3.14768,-9.16950
2.4484,-27.27768,-3.07973,-9.43583
2.4571,-27.03968,-3.01333,-9.70273
2.4669,-26.79853,-2.94820,-9.96994
2.4756,-26.55411,-2.88405,-10.23707
2.4854,-26.30640,-2.82055,-10.50379
2.4943,-26.05533,-2.75745,-10.76963
2.5099,-25.80149,-2.69394,-11.03290
2.5179,-25.54419,-2.63015,-11.29459
2.5256,-25.28342,-2.56623,-11.55491
2.5339,-25.01905,-2.50219,-11.81388
2.5493,-24.75113,-2.43805,-12.07154
2.5570,-24.47977,-2.37386,-12.32789
2.5647,-24.20502,-2.30964,-12.58289
2.5795,-23.92701,-2.24540,-12.83658
2.5871,-23.64579,-2.18117,-13.08896
2.5946,-23.36142,-2.11696,-13.34003
2.6090,-23.07404,-2.05281,-13.58982
2.6168,-22.78369,-1.98872,-13.83826
2.6244,-22.49048,-1.92472,-14.08539
2.6393,-22.19446,-1.86084,-14.33124
2.6470,-21.89569,-1.79707,-14.57578
2.6547,-21.59427,-1.73344,-14.81904
2.6696,-21.29026,-1.66997,-15.06098
2.6774,-20.98374,-1.60669,-15.30161
2.6856,-20.67475,-1.54359,-15.54096
2.6933,-20.36338,-1.48069,-15.77903
2.7081,-20.04966,-1.41801,-16.01581
2.7168,-19.73368,-1.35556,-16.25135
2.7247,-19.41544,-1.29335,-16.48560
2.7401,-19.09500,-1.23137,-16.71860
2.7478,-18.77246,-1.16965,-16.95035
2.7550,-18.44785,-1.10820,-17.18088
2.7692,-18.12119,-1.04701,-17.41016
2.7766,-17.79254,-0.98610,-17.63822
2.7846,-17.46198,-0.92549,-17.86506
2.7987,-17.12952,-0.86517,-18.09067
2.8063,-16.79523,-0.80516,-18.31510
2.8146,-16.45914,-0.74547,-18.53833
2.8300,-16.12131,-0.68610,-18.76035
2.8380,-15.78180,-0.62707,-18.98118
2.8457,-15.44068,-0.56839,-19.20084
2.8537,-15.09809,-0.51019,-19.41935
2.8684,-14.75400,-0.45238,-19.63669
2.8756,-14.40851,-0.39495,-19.85282
