t_wall,x,y,z
0.0000,0.00000,0.00000,0.00000
0.0138,0.00000,-0.00000,0.00000
0.0207,0.00000,-0.00000,0.00000
0.0277,0.00000,-0.00000,0.00000
0.0416,0.00000,-0.00000,0.00000
0.0486,0.00000,-0.00000,0.00000
0.0624,0.00000,-0.00000,0.00000
0.0694,0.00000,-0.00000,0.00000
0.0837,0.00000,-0.00000,0.00000
0.0906,0.00000,-0.00000,0.00000
0.0975,0.00000,-0.00000,0.00000
0.1114,0.00000,-0.00000,0.00000
0.1184,0.00000,-0.00000,0.00000
0.1323,0.00000,-0.00000,0.00000
0.1392,0.00000,-0.00000,0.00000
0.1531,0.00000,-0.00000,0.00000
0.1601,0.00000,-0.00000,0.00000
0.1740,0.00000,0.00000,0.00000
0.1809,0.00000,-0.00000,0.00000
0.1878,0.00000,-0.00000,0.00000
0.2017,0.00000,-0.00000,0.00000
0.2087,0.00000,-0.00000,0.00000
0.2226,0.00000,-0.00000,0.00000
0.2296,0.00000,-0.00000,0.00000
0.2435,0.00000,-0.00000,0.00000
0.2504,0.00000,-0.00000,0.00000
0.2574,0.00000,-0.00000,0.00000
0.2713,0.00000,-0.00000,0.00000
0.2782,0.00000,-0.00000,0.00000
0.2946,0.00000,-0.00000,0.00000
0.3038,0.00000,-0.00000,0.00000
0.3110,0.00000,-0.00000,0.00000
0.3188,0.00000,-0.00000,0.00000
0.3340,0.00000,-0.00000,0.00000
0.3430,0.00000,-0.00000,0.00000
0.3508,0.00000,0.00000,0.00000
0.3608,0.00000,-0.00000,0.00000
0.3687,0.00000,-0.00000,0.00000
0.3851,0.00000,-0.00000,0.00000
0.3947,0.00000,-0.00000,0.00000
0.4038,0.00000,-0.00000,0.00000
0.4115,0.00000,-0.00000,0.00000
0.4198,0.00000,-0.00000,0.00000
0.4276,0.00000,-0.00000,0.00000
0.4422,0.00000,-0.00000,0.00000
0.4499,0.00000,-0.00000,0.00000
0.4577,0.00000,-0.00000,0.00000
0.4753,0.00000,-0.00000,0.00000
0.4830,0.00000,-0.00000,0.00000
0.4903,0.00000,-0.00000,0.00000
0.5046,0.00000,-0.00000,0.00000
0.5128,0.00000,-0.00000,0.00000
0.5220,0.00000,0.00000,0.00000
0.5292,0.00000,-0.00000,0.00000
0.5436,0.00000,-0.00000,0.00000
0.5516,0.00000,-0.00000,0.00000
0.5600,0.00000,-0.00000,0.00000
0.5683,0.00000,-0.00000,0.00000
0.5825,0.00000,-0.00000,0.00000
0.5904,0.00000,-0.00000,0.00000
0.6040,0.00000,-0.00000,0.00000
0.6111,0.00000,-0.00000,0.00000
0.6178,0.00000,-0.00000,0.00000
0.6317,0.00000,-0.00000,0.00000
0.6386,0.00000,-0.00000,0.00000
0.6525,0.00000,-0.00000,0.00000
0.6595,0.00000,-0.00000,0.00000
0.6741,0.00000,-0.00000,0.00000
0.6809,0.00000,-0.00000,0.00000
0.6892,0.00000,-0.00000,0.00000
0.7035,0.00000,0.00000,0.00000
0.7121,0.00000,-0.00000,0.00000
0.7195,0.00000,-0.00000,0.00000
0.7339,0.00000,-0.00000,0.00000
0.7415,0.00000,-0.00000,0.00000
0.7494,0.00000,-0.00000,0.00000
0.7649,0.00000,-0.00000,0.00000
0.7725,0.00000,-0.00000,0.00000
0.7800,0.00000,-0.00000,0.00000
0.7976,0.00000,-0.00000,0.00000
0.7981,0.00000,-0.00000,0.00000
0.8111,0.00000,-0.00000,0.00000
0.8180,0.00000,-0.00000,0.00000
0.8318,0.00000,-0.00000,0.00000
0.8387,0.00000,-0.00000,0.00000
0.8528,0.00000,-0.00000,0.00000
0.8595,0.00000,-0.00000,0.00000
0.8735,0.00000,0.00000,0.00000
0.8804,0.00000,-0.00000,0.00000
0.8873,0.00000,-0.00000,0.00000
0.9013,0.00000,-0.00000,0.00000
0.9082,0.00000,-0.00000,0.00000
0.9221,0.00000,-0.00000,0.00000
0.9291,0.00000,-0.00000,0.00000
0.9430,0.00000,-0.00000,0.00000
0.9499,0.00000,-0.00000,0.00000
0.9639,0.00000,-0.00000,0.00000
0.9709,0.00000,-0.00000,0.00000
0.9783,0.00000,-0.00000,0.00000
0.9925,0.00000,-0.00000,0.00000
0.9995,0.00000,-0.00000,0.00000
1.0134,0.00000,-0.00000,0.00000
1.0203,0.00000,-0.00000,0.00000
1.0273,0.00000,-0.00000,0.00000
1.0412,0.00000,-0.00000,0.00000
1.0481,0.00000,0.00000,0.00000
1.0620,0.00000,-0.00000,0.00000
1.0689,0.00000,-0.00000,0.00000
1.0828,0.00000,-0.00000,0.00000
1.0898,0.00000,-0.00000,0.00000
1.1037,0.00000,-0.00000,0.00000
1.1106,0.00000,-0.00000,0.00000
1.1175,0.00000,-0.00000,0.00000
1.1314,0.00000,-0.00000,0.00000
1.1384,0.00000,-0.00000,0.00000
1.1523,0.00000,-0.00000,0.00000
1.1592,0.00000,-0.00000,0.00000
1.1731,0.00000,-0.00000,0.00000
1.1801,0.00000,-0.00000,0.00000
1.1939,0.00000,-0.00000,0.00000
1.2009,0.00000,-0.00000,0.00000
1.2078,0.00000,-0.00000,0.00000
1.2217,0.00000,0.00000,0.00000
1.2286,0.00000,-0.00000,0.00000
1.2425,0.00000,-0.00000,0.00000
1.2495,0.00000,-0.00000,0.00000
1.2634,0.00000,-0.00000,0.00000
1.2703,0.00000,-0.00000,0.00000
1.2773,0.00000,-0.00000,0.00000
1.2912,0.00000,-0.00000,0.00000
1.2981,0.00000,-0.00000,0.00000
1.3123,0.00000,-0.00000,0.00000
1.3192,0.00000,-0.00000,0.00000
1.3332,0.00000,-0.00000,0.00000
1.3401,0.00000,-0.00000,0.00000
1.3540,0.00000,-0.00000,0.00000
1.3615,0.00000,-0.00000,0.00000
1.3682,0.00000,-0.00000,0.00000
1.3821,0.00000,-0.00000,0.00000
1.3890,0.00000,0.00000,0.00000
1.4029,0.00000,-0.00000,0.00000
1.4153,0.00000,-0.00000,0.00000
1.4350,0.00000,-0.00000,0.00000
1.4420,0.00000,-0.00000,0.00000
1.4426,0.00000,-0.00000,0.00000
1.4515,0.00000,-0.00000,0.00000
1.4609,0.00000,-0.00000,0.00000
1.4693,0.00000,-0.00000,0.00000
1.4804,0.00000,-0.00000,0.00000
1.4878,0.00000,-0.00000,0.00000
1.5011,0.00000,-0.00000,0.00000
1.5080,0.00000,-0.00000,0.00000
1.5221,0.00000,-0.00000,0.00000
1.5295,0.00000,-0.00000,0.00000
1.5437,0.00000,-0.00000,0.00000
1.5516,0.00000,-0.00000,0.00000
1.5583,0.00000,-0.00000,0.00000
1.5723,0.00000,0.00000,0.00000
1.5792,0.00000,-0.00000,0.00000
1.5933,0.00000,-0.00000,0.00000
1.6009,0.00000,-0.00000,0.00000
1.6121,0.00000,-0.00000,0.00000
1.6247,0.00000,-0.00000,0.00000
1.6315,0.00000,-0.00000,0.00000
1.6386,0.00000,-0.00000,0.00000
1.6530,0.00000,-0.00000,0.00000
1.6599,0.00000,-0.00000,0.00000
1.6679,0.00000,-0.00000,0.00000
1.6806,0.00000,-0.00000,0.00000
1.6905,0.00000,-0.00000,0.00000
1.6991,0.00000,-0.00000,0.00000
1.7144,0.00000,-0.00000,0.00000
1.7227,0.00000,-0.00000,0.00000
1.7310,0.00000,-0.00000,0.00000
1.7390,0.00000,0.00000,0.00000
1.7533,0.00000,-0.00000,0.00000
1.7605,0.00000,-0.00000,0.00000
1.7684,0.00000,-0.00000,0.00000
1.7833,0.00000,-0.00000,0.00000
1.7905,0.00000,-0.00000,0.00000
1.7975,0.00000,-0.00000,0.00000
1.8118,0.00000,-0.00000,0.00000
1.8187,0.00000,-0.00000,0.00000
1.8326,0.00000,-0.00000,0.00000
1.8395,0.00000,-0.00000,0.00000
1.8534,0.00000,-0.00000,0.00000
1.8603,0.00000,-0.00000,0.00000
1.8674,0.00000,-0.00000,0.00000
1.8813,0.00000,-0.00000,0.00000
1.8882,0.00000,-0.00000,0.00000
1.9021,0.00000,-0.00000,0.00000
1.9090,0.00000,-0.00000,0.00000
1.9233,0.00000,0.00000,0.00000
1.9305,0.00000,-0.00000,0.00000
1.9442,0.00000,-0.00000,0.00000
1.9516,0.00000,-0.00000,0.00000
1.9584,0.00000,-0.00000,0.00000
1.9723,0.00000,-0.00000,0.00000
1.9793,0.00000,-0.00000,0.00000
1.9932,0.00000,-0.00000,0.00000
2.0001,0.00000,-0.00000,0.00000
2.0140,0.00000,-0.00000,0.00000
2.0210,0.00000,-0.00000,0.00000
2.0279,0.00000,-0.00000,0.00000
2.0420,0.00000,-0.00000,0.00000
2.0487,0.00000,-0.00000,0.00000
2.0626,0.00000,-0.00000,0.00000
2.0697,0.00000,-0.00000,0.00000
2.0835,0.00000,-0.00000,0.00000
2.0905,0.00000,0.00000,0.00000
2.0975,0.00000,-0.00000,0.00000
2.1115,0.00000,-0.00000,0.00000
2.1185,0.00000,-0.00000,0.00000
2.1326,0.00000,-0.00000,0.00000
2.1397,0.00000,-0.00000,0.00000
2.1536,0.00000,-0.00000,0.00000
2.1605,0.00000,-0.00000,0.00000
2.1675,0.00000,-0.00000,0.00000
2.1814,0.00000,-0.00000,0.00000
2.1883,0.00000,-0.00000,0.00000
2.2022,0.00000,-0.00000,0.00000
2.2092,0.00000,-0.00000,0.00000
2.2231,0.00000,-0.00000,0.00000
2.2300,0.00000,-0.00000,0.00000
2.2439,0.00000,-0.00000,0.00000
2.2509,0.00000,-0.00000,0.00000
2.2577,0.00000,-0.00000,0.00000
2.2717,0.00000,0.00000,0.00000
2.2786,0.00000,-0.00000,0.00000
2.2925,0.00000,-0.00000,0.00000
2.2995,0.00000,-0.00000,0.00000
2.3133,0.00000,-0.00000,0.00000
2.3203,0.00000,-0.00000,0.00000
2.3273,0.00000,-0.00000,0.00000
2.3412,0.00000,-0.00000,0.00000
2.3481,0.00000,-0.00000,0.00000
2.3620,0.00000,-0.00000,0.00000
2.3689,0.00000,-0.00000,0.00000
2.3828,0.00000,-0.00000,0.00000
2.3898,0.00000,-0.00000,0.00000
2.4037,0.00000,-0.00000,0.00000
2.4140,0.00000,-0.00000,0.00000
2.4255,0.00000,-0.00000,0.00000
2.4324,0.00000,-0.00000,0.00000
2.4393,0.00000,0.00000,0.00000
2.4532,0.00000,-0.00000,0.00000
2.4602,0.00000,-0.00000,0.00000
2.4743,0.00000,-0.00000,0.00000
2.4811,0.00000,-0.00000,0.00000
2.4881,0.00000,-0.00000,0.00000
2.5023,0.00000,-0.00000,0.00000
2.5093,0.00000,-0.00000,0.00000
2.5233,0.00000,-0.00000,0.00000
2.5303,0.00000,-0.00000,0.00000
2.5372,0.00000,-0.00000,0.00000
2.5511,0.00000,-0.00000,0.00000
2.5581,0.00000,-0.00000,0.00000
2.5720,0.00000,-0.00000,0.00000
2.5789,0.00000,-0.00000,0.00000
2.5929,0.00000,-0.00000,0.00000
2.5998,0.00000,-0.00000,0.00000
2.6141,0.00000,-0.00000,0.00000
2.6211,0.00000,0.00000,0.00000
2.6280,0.00000,-0.00000,0.00000
2.6419,0.00000,-0.00000,0.00000
2.6488,0.00000,-0.00000,0.00000
2.6628,0.00000,-0.00000,0.00000
2.6704,0.00000,-0.00000,0.00000
2.6775,0.00000,-0.00000,0.00000
2.6913,0.00000,0.00000,0.00000
2.6989,0.00000,0.00000,0.00000
2.7130,0.00000,0.00000,0.00000
2.7206,0.00000,-0.00000,0.00000
2.7278,0.00000,0.00086,0.00006
2.7419,0.00000,0.00833,0.00043
2.7488,0.00000,0.02227,0.00110
2.7629,0.00000,0.04251,0.00201
2.7699,0.00000,0.06885,0.00317
2.7838,0.00000,0.10108,0.00464
2.7908,0.00000,0.13896,0.00635
2.7977,0.00000,0.18225,0.00830
2.8116,0.00000,0.23066,0.01044
2.8185,0.00000,0.28393,0.01282
2.8324,0.00000,0.34176,0.01538
2.8394,0.00000,0.40385,0.01819
2.8533,0.00000,0.46989,0.02118
2.8602,0.00000,0.53971,0.02435
2.8741,0.00000,0.61326,0.02765
2.8811,0.00000,0.69046,0.03113
2.8880,0.00000,0.77126,0.03479
2.9019,0.00000,0.85559,0.03864
2.9089,0.00000,0.94340,0.04266
2.9227,0.00000,1.03461,0.04681
2.9297,0.00000,1.12916,0.05115
2.9437,0.00000,1.22700,0.05566
2.9506,0.00000,1.32807,0.06030
2.9576,0.00000,1.43230,0.06512
2.9715,0.00000,1.53963,0.07007
2.9787,0.00000,1.65001,0.07520
2.9925,0.00000,1.76337,0.08044
2.9994,0.00000,1.88632,0.08612
3.0134,0.00006,2.02334,0.09235
3.0206,0.00012,2.17814,0.09930
3.0342,0.00024,2.35015,0.10699
3.0411,0.00037,2.53870,0.11536
3.0481,0.00049,2.74319,0.12433
3.0620,0.00067,2.96302,0.13385
