t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,4.38001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.0069,4.39001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00107,-0.00020,-0.00001,-1.00000,0.00000,0.00000,-0.00000
0.0210,4.40001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00087,0.00023,0.00004,-1.00000,0.00000,0.00000,-0.00000
0.0280,4.41001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00086,0.00121,-0.00003,-1.00000,0.00000,0.00000,-0.00000
0.0420,4.42001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00047,-0.00005,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.0490,4.43001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00032,-0.00072,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.0560,4.44001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00009,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.0698,4.45001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.0769,4.46001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.0910,4.47001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.0980,4.48001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1119,4.49001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00009,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1190,4.50001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00003,-1.00000,0.00000,0.00000,-0.00000
0.1259,4.51001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1398,4.52001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.1467,4.53001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1607,4.54001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00119,-0.00003,-1.00000,0.00000,0.00000,-0.00000
0.1678,4.55001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.1817,4.56001,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,0.00032,-0.00072,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1887,4.57001,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00010,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.1957,4.58001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.2098,4.59001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2171,4.60001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.2329,4.61001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2461,4.62001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00009,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2467,4.63001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.2580,4.64001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2683,4.65001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00004,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.2824,4.66001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2978,4.67001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00009,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.2985,4.68001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.3101,4.69001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.3217,4.70001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00004,0.00033,0.00002,-1.00000,0.00000,0.00000,-0.00000
0.3385,4.71001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,-1.00000,0.00000,0.00000,-0.00000
0.3738,4.72001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00108,-0.00020,-0.00001,0.00000,0.00000,0.00000,-0.00000
0.3744,4.73001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00087,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
0.3872,4.74001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00086,0.00121,-0.00003,0.00000,0.00000,0.00000,-0.00000
0.3877,4.75001,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
0.3883,4.76001,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00032,-0.00072,0.00001,0.00000,0.00000,0.00000,-0.00000
0.3889,4.77001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00009,0.00001,0.00000,0.00000,0.00000,-0.00000
0.3987,4.78001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.4064,4.79001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.4180,4.80001,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.4308,4.81002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.4378,4.82002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
0.4517,4.83002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.4586,4.84002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
0.4655,4.85002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00025,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
0.4798,4.86002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00120,-0.00003,0.00000,0.00000,0.00000,-0.00000
0.4868,4.87002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
0.5007,4.88002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00008,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5077,4.89002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00025,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
0.5217,4.90002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5285,4.91002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00004,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.5355,4.92002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5494,4.93002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.5564,4.94002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5704,4.95002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5774,4.96002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.5917,4.97002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.5986,4.98002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.6056,4.99002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.6196,5.00002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00119,-0.00003,0.00000,0.00000,0.00000,-0.00000
0.6266,5.01002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
0.6406,5.02002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
0.6475,5.03002,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,0.00107,-0.00021,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.6614,5.04002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00087,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
0.6684,5.05002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.6753,5.06002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.6892,5.07002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00008,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.6961,5.08002,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,0.00107,-0.00020,-0.00001,0.00000,0.00000,0.00000,-0.00000
0.7102,5.09002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00087,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
0.7173,5.10002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00009,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.7314,5.11002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.7384,5.12002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.7453,5.13002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00026,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
0.7592,5.14002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
0.7662,5.15002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.7801,5.16002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.7870,5.17002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.8013,5.18002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.8083,5.19002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00119,-0.00003,0.00000,0.00000,0.00000,-0.00000
0.8152,5.20002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
0.8292,5.21002,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
0.8362,5.22002,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00026,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
0.8503,5.23002,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
0.8573,5.24003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.8662,5.25003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.8800,5.26003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.8869,5.27003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9008,5.28003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00009,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9077,5.29003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.9222,5.30003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9290,5.31003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.9360,5.32003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9498,5.33003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00120,-0.00003,0.00000,0.00000,0.00000,-0.00000
0.9568,5.34003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
0.9706,5.35003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00032,-0.00072,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9775,5.36003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
0.9914,5.37003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
0.9984,5.38003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.0053,5.39003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.0193,5.40003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.0263,5.41003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00009,0.00001,0.00000,0.00000,0.00000,-0.00000
1.0404,5.42003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.0474,5.43003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.0617,5.44003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.0686,5.45003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.0756,5.46003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00108,-0.00020,-0.00002,0.00000,0.00000,0.00000,-0.00000
1.0896,5.47003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00088,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
1.0966,5.48003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00009,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.1108,5.49003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.1178,5.50003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00006,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.1319,5.51003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00108,-0.00020,-0.00001,0.00000,0.00000,0.00000,-0.00000
1.1389,5.52003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00088,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
1.1459,5.53003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00086,0.00122,-0.00003,0.00000,0.00000,0.00000,-0.00000
1.1599,5.54003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
1.1669,5.55003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00032,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.1811,5.56003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00008,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
1.1881,5.57003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.1951,5.58003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.2091,5.59003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.2165,5.60003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00033,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.2325,5.61003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
1.2417,5.62003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.2486,5.63003,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.2556,5.64003,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00025,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
1.2696,5.65003,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,0.00089,0.00120,-0.00003,0.00000,0.00000,0.00000,-0.00000
1.2765,5.66003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00005,0.00002,0.00000,0.00000,0.00000,-0.00000
1.2908,5.67003,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
1.2978,5.68004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00025,-0.00007,0.00002,0.00000,0.00000,0.00000,-0.00000
1.3120,5.69004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
1.3190,5.70004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.3260,5.71004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.3400,5.72004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.3472,5.73004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.3611,5.74004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
1.3682,5.75004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.3821,5.76004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.3889,5.77004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.3960,5.78004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.4098,5.79004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00088,0.00120,-0.00003,0.00000,0.00000,0.00000,-0.00000
1.4168,5.80004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00046,-0.00006,0.00002,0.00000,0.00000,0.00000,-0.00000
1.4306,5.81004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
1.4376,5.82004,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,0.00107,-0.00020,-0.00002,0.00000,0.00000,0.00000,-0.00000
1.4514,5.83004,0.00000,0.00000,0.00000,0.00000,0.70738,-0.00000,0.70683,-0.00088,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
1.4584,5.84004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00009,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.4654,5.85004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.4793,5.86004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,-0.00006,0.00012,0.00001,0.00000,0.00000,0.00000,-0.00000
1.4861,5.87004,0.00000,0.00000,0.00000,0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.5001,5.88004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00034,-0.00071,0.00001,0.00000,0.00000,0.00000,-0.00000
1.5070,5.89004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00010,0.00001,0.00000,0.00000,0.00000,-0.00000
1.5213,5.90004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,0.00000,0.00000,0.00000,-0.00000
1.5283,5.91004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
1.5353,5.92004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00108,-0.00020,-0.00001,0.00000,0.00000,0.00000,-0.00000
1.5491,5.93004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,-0.00087,0.00023,0.00004,0.00000,0.00000,0.00000,-0.00000
1.5561,5.94004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00009,0.00011,0.00001,0.00000,0.00000,0.00000,-0.00000
1.5701,5.95004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,0.00005,0.00033,0.00002,-0.05061,0.00102,0.00000,-0.00000
1.5769,5.96004,0.00000,0.00000,0.00000,-0.00000,0.70738,0.00000,0.70683,-0.00007,0.00011,0.00001,-0.35975,0.01606,0.00000,-0.00000
1.5910,5.97004,0.00000,0.00000,0.00000,-0.00000,0.70738,-0.00000,0.70683,0.00026,-0.00007,0.00002,-0.99707,0.07653,0.00000,-0.00000
