t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,21.85040,0.00000,0.00000,0.00000,-0.23622,-0.05779,-0.01243,-0.96990,13.24696,-84.57676,59.38551,0.98139,0.19204,0.05609,-0.29697
0.0324,21.86040,-0.13693,0.19960,0.31629,-0.23704,-0.06485,-0.00528,-0.96932,16.41186,-97.91782,59.38548,0.98139,0.19204,0.05609,-0.29697
0.0455,21.87041,-0.27222,0.40126,0.63208,-0.23786,-0.07199,0.00222,-0.96863,16.97539,-102.04874,59.38551,0.97972,-0.20039,0.06943,-0.35008
0.0465,21.88041,-0.40583,0.60312,0.94648,-0.23881,-0.06919,0.01374,-0.96850,20.47127,-119.46971,-62.31841,0.97972,-0.20039,0.06943,-0.35008
0.0477,21.89041,-0.53766,0.80714,1.26062,-0.23976,-0.06650,0.02573,-0.96821,21.20140,-125.02708,-62.31837,0.97972,-0.20039,0.06943,-0.35008
0.0486,21.90041,-0.66742,1.01316,1.57435,-0.24065,-0.06384,0.03788,-0.96777,21.18928,-126.92088,-62.31839,0.97972,-0.20039,0.06943,-0.35008
0.0495,21.91041,-0.79495,1.22115,1.88764,-0.24150,-0.06118,0.05008,-0.96717,21.19471,-127.59278,-62.31840,0.97972,-0.20039,0.06943,-0.35008
0.0504,21.92041,-0.92017,1.43110,2.20044,-0.24232,-0.05851,0.06227,-0.96643,21.16946,-127.55965,-62.31841,0.97972,-0.20039,0.06943,-0.35008
0.0510,21.93041,-1.04291,1.64297,2.51282,-0.24310,-0.05583,0.07444,-0.96553,21.25440,-127.53122,-62.31838,0.97972,-0.20039,0.06943,-0.35008
0.0516,21.94041,-1.16303,1.85674,2.82483,-0.24387,-0.05314,0.08661,-0.96447,21.52977,-127.59176,-62.31839,0.97972,-0.20039,0.06943,-0.35008
0.0525,21.95041,-1.28037,2.07236,3.13642,-0.24461,-0.05045,0.09878,-0.96326,21.58757,-127.73389,-62.31839,0.97972,-0.20039,0.06943,-0.35008
0.0532,21.96041,-1.39481,2.28981,3.44764,-0.24530,-0.04775,0.11093,-0.96190,21.51681,-127.67401,-62.31840,0.97972,-0.20039,0.06943,-0.35008
0.0538,21.97041,-1.50626,2.50902,3.75843,-0.24595,-0.04503,0.12306,-0.96038,21.58656,-127.57437,-62.31841,0.97972,-0.20039,0.06943,-0.35008
0.0547,21.98041,-1.61453,2.72997,4.06885,-0.24657,-0.04231,0.13515,-0.95872,21.59739,-127.47684,-62.31838,0.97972,-0.20039,0.06943,-0.35008
0.0554,21.99041,-1.71955,2.95259,4.37891,-0.24715,-0.03958,0.14723,-0.95691,21.51960,-127.46540,-62.31841,0.97972,-0.20039,0.06943,-0.35008
0.0563,22.00041,-1.82117,3.17684,4.68866,-0.24769,-0.03685,0.15928,-0.95495,21.58884,-127.50401,-62.31838,0.97972,-0.20039,0.06943,-0.35008
0.0571,22.01041,-1.91922,3.40266,4.99805,-0.24820,-0.03411,0.17132,-0.95283,21.60005,-127.63843,-62.31838,0.97972,-0.20039,0.06943,-0.35008
0.0579,22.02041,-2.01361,3.62998,5.30713,-0.24866,-0.03137,0.18333,-0.95056,21.60887,-127.62542,-62.31839,0.97972,-0.20039,0.06943,-0.35008
0.0586,22.03041,-2.10425,3.85875,5.61585,-0.24909,-0.02862,0.19531,-0.94815,21.61542,-127.55666,-62.31837,0.97972,-0.20039,0.06943,-0.35008
0.0595,22.04041,-2.19098,4.08889,5.92432,-0.24948,-0.02587,0.20726,-0.94559,21.61209,-127.59257,-62.31841,0.97972,-0.20039,0.06943,-0.35008
0.0601,22.05041,-2.27368,4.32034,6.23243,-0.24980,-0.02312,0.21919,-0.94288,21.25161,-127.74880,-62.31840,0.97972,-0.20039,0.06943,-0.35008
0.0609,22.06041,-2.35227,4.55302,6.54029,-0.25007,-0.02037,0.23109,-0.94003,21.18031,-127.74271,-62.31837,0.97972,-0.20039,0.06943,-0.35008
