t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,20.13037,0.00000,0.00000,0.00000,-0.47752,0.40085,-0.42577,-0.65575,-0.00711,-0.00232,-0.00000,0.72192,-0.02726,0.00000,-0.00000
0.0010,20.14037,-0.04137,-0.13068,0.14429,-0.47770,0.40114,-0.42557,-0.65558,-0.01717,-0.00647,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0021,20.15037,-0.09052,-0.26014,0.29004,-0.47789,0.40142,-0.42535,-0.65540,-0.01565,-0.02323,-5.00195,0.72192,-0.02726,0.00000,-0.00000
0.0030,20.16037,-0.14727,-0.38843,0.43720,-0.47808,0.40171,-0.42514,-0.65523,-0.01505,-0.02625,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0039,20.17037,-0.21143,-0.51556,0.58571,-0.47826,0.40199,-0.42493,-0.65506,-0.01918,-0.01079,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0047,20.18037,-0.28284,-0.64157,0.73554,-0.47844,0.40228,-0.42473,-0.65488,-0.01507,0.00928,-5.00195,0.72192,-0.02726,0.00000,-0.00000
0.0055,20.19037,-0.36133,-0.76650,0.88662,-0.47863,0.40257,-0.42452,-0.65471,-0.01873,-0.00347,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0069,20.20037,-0.44673,-0.89037,1.03892,-0.47881,0.40285,-0.42431,-0.65453,-0.01980,-0.00593,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0079,20.21037,-0.53888,-1.01322,1.19238,-0.47900,0.40314,-0.42410,-0.65436,-0.02408,0.00839,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0089,20.22037,-0.63764,-1.13507,1.34698,-0.47918,0.40343,-0.42389,-0.65418,-0.01212,-0.00213,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0097,20.23037,-0.74279,-1.25591,1.50259,-0.47937,0.40371,-0.42368,-0.65401,-0.00406,-0.01847,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0112,20.24037,-0.85419,-1.37578,1.65917,-0.47955,0.40400,-0.42347,-0.65383,-0.00138,-0.02150,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0126,20.25037,-0.97168,-1.49470,1.81670,-0.47974,0.40428,-0.42325,-0.65366,-0.01792,-0.02435,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0138,20.26037,-1.09514,-1.61271,1.97512,-0.47992,0.40457,-0.42304,-0.65348,-0.03079,0.00288,-5.00195,0.72192,-0.02726,0.00000,-0.00000
0.0150,20.27037,-1.22441,-1.72983,2.13440,-0.48010,0.40486,-0.42283,-0.65330,-0.02619,0.01798,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0159,20.28037,-1.35936,-1.84609,2.29450,-0.48029,0.40514,-0.42262,-0.65313,-0.01722,-0.01434,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0174,20.29037,-1.49985,-1.96151,2.45539,-0.48047,0.40543,-0.42241,-0.65295,-0.01823,-0.02120,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0181,20.30037,-1.64574,-2.07611,2.61703,-0.48065,0.40571,-0.42220,-0.65278,-0.01428,-0.01361,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0190,20.31037,-1.79689,-2.18994,2.77937,-0.48084,0.40600,-0.42199,-0.65260,-0.02384,0.00512,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0198,20.32037,-1.95320,-2.30299,2.94239,-0.48102,0.40628,-0.42178,-0.65242,-0.01875,0.01786,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0205,20.33037,-2.11452,-2.41531,3.10605,-0.48120,0.40657,-0.42157,-0.65225,-0.01761,-0.00073,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0213,20.34037,-2.28073,-2.52691,3.27031,-0.48139,0.40685,-0.42136,-0.65207,-0.01378,-0.01670,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0221,20.35037,-2.45172,-2.63781,3.43514,-0.48157,0.40714,-0.42115,-0.65189,-0.01244,-0.01969,-5.00197,0.72192,-0.02726,0.00000,-0.00000
0.0230,20.36037,-2.62737,-2.74803,3.60050,-0.48175,0.40742,-0.42094,-0.65172,-0.01128,-0.00753,-5.00196,0.72192,-0.02726,0.00000,-0.00000
0.0239,20.37037,-2.80751,-2.85759,3.76633,-0.48194,0.40770,-0.42072,-0.65154,-0.00775,-0.01699,-5.00196,0.72192,-0.02726,0.00000,-0.00000
