t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,19.63035,0.00000,0.00000,0.00000,0.09759,0.10321,0.17612,-0.97407,-0.00829,0.00268,-12.94604,0.99765,-0.06848,0.00000,-0.00000
0.0022,19.64035,0.04055,0.21124,0.01566,0.09779,0.10431,0.17601,-0.97395,-0.02961,0.00172,-12.94604,0.99765,-0.06848,0.00000,-0.00000
0.0041,19.65035,0.08184,0.42246,0.03082,0.09799,0.10541,0.17590,-0.97383,-0.00761,0.01468,-12.94604,0.99765,-0.06848,0.00000,-0.00000
0.0185,19.66035,0.12384,0.63368,0.04550,0.09819,0.10651,0.17579,-0.97371,-0.00409,0.00137,-12.94604,0.99997,-0.00613,0.06847,0.00986
0.0282,19.67035,0.16644,0.84464,0.05972,0.09755,0.10671,0.17559,-0.97379,7.86880,1.41711,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0316,19.68036,0.20977,1.05556,0.07346,0.09668,0.10695,0.17534,-0.97390,10.64059,1.66358,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0332,19.69036,0.25378,1.26647,0.08670,0.09573,0.10721,0.17507,-0.97401,11.58605,1.76650,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0346,19.70036,0.29852,1.47739,0.09949,0.09474,0.10747,0.17480,-0.97412,11.99867,1.70855,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0359,19.71036,0.34390,1.68829,0.11179,0.09375,0.10773,0.17453,-0.97424,12.06212,1.77213,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0373,19.72036,0.38998,1.89918,0.12369,0.09275,0.10800,0.17426,-0.97436,12.15003,1.74330,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0387,19.73036,0.43670,2.11006,0.13510,0.09175,0.10826,0.17398,-0.97447,12.13785,1.76166,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0400,19.74036,0.48413,2.32092,0.14612,0.09074,0.10853,0.17371,-0.97458,12.20314,1.74010,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0414,19.75036,0.53216,2.53177,0.15668,0.08975,0.10879,0.17344,-0.97469,12.13045,1.76237,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0429,19.76036,0.58090,2.74260,0.16687,0.08874,0.10906,0.17317,-0.97480,12.19312,1.72206,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0446,19.77036,0.63024,2.95342,0.17664,0.08774,0.10932,0.17289,-0.97491,12.15897,1.77428,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0461,19.78036,0.68026,3.16420,0.18604,0.08674,0.10959,0.17262,-0.97502,12.20492,1.73708,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0475,19.79036,0.73086,3.37496,0.19501,0.08573,0.10985,0.17234,-0.97513,12.18110,1.75629,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0490,19.80036,0.78213,3.58570,0.20361,0.08473,0.11012,0.17207,-0.97524,12.16619,1.73197,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0504,19.81036,0.83398,3.79640,0.21182,0.08373,0.11038,0.17180,-0.97534,12.16744,1.75525,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0519,19.82036,0.88647,4.00707,0.21970,0.08273,0.11065,0.17152,-0.97545,12.16461,1.74573,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0533,19.83036,0.93951,4.21770,0.22717,0.08173,0.11091,0.17125,-0.97555,12.16570,1.75643,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0549,19.84036,0.99319,4.42830,0.23435,0.08072,0.11117,0.17098,-0.97565,12.17810,1.71156,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0564,19.85036,1.04742,4.63886,0.24112,0.07972,0.11144,0.17070,-0.97575,12.14589,1.75278,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0578,19.86036,1.10226,4.84937,0.24759,0.07872,0.11170,0.17043,-0.97585,12.20246,1.73582,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0592,19.87036,1.15765,5.05985,0.25372,0.07771,0.11196,0.17015,-0.97595,12.15470,1.74738,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0607,19.88036,1.21365,5.27027,0.25955,0.07671,0.11223,0.16988,-0.97604,12.19623,1.70465,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0621,19.89036,1.27020,5.48066,0.26505,0.07570,0.11249,0.16960,-0.97614,12.18500,1.76767,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0636,19.90036,1.32733,5.69099,0.27026,0.07470,0.11275,0.16933,-0.97623,12.15904,1.71525,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0650,19.91036,1.38497,5.90128,0.27515,0.07370,0.11302,0.16905,-0.97633,12.16261,1.73949,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0664,19.92036,1.44320,6.11151,0.27976,0.07269,0.11328,0.16878,-0.97642,12.18009,1.72248,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0678,19.93036,1.50192,6.32169,0.28406,0.07169,0.11354,0.16851,-0.97651,12.14249,1.73968,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0692,19.94036,1.56121,6.53181,0.28809,0.07069,0.11380,0.16823,-0.97660,12.16934,1.70872,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0706,19.95036,1.62100,6.74187,0.29184,0.06969,0.11407,0.16796,-0.97669,12.16195,1.73315,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0723,19.96036,1.68133,6.95188,0.29535,0.06868,0.11433,0.16768,-0.97678,12.17485,1.70631,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0753,19.97036,1.74218,7.16181,0.29855,0.06768,0.11459,0.16741,-0.97686,12.14090,1.73669,-1.10888,0.99997,-0.00613,0.06847,0.00986
0.0773,19.98036,1.80352,7.37170,0.30155,0.06667,0.11485,0.16713,-0.97695,12.21064,1.76399,-1.10889,0.99997,-0.00613,0.06847,0.00986
0.0949,19.99036,1.86541,7.58153,0.30426,0.06567,0.11512,0.16685,-0.97703,12.15076,1.73513,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.0966,20.00036,1.92776,7.79128,0.30676,0.06462,0.11538,0.16656,-0.97712,12.68340,1.86262,-1.10889,0.99997,-0.00613,0.07256,0.01054
0.0983,20.01036,1.99063,8.00099,0.30899,0.06356,0.11565,0.16627,-0.97721,12.83574,1.84835,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.0999,20.02036,2.05395,8.21062,0.31104,0.06250,0.11593,0.16597,-0.97730,12.91623,1.85519,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.1014,20.03036,2.11779,8.42020,0.31284,0.06143,0.11620,0.16568,-0.97738,12.87377,1.85748,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.1028,20.04036,2.18212,8.62971,0.31442,0.06037,0.11647,0.16538,-0.97747,12.90780,1.86228,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.1044,20.05036,2.24688,8.83914,0.31583,0.05930,0.11674,0.16508,-0.97755,12.96935,1.86867,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.1062,20.06036,2.31216,9.04852,0.31699,0.05823,0.11701,0.16479,-0.97763,12.89751,1.87476,-1.10888,0.99997,-0.00613,0.07256,0.01054
0.1174,20.07036,2.37786,9.25783,0.31799,0.05716,0.11728,0.16449,-0.97771,12.94703,1.88854,-1.10888,0.99997,-0.00613,0.01180,0.00217
0.1190,20.08036,2.44406,9.46708,0.31882,0.05669,0.11746,0.16437,-0.97774,5.85576,0.62869,-1.10888,0.99997,-0.00613,0.01180,0.00217
0.1295,20.09036,2.51068,9.67629,0.31946,0.05642,0.11760,0.16429,-0.97775,3.35409,0.46085,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1310,20.10036,2.57775,9.88543,0.31995,0.05633,0.11771,0.16426,-0.97775,1.23700,0.10476,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1416,20.11036,2.64529,10.09451,0.32025,0.05631,0.11781,0.16425,-0.97774,0.48029,0.00893,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1632,20.12037,2.71325,10.30353,0.32037,0.05631,0.11791,0.16424,-0.97773,0.20410,0.02982,-1.10889,0.99997,-0.00613,0.00000,-0.00000
0.1646,20.13037,2.78167,10.51248,0.32031,0.05631,0.11800,0.16423,-0.97772,0.09665,0.00399,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1735,20.14037,2.85052,10.72137,0.32010,0.05632,0.11810,0.16423,-0.97771,0.06376,0.01405,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1819,20.15037,2.91983,10.93019,0.31970,0.05634,0.11819,0.16422,-0.97770,0.05217,0.01588,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.1927,20.16037,2.98956,11.13893,0.31912,0.05635,0.11829,0.16421,-0.97768,0.03023,0.03505,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.2037,20.17037,3.05972,11.34760,0.31836,0.05636,0.11839,0.16420,-0.97767,0.05724,-0.00031,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.2154,20.18037,3.13031,11.55621,0.31745,0.05637,0.11848,0.16420,-0.97766,0.04480,-0.00161,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.2264,20.19037,3.20132,11.76473,0.31635,0.05639,0.11858,0.16419,-0.97765,0.02259,0.01695,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.2359,20.20037,3.27276,11.97318,0.31510,0.05640,0.11867,0.16419,-0.97764,0.05538,-0.00244,-1.10888,0.99997,-0.00613,0.00000,-0.00000
0.2453,20.21037,3.34460,12.18155,0.31366,0.05641,0.11877,0.16418,-0.97763,0.02633,0.01679,-1.10889,0.99996,-0.00403,0.00000,-0.00000
0.2554,20.22037,3.41687,12.38984,0.31204,0.05642,0.11883,0.16417,-0.97762,0.05987,0.00984,-0.72714,0.99996,-0.00214,0.00000,-0.00000
0.2663,20.23037,3.48956,12.59805,0.31027,0.05642,0.11886,0.16417,-0.97762,0.02705,0.01783,-0.38509,0.99996,0.00262,0.00000,-0.00000
