t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,5.93004,0.00000,0.00000,0.00000,0.00976,0.97688,0.01314,0.21315,-0.32866,1.35766,0.09546,-1.00000,0.00000,0.00000,-0.00000
0.0071,5.94004,0.00000,0.00000,0.00000,0.00976,0.97688,0.01313,0.21315,-0.32564,1.37466,0.09559,-1.00000,0.00000,0.00000,-0.00000
0.0141,5.95004,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01315,0.21305,0.30731,0.73623,0.33181,-1.00000,0.00000,0.00000,-0.00000
0.0282,5.96004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01313,0.21305,-0.18600,1.38603,0.08576,-1.00000,0.00000,0.00000,-0.00000
0.0351,5.97004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21305,-0.37000,1.41495,0.09660,-1.00000,0.00000,0.00000,-0.00000
0.0490,5.98004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.35744,1.37772,0.09609,-1.00000,0.00000,0.00000,-0.00000
0.0562,5.99004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.30477,1.38817,0.09591,-1.00000,0.00000,0.00000,-0.00000
0.0702,6.00004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.35401,1.38206,0.09598,-1.00000,0.00000,0.00000,-0.00000
0.0772,6.01004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.30690,1.39983,0.09526,-1.00000,0.00000,0.00000,-0.00000
0.0842,6.02004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.32900,1.37970,0.09591,-1.00000,0.00000,0.00000,-0.00000
0.0982,6.03004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21308,-0.35543,1.37897,0.09587,-1.00000,0.00000,0.00000,-0.00000
0.1052,6.04004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21308,-0.30703,1.39926,0.09492,-1.00000,0.00000,0.00000,-0.00000
0.1191,6.05004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21309,-0.35410,1.38235,0.09604,-1.00000,0.00000,0.00000,-0.00000
0.1263,6.06004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21309,-0.30688,1.39967,0.09494,-1.00000,0.00000,0.00000,-0.00000
0.1405,6.07004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21309,-0.32897,1.37968,0.09592,-1.00000,0.00000,0.00000,-0.00000
0.1504,6.08004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21310,-0.33048,1.40487,0.09541,-1.00000,0.00000,0.00000,-0.00000
0.1616,6.09004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21310,-0.32785,1.36672,0.09661,-1.00000,0.00000,0.00000,-0.00000
