t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0000,104.45390,0.00000,0.00000,0.00000,0.02863,0.08774,-0.29667,-0.95051,-0.01592,0.00248,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0058,104.46391,-0.04645,0.00584,-0.00882,0.02863,0.08774,-0.29667,-0.95051,-0.01512,0.00236,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0107,104.47391,-0.09351,0.01167,-0.01773,0.02863,0.08774,-0.29667,-0.95051,-0.00398,0.00063,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0136,104.48391,-0.14118,0.01748,-0.02676,0.02863,0.08774,-0.29667,-0.95051,-0.00105,0.00017,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0161,104.49391,-0.18946,0.02326,-0.03592,0.02863,0.08774,-0.29667,-0.95051,-0.00028,0.00004,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0450,104.50391,-0.23834,0.02903,-0.04519,0.02863,0.08774,-0.29667,-0.95051,-0.00007,0.00001,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0476,104.51392,-0.28784,0.03477,-0.05459,0.02863,0.08774,-0.29667,-0.95051,-0.00002,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0505,104.52392,-0.33795,0.04049,-0.06408,0.02863,0.08774,-0.29667,-0.95051,-0.00001,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0529,104.53392,-0.38867,0.04618,-0.07370,0.02863,0.08774,-0.29667,-0.95051,-0.00000,-0.00001,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0554,104.54392,-0.43994,0.05184,-0.08343,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0580,104.55392,-0.49182,0.05747,-0.09329,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0605,104.56393,-0.54431,0.06306,-0.10324,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0632,104.57393,-0.59735,0.06861,-0.11331,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0651,104.58393,-0.65100,0.07412,-0.12347,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0670,104.59393,-0.70520,0.07958,-0.13375,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0694,104.60394,-0.76001,0.08500,-0.14416,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0715,104.61394,-0.81537,0.09037,-0.15466,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0738,104.62394,-0.87128,0.09570,-0.16528,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.0764,104.63394,-0.92780,0.10098,-0.17599,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0790,104.64394,-0.98487,0.10620,-0.18683,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0818,104.65395,-1.04248,0.11137,-0.19775,0.02863,0.08774,-0.29667,-0.95051,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
