t_wall,x,y,z
0.0001,0.00000,0.00000,0.00000
0.0056,0.00000,-0.00000,0.00000
0.0200,0.00000,0.00000,0.00000
0.0270,0.00000,0.00000,0.00000
0.0415,0.00000,0.00000,0.00000
0.0483,0.00000,0.00000,0.00000
0.0553,0.00000,0.00000,0.00000
0.0696,0.00000,0.00000,0.00000
0.0766,0.00000,0.00000,0.00000
0.0906,0.00000,0.00000,0.00000
0.0978,0.00000,-0.00000,0.00000
0.1047,0.00000,-0.00000,0.00000
0.1191,0.00000,-0.00000,0.00000
0.1260,0.00000,-0.00000,0.00000
0.1400,0.00000,-0.00000,0.00000
0.1469,0.00000,-0.00000,0.00000
0.1610,0.00000,0.00000,0.00000
0.1678,0.00000,-0.00000,0.00000
0.1748,0.00000,-0.00000,0.00000
0.1888,0.00000,-0.00000,0.00000
0.1958,0.00000,-0.00000,0.00000
0.2099,0.00000,-0.00000,0.00000
0.2170,0.00000,0.00000,0.00000
0.2256,0.00000,-0.00000,0.00000
0.2358,0.00000,-0.00000,0.00000
0.2500,0.00000,-0.00000,0.00000
0.2569,0.00000,-0.00000,0.00000
0.2709,0.00000,-0.00000,0.00000
0.2779,0.00000,0.00000,0.00000
0.2850,0.00000,0.00000,0.00000
0.2989,0.00000,0.00000,0.00000
0.3060,0.00000,0.00000,0.00000
0.3199,0.00000,-0.00000,0.00000
0.3269,0.00000,-0.00000,0.00000
0.3408,0.00000,-0.00000,0.00000
0.3478,0.00000,0.00000,0.00000
0.3547,0.00000,-0.00000,0.00000
0.3689,0.00000,-0.00000,0.00000
0.3759,0.00000,-0.00000,0.00000
0.3898,0.00000,-0.00000,0.00000
0.3968,0.00000,-0.00000,0.00000
0.4108,0.00000,-0.00000,0.00000
0.4178,0.00000,-0.00000,0.00000
0.4247,0.00000,-0.00000,0.00000
0.4387,0.00000,-0.00000,0.00000
0.4455,0.00000,-0.00000,0.00000
0.4594,0.00000,-0.00000,0.00000
0.4664,0.00000,0.00000,0.00000
0.4803,0.00000,-0.00000,0.00000
0.4872,0.00000,-0.00000,0.00000
0.5011,0.00000,-0.00000,0.00000
0.5081,0.00000,0.00000,0.00000
0.5150,0.00000,-0.00000,0.00000
0.5289,0.00000,0.00000,0.00000
0.5358,0.00000,0.00000,0.00000
0.5500,0.00000,0.00000,0.00000
0.5579,0.00000,0.00000,0.00000
0.5727,0.00000,0.00000,0.00000
0.5821,0.00000,0.00000,0.00000
0.5891,0.00000,0.00000,0.00000
0.5967,0.00000,0.00000,0.00000
0.6070,0.00000,-0.00000,0.00000
0.6195,0.00000,0.00000,0.00000
0.6302,0.00000,0.00000,0.00000
0.6569,0.00000,-0.00000,0.00000
0.6870,0.00000,-0.00000,0.00000
0.6876,0.00000,-0.00000,0.00000
0.6947,0.00000,-0.00000,0.00000
0.6953,0.00000,0.00000,0.00000
0.6959,0.00000,-0.00000,0.00000
0.7055,0.00000,-0.00000,0.00000
0.7161,0.00000,-0.00000,0.00000
0.7434,0.00000,-0.00000,0.00000
0.7454,0.00000,-0.00000,0.00000
0.7463,0.00000,0.00000,0.00000
0.7559,0.00000,-0.00000,0.00000
0.7565,0.00000,-0.00000,0.00000
0.7653,0.00000,-0.00000,0.00000
0.7774,0.00000,-0.00000,0.00000
0.7868,0.00000,-0.00000,0.00000
0.7952,0.00000,0.00000,0.00000
0.8095,0.00000,0.00000,0.00000
0.8165,0.00000,0.00000,0.00000
0.8319,0.00000,0.00000,0.00000
0.8402,0.00000,0.00000,0.00000
0.8486,0.00000,0.00000,0.00000
0.8563,0.00000,-0.00000,0.00000
0.8715,0.00000,-0.00000,0.00000
0.8858,0.00000,-0.00000,0.00000
0.8864,0.00000,-0.00000,0.00000
0.9016,0.00000,-0.00000,0.00000
0.9081,0.00000,0.00000,0.00000
0.9151,0.00000,-0.00000,0.00000
0.9296,0.00000,-0.00000,0.00000
0.9372,0.00000,-0.00000,0.00000
0.9508,0.00000,-0.00000,0.00000
0.9579,0.00000,-0.00000,0.00000
0.9647,0.00000,0.00000,0.00000
0.9786,0.00000,-0.00000,0.00000
0.9855,0.00000,-0.00000,0.00000
0.9996,0.00000,-0.00000,0.00000
1.0067,0.00000,-0.00000,0.00000
1.0205,0.00000,-0.00000,0.00000
1.0275,0.00000,0.00000,0.00000
1.0414,0.00000,-0.00000,0.00000
1.0484,0.00000,0.00000,0.00000
1.0553,0.00000,-0.00000,0.00000
1.0695,0.00000,0.00000,0.00000
1.0764,0.00000,-0.00000,0.00000
1.0906,0.00000,-0.00000,0.00000
1.0974,0.00000,0.00000,0.00000
1.1048,0.00000,-0.00000,0.00000
1.1222,0.00000,-0.00000,0.00000
1.1292,0.00000,-0.00000,0.00000
1.1360,0.00000,-0.00000,0.00000
1.1500,0.00000,-0.00000,0.00000
1.1570,0.00000,-0.00000,0.00000
1.1721,0.00000,-0.00000,0.00000
1.1790,0.00000,-0.00000,0.00000
1.1851,0.00000,-0.00000,0.00000
1.1992,0.00000,-0.00000,0.00000
1.2060,0.00000,-0.00000,0.00000
1.2201,0.00000,0.00000,0.00000
1.2272,0.00000,-0.00000,0.00000
1.2411,0.00000,-0.00000,0.00000
1.2480,0.00000,-0.00000,0.00000
