t_wall,x,y,z
0.0020,0.00000,0.00000,0.00000
0.0091,0.00000,0.00000,0.00000
0.0161,0.00000,-0.00000,0.00000
0.0302,0.00000,0.00000,0.00000
0.0371,0.00000,0.00000,0.00000
0.0510,0.00000,0.00000,0.00000
0.0582,0.00000,0.00000,0.00000
0.0722,0.00000,0.00000,0.00000
0.0792,0.00000,0.00000,0.00000
0.0862,0.00000,0.00000,0.00000
0.1002,0.00000,0.00000,0.00000
0.1072,0.00000,0.00000,0.00000
0.1211,0.00000,0.00000,0.00000
0.1283,0.00000,0.00000,0.00000
0.1425,0.00000,0.00000,0.00000
0.1524,0.00000,0.00000,0.00000
0.1636,0.00000,0.00000,0.00000
0.1705,0.00000,0.00000,0.00000
0.1774,0.00000,0.00000,0.00000
0.1913,0.00000,0.00000,0.00000
0.1983,0.00000,0.00000,0.00000
0.2124,0.00000,0.00000,0.00000
0.2192,0.00000,0.00000,0.00000
0.2261,0.00000,0.00000,0.00000
0.2400,0.00000,0.00000,0.00000
0.2475,0.00000,0.00000,0.00000
0.2614,0.00000,0.00000,0.00000
0.2682,0.00000,0.00000,0.00000
0.2828,0.00000,0.00000,0.00000
0.2902,0.00000,0.00000,0.00000
0.3005,0.00000,-0.00000,0.00000
0.3077,0.00000,0.00000,0.00000
0.3163,0.00000,0.00000,0.00000
0.3357,0.00000,0.00000,0.00000
0.3466,0.00000,0.00000,0.00000
0.3473,0.00000,0.00000,0.00000
0.3565,0.00000,0.00000,0.00000
0.3711,0.00000,0.00000,0.00000
0.3809,0.00000,0.00000,0.00000
0.4004,0.00000,0.00000,0.00000
0.4009,0.00000,0.00000,0.00000
0.4118,0.00000,0.00000,0.00000
0.4305,0.00000,0.00000,0.00000
0.4634,0.00000,0.00000,0.00000
0.4640,0.00000,0.00000,0.00000
0.4737,0.00000,0.00000,0.00000
0.4743,0.00000,0.00000,0.00000
0.4749,0.00000,0.00000,0.00000
0.4865,0.00000,0.00000,0.00000
0.4947,0.00000,0.00000,0.00000
0.5056,0.00000,0.00000,0.00000
0.5133,0.00000,0.00000,0.00000
0.5201,0.00000,0.00000,0.00000
0.5270,0.00000,0.00000,0.00000
0.5408,0.00000,0.00000,0.00000
0.5482,0.00000,0.00000,0.00000
0.5621,0.00000,0.00000,0.00000
0.5692,0.00000,0.00000,0.00000
0.5762,0.00000,-0.00000,0.00000
0.5903,0.00000,0.00000,0.00000
0.5971,0.00000,0.00000,0.00000
0.6110,0.00000,0.00000,0.00000
0.6184,0.00000,0.00000,0.00000
0.6323,0.00000,0.00000,0.00000
0.6392,0.00000,0.00000,0.00000
