t_wall,x,y,z
0.0033,0.00000,0.00000,0.00000
0.0116,0.00000,0.00000,0.00000
0.0203,0.00000,0.00000,0.00000
0.0290,0.00000,0.00000,0.00000
0.0375,0.00000,0.00000,0.00000
0.0460,0.00000,0.00000,0.00000
0.0643,0.00000,0.00000,0.00000
0.0738,0.00000,0.00000,0.00000
0.0869,0.00000,0.00000,0.00000
0.0877,0.00000,0.00000,0.00000
0.1005,0.00000,0.00000,0.00000
0.1127,0.00000,0.00000,0.00000
0.1280,0.00000,0.00000,0.00000
0.1287,0.00000,0.00000,0.00000
0.1370,0.00000,0.00000,0.00000
0.1457,0.00000,0.00000,0.00000
0.1618,0.00000,0.00000,0.00000
0.1703,0.00000,0.00000,0.00000
0.1797,0.00000,0.00000,0.00000
0.1879,0.00000,0.00000,0.00000
0.1961,0.00000,0.00000,0.00000
0.2137,0.00000,0.00000,0.00000
0.2235,0.00000,0.00000,0.00000
0.2331,0.00000,0.00000,0.00000
0.2419,0.00000,0.00000,0.00000
0.2508,0.00000,0.00000,0.00000
0.2592,0.00000,0.00000,0.00000
0.2675,0.00000,0.00000,0.00000
0.2833,0.00000,0.00000,0.00000
0.2919,0.00000,0.00000,0.00000
0.3022,0.00000,0.00000,0.00000
0.3101,0.00000,0.00000,0.00000
0.3187,0.00000,0.00000,0.00000
0.3270,0.00000,0.00000,0.00000
0.3425,0.00000,0.00000,0.00000
0.3507,0.00000,0.00000,0.00000
0.3585,0.00000,0.00000,0.00000
0.3667,0.00000,0.00000,0.00000
0.3835,0.00000,0.00000,0.00000
0.3923,0.00000,0.00000,0.00000
0.4002,0.00000,0.00000,0.00000
0.4084,0.00000,0.00000,0.00000
0.4179,0.00000,0.00000,0.00000
0.4258,0.00000,0.00000,0.00000
0.4415,0.00000,0.00000,0.00000
0.4498,0.00000,0.00000,0.00000
0.4574,0.00000,0.00000,0.00000
0.4722,0.00000,0.00000,0.00000
0.4803,0.00000,0.00000,0.00000
0.4881,0.00000,0.00000,0.00000
0.4963,0.00000,0.00000,0.00000
0.5136,0.00000,0.00000,0.00000
0.5235,0.00000,0.00000,0.00000
0.5325,0.00000,0.00000,0.00000
0.5409,0.00000,0.00000,0.00000
0.5493,0.00000,0.00000,0.00000
0.5579,0.00000,0.00000,0.00000
0.5658,0.00000,0.00000,0.00000
0.6112,0.00000,0.00000,0.00000
0.6123,0.00000,0.00000,0.00000
0.6279,0.00000,0.00000,0.00000
0.6304,0.00000,0.00000,0.00000
0.6305,0.00000,0.00000,0.00000
0.6430,0.00000,0.00000,0.00000
0.6438,0.00000,0.00000,0.00000
0.6534,0.00000,0.00000,0.00000
0.6638,0.00000,0.00000,0.00000
0.6739,0.00000,0.00000,0.00000
0.6834,0.00000,0.00000,0.00000
0.6941,0.00000,0.00000,0.00000
0.7031,0.00000,0.00000,0.00000
0.7116,0.00000,0.00000,0.00000
0.7213,0.00000,0.00000,0.00000
0.7300,0.00000,0.00000,0.00000
0.7388,0.00000,0.00000,0.00000
0.7474,0.00000,0.00000,0.00000
0.7565,0.00000,0.00000,0.00000
0.7658,0.00000,0.00000,0.00000
0.7846,0.00000,0.00000,0.00000
0.7938,0.00000,0.00000,0.00000
0.8030,0.00000,0.00000,0.00000
0.8117,0.00000,0.00000,0.00000
0.8204,0.00000,0.00000,0.00000
0.8302,0.00000,0.00000,0.00000
0.8397,0.00000,0.00000,0.00000
0.8493,0.00000,0.00000,0.00000
0.8592,0.00000,0.00000,0.00000
0.8686,0.00000,0.00000,0.00000
0.8783,0.00000,0.00000,0.00000
0.8879,0.00000,0.00000,0.00000
0.8962,0.00000,0.00000,0.00000
0.9117,0.00000,0.00000,0.00000
0.9209,0.00000,0.00000,0.00000
0.9293,0.00000,0.00000,0.00000
0.9378,0.00000,0.00000,0.00000
0.9459,0.00000,0.00000,0.00000
0.9620,0.00000,0.00000,0.00000
0.9698,0.00000,0.00000,0.00000
0.9777,0.00000,0.00000,0.00000
0.9868,0.00000,0.00000,0.00000
1.0045,0.00000,0.00000,0.00000
1.0124,0.00000,0.00000,0.00000
1.0212,0.00000,0.00000,0.00000
1.0290,0.00000,0.00000,0.00000
1.0372,0.00000,0.00000,0.00000
1.0526,0.00000,0.00000,0.00000
1.0610,0.00000,0.00000,0.00000
1.0689,0.00000,0.00000,0.00000
1.0771,0.00000,0.00000,0.00000
1.0931,0.00000,0.00000,0.00000
1.1064,0.00000,0.00000,0.00000
1.1171,0.00000,0.00000,0.00000
1.1180,0.00000,0.00000,0.00000
1.1271,0.00000,0.00000,0.00000
1.1364,0.00000,0.00000,0.00000
1.1461,0.00000,0.00000,0.00000
1.1635,0.00000,0.00000,0.00000
1.1739,0.00000,0.00000,0.00000
1.1828,0.00000,0.00000,0.00000
1.1924,0.00000,0.00000,0.00000
1.2010,0.00000,0.00000,0.00000
1.2099,0.00000,0.00000,0.00000
1.2184,0.00000,0.00000,0.00000
1.2268,0.00000,0.00000,0.00000
1.2437,0.00000,0.00000,0.00000
1.2519,0.00000,0.00000,0.00000
1.2601,0.00000,0.00000,0.00000
1.2685,0.00000,0.00000,0.00000
1.2767,0.00000,0.00000,0.00000
1.2927,0.00000,0.00000,0.00000
1.3007,0.00000,0.00000,0.00000
1.3089,0.00000,0.00000,0.00000
1.3176,0.00000,0.00000,0.00000
1.3261,0.00000,0.00000,0.00000
1.3436,0.00000,0.00000,0.00000
1.3518,0.00000,0.00000,0.00000
1.3598,0.00000,0.00000,0.00000
1.3676,0.00000,0.00000,0.00000
1.3756,0.00000,0.00000,0.00000
1.3915,0.00000,0.00000,0.00000
1.4002,0.00000,0.00000,0.00000
1.4092,0.00000,0.00000,0.00000
1.4180,0.00000,0.00000,0.00000
1.4267,0.00000,0.00000,0.00000
1.4453,0.00000,0.00000,0.00000
1.4544,0.00000,0.00000,0.00000
1.4631,0.00000,0.00000,0.00000
1.4719,0.00000,0.00000,0.00000
1.4806,0.00000,0.00000,0.00000
1.4893,0.00000,0.00000,0.00000
1.4992,0.00000,0.00000,0.00000
1.5079,0.00000,0.00000,0.00000
1.5170,0.00000,0.00000,0.00000
1.5351,0.00000,0.00000,0.00000
1.5444,0.00000,0.00087,0.00000
1.5535,0.00000,0.00262,0.00000
1.5631,0.00000,0.00523,0.00000
1.5741,0.00000,0.00871,0.00000
1.5853,0.00000,0.01303,0.00000
1.5957,0.00000,0.01821,0.00000
1.6102,0.00000,0.02423,0.00000
1.6116,0.00000,0.03109,0.00000
1.6242,0.00000,0.03878,0.00000
1.6414,0.00000,0.04729,0.00000
1.6426,0.00000,0.05661,0.00000
1.6525,0.00000,0.06675,0.00000
1.6627,0.00000,0.07768,0.00000
1.6716,0.00000,0.08941,0.00000
1.6804,0.00000,0.10191,0.00000
1.6895,0.00000,0.11519,0.00000
1.6984,0.00000,0.12923,0.00000
1.7079,0.00000,0.14403,0.00000
1.7170,0.00000,0.15957,0.00000
1.7259,0.00000,0.17584,0.00000
1.7370,0.00000,0.19284,0.00000
1.7470,0.00000,0.21055,0.00000
1.7566,0.00000,0.22897,0.00000
1.7665,0.00000,0.24807,0.00000
1.7757,0.00000,0.26785,0.00000
1.7931,0.00000,0.28830,0.00000
1.8022,0.00000,0.30941,0.00000
1.8127,0.00000,0.33116,0.00000
1.8218,0.00000,0.35355,0.00000
1.8309,0.00000,0.37655,0.00000
1.8398,0.00000,0.40016,0.00000
1.8495,0.00000,0.42437,0.00000
1.8585,0.00000,0.44915,0.00000
1.8671,0.00000,0.47451,0.00000
1.8763,0.00000,0.50102,0.00000
1.8930,0.00000,0.52880,0.00000
1.9016,0.00000,0.55811,0.00000
1.9106,0.00000,0.58910,0.00000
1.9189,0.00000,0.62307,0.00000
1.9274,0.00000,0.66016,0.00000
1.9358,0.00000,0.70227,0.00000
1.9540,0.00000,0.74959,0.00000
1.9632,0.00000,0.80207,0.00000
1.9723,0.00000,0.85966,0.00000
1.9831,0.00000,0.92233,0.00000
1.9918,0.00000,0.99003,0.00000
2.0004,0.00000,1.06272,0.00000
2.0102,0.00000,1.14034,0.00000
2.0187,0.00000,1.22284,0.00000
2.0269,0.00000,1.31017,0.00000
2.0362,0.00000,1.40226,0.00000
2.0522,0.00000,1.49906,0.00000
2.0603,0.00000,1.60051,0.00000
2.0685,0.00000,1.70654,0.00000
2.0774,0.00000,1.81710,0.00000
2.0860,0.00000,1.93212,0.00000
2.1014,0.00000,2.05154,0.00000
2.1107,0.00000,2.17529,0.00000
2.1188,0.00000,2.30331,0.00000
2.1279,0.00000,2.43555,0.00000
2.1359,0.00000,2.57193,0.00000
2.1510,0.00000,2.71239,0.00000
2.1589,0.00000,2.85689,0.00000
2.1667,0.00000,3.00536,0.00000
2.1829,0.00000,3.15775,0.00000
2.1911,0.00000,3.31398,0.00000
2.1991,0.00000,3.47400,0.00000
2.2084,0.00000,3.63775,0.00000
2.2165,0.00000,3.80517,0.00000
2.2320,0.00000,3.97620,0.00000
2.2410,0.00000,4.15076,0.00000
2.2493,0.00000,4.32880,0.00000
2.2578,0.00006,4.51018,0.00000
2.2661,0.00031,4.69450,-0.00006
2.2840,0.00061,4.88194,-0.00012
2.2923,0.00122,5.07168,-0.00031
2.3007,0.00183,5.26408,-0.00049
2.3100,0.00201,5.45918,-0.00058
2.3189,0.00214,5.65624,-0.00067
2.3279,0.00140,5.85574,-0.00046
2.3376,-0.00085,6.05771,0.00012
2.3476,-0.00519,6.26200,0.00125
2.3570,-0.01190,6.46836,0.00305
2.3664,-0.02155,6.67653,0.00568
2.3773,-0.03442,6.88624,0.00922
2.3865,-0.05103,7.09714,0.01379
2.3975,-0.07159,7.30882,0.01953
2.4073,-0.09741,7.51995,0.02673
2.4166,-0.12805,7.73087,0.03543
2.4264,-0.16339,7.94177,0.04544
2.4444,-0.20325,8.15266,0.05679
2.4538,-0.24750,8.36359,0.06943
2.4633,-0.29620,8.57458,0.08334
2.4727,-0.34930,8.78563,0.09854
2.4829,-0.40668,8.99672,0.11499
2.4921,-0.46832,9.20786,0.13269
2.5012,-0.53418,9.41902,0.15161
2.5107,-0.60419,9.63019,0.17172
2.5209,-0.67834,9.84136,0.19302
2.5307,-0.75653,10.05252,0.21552
2.5402,-0.83875,10.26365,0.23917
2.5497,-0.92493,10.47473,0.26398
2.5585,-1.01501,10.68576,0.28992
2.5672,-1.10895,10.89672,0.31699
2.5763,-1.20673,11.10760,0.34515
2.5862,-1.30823,11.31837,0.37442
2.5957,-1.41345,11.52897,0.40475
2.6142,-1.52234,11.73938,0.43616
2.6238,-1.63483,11.94959,0.46860
2.6325,-1.75085,12.15958,0.50208
2.6428,-1.87042,12.36934,0.53659
2.6518,-1.99341,12.57883,0.57211
2.6607,-2.11981,12.78802,0.60861
2.6699,-2.24957,12.99691,0.64609
2.6789,-2.38269,13.20550,0.68454
2.6885,-2.51904,13.41375,0.72394
2.6975,-2.65863,13.62167,0.76428
2.7081,-2.80145,13.82925,0.80554
2.7177,-2.94739,14.03646,0.84772
2.7273,-3.09644,14.24330,0.89081
2.7374,-3.24860,14.44975,0.93478
2.7471,-3.40375,14.65582,0.97964
2.7566,-3.56195,14.86147,1.02536
2.7741,-3.72308,15.06671,1.07193
2.7829,-3.88715,15.27151,1.11935
2.7920,-4.05408,15.47587,1.16763
2.8016,-4.22382,15.67978,1.21674
2.8107,-4.39636,15.88322,1.26663
2.8195,-4.57172,16.08618,1.31735
2.8281,-4.74976,16.28865,1.36887
2.8370,-4.93048,16.49063,1.42114
2.8457,-5.11389,16.69209,1.47418
2.8628,-5.29993,16.89303,1.52798
2.8722,-5.48853,17.09344,1.58255
2.8811,-5.67963,17.29330,1.63785
2.8905,-5.87329,17.49261,1.69388
2.8995,-6.06940,17.69136,1.75061
2.9096,-6.26794,17.88953,1.80804
2.9194,-6.46887,18.08711,1.86618
2.9282,-6.67218,18.28411,1.92502
2.9378,-6.87787,18.48051,1.98453
2.9464,-7.08582,18.67629,2.04471
2.9630,-7.29608,18.87145,2.10556
2.9728,-7.50854,19.06597,2.16705
2.9824,-7.72321,19.25985,2.22919
2.9913,-7.94006,19.45309,2.29196
3.0002,-8.15906,19.64568,2.35535
3.0086,-8.38019,19.83760,2.41934
3.0178,-8.60339,20.02886,2.48395
3.0263,-8.82867,20.21944,2.54916
3.0357,-9.05597,20.40934,2.61496
3.0521,-9.28528,20.59854,2.68134
3.0610,-9.51654,20.78705,2.74829
3.0699,-9.74976,20.97485,2.81580
3.0785,-9.98486,21.16194,2.88385
3.0870,-10.22186,21.34831,2.95245
3.0961,-10.46069,21.53396,3.02161
3.1139,-10.70135,21.71888,3.09128
3.1226,-10.94379,21.90307,3.16147
3.1361,-11.18799,22.08651,3.23218
3.1371,-11.43396,22.26920,3.30341
3.1469,-11.68164,22.45115,3.37512
3.1610,-11.93103,22.63233,3.44733
3.1687,-12.18207,22.81275,3.52002
3.1763,-12.43475,22.99240,3.59320
3.1908,-12.68903,23.17128,3.66684
3.1989,-12.94489,23.34938,3.74094
3.2077,-13.20227,23.52671,3.81549
3.2163,-13.46124,23.70325,3.89047
3.2347,-13.72174,23.87901,3.96591
3.2436,-13.98370,24.05398,4.04178
3.2525,-14.24713,24.22816,4.11807
3.2615,-14.51202,24.40154,4.19479
3.2705,-14.77832,24.57412,4.27191
3.2799,-15.04602,24.74591,4.34946
3.2880,-15.31512,24.91690,4.42740
3.2965,-15.58557,25.08708,4.50574
3.3118,-15.85733,25.25646,4.58444
3.3201,-16.13040,25.42503,4.66354
3.3284,-16.40479,25.59279,4.74301
3.3367,-16.68045,25.75975,4.82285
3.3461,-16.95737,25.92589,4.90305
3.3619,-17.23550,26.09122,4.98361
3.3704,-17.51450,26.25557,5.06418
3.3787,-17.79459,26.41905,5.14505
3.3873,-18.07571,26.58165,5.22632
3.4029,-18.35791,26.74335,5.30798
3.4112,-18.64105,26.90411,5.39011
3.4193,-18.92520,27.06391,5.47272
3.4274,-19.21027,27.22272,5.55588
