t_wall,x,y,z
0.0021,0.00000,0.00000,0.00000
0.0117,-0.02094,-0.10454,-0.09329
0.0218,-0.04181,-0.20984,-0.18631
0.0312,-0.06262,-0.31590,-0.27908
0.0412,-0.08337,-0.42273,-0.37158
0.0520,-0.10406,-0.53032,-0.46381
0.0624,-0.12469,-0.63867,-0.55579
0.0719,-0.14526,-0.74777,-0.64749
0.0816,-0.16577,-0.85762,-0.73892
0.0911,-0.18622,-0.96822,-0.83011
0.1017,-0.20660,-1.07956,-0.92102
0.1106,-0.22693,-1.19165,-1.01169
0.1193,-0.24719,-1.30449,-1.10208
0.1289,-0.26740,-1.41806,-1.19220
0.1374,-0.28754,-1.53238,-1.28207
0.1465,-0.30762,-1.64743,-1.37167
0.1549,-0.32764,-1.76321,-1.46103
0.1634,-0.34760,-1.87973,-1.55011
0.1803,-0.36755,-1.99696,-1.63895
0.1884,-0.38745,-2.11493,-1.72751
0.1969,-0.40729,-2.23361,-1.81583
0.2052,-0.42706,-2.35303,-1.90387
0.2138,-0.44678,-2.47316,-1.99167
0.2234,-0.46643,-2.59401,-2.07919
0.2411,-0.48602,-2.71558,-2.16647
0.2501,-0.50555,-2.83786,-2.25351
0.2592,-0.52502,-2.96085,-2.34027
0.2687,-0.54443,-3.08453,-2.42679
0.2775,-0.56378,-3.20894,-2.51303
0.2866,-0.58307,-3.33405,-2.59903
0.2958,-0.60229,-3.45985,-2.68478
0.3045,-0.62146,-3.58636,-2.77026
0.3131,-0.64056,-3.71356,-2.85550
0.3298,-0.65961,-3.84145,-2.94046
0.3382,-0.67859,-3.97002,-3.02518
0.3469,-0.69751,-4.09927,-3.10965
0.3557,-0.71637,-4.22920,-3.19385
0.3646,-0.73523,-4.35982,-3.27780
0.3733,-0.75403,-4.49110,-3.36148
0.3906,-0.77277,-4.62306,-3.44492
0.3994,-0.79144,-4.75569,-3.52808
0.4082,-0.81006,-4.88899,-3.61099
0.4166,-0.82861,-5.02295,-3.69366
0.4252,-0.84711,-5.15758,-3.77606
0.4339,-0.86554,-5.29286,-3.85822
0.4508,-0.88391,-5.42880,-3.94009
0.4594,-0.90222,-5.56540,-4.02173
0.4680,-0.92047,-5.70265,-4.10312
0.4807,-0.93866,-5.84056,-4.18423
0.4907,-0.95679,-5.97911,-4.26511
0.5018,-0.97485,-6.11830,-4.34573
0.5171,-0.99286,-6.25815,-4.42609
0.5185,-1.01080,-6.39864,-4.50620
0.5285,-1.02875,-6.53975,-4.58606
0.5393,-1.04663,-6.68150,-4.66568
0.5500,-1.06445,-6.82388,-4.74503
0.5630,-1.08221,-6.96690,-4.82413
0.5745,-1.09991,-7.11055,-4.90298
0.5760,-1.11755,-7.25482,-4.98160
0.5867,-1.13513,-7.39972,-5.05994
0.5987,-1.15265,-7.54523,-5.13803
0.6169,-1.17010,-7.69136,-5.21588
0.6761,-1.18750,-7.83810,-5.29349
0.6772,-1.20514,-7.98206,-5.37195
0.6843,-1.22302,-8.12321,-5.45123
0.6857,-1.24115,-8.26161,-5.53134
0.6868,-1.25952,-8.39726,-5.61227
0.6880,-1.27814,-8.53021,-5.69400
0.6890,-1.29694,-8.66049,-5.77652
0.6907,-1.31598,-8.78813,-5.85983
0.7006,-1.33527,-8.91316,-5.94394
0.7115,-1.35474,-9.03561,-6.02881
0.7226,-1.37445,-9.15552,-6.11444
0.7331,-1.39435,-9.27290,-6.20084
0.7348,-1.41449,-9.38780,-6.28799
0.7448,-1.43488,-9.50023,-6.37592
0.7551,-1.45544,-9.61021,-6.46457
0.7647,-1.47620,-9.71779,-6.55396
0.7740,-1.49719,-9.82298,-6.64407
0.7831,-1.51837,-9.92581,-6.73489
0.8000,-1.53979,-10.02631,-6.82642
0.8089,-1.56140,-10.12450,-6.91864
0.8185,-1.58319,-10.22041,-7.01157
0.8278,-1.60516,-10.31407,-7.10519
0.8365,-1.62738,-10.40550,-7.19952
0.8467,-1.64978,-10.49474,-7.29456
0.8581,-1.67236,-10.58180,-7.39026
0.8687,-1.69513,-10.66672,-7.48663
0.8794,-1.71808,-10.74951,-7.58368
0.8922,-1.74121,-10.83020,-7.68140
0.9032,-1.76459,-10.90880,-7.77979
0.9048,-1.78815,-10.98535,-7.87881
0.9152,-1.81189,-11.05986,-7.97852
0.9254,-1.83582,-11.13235,-8.07886
0.9353,-1.85992,-11.20287,-8.17984
0.9445,-1.88422,-11.27139,-8.28146
0.9535,-1.90869,-11.33798,-8.38370
0.9703,-1.93335,-11.40263,-8.48657
0.9795,-1.95813,-11.46538,-8.59006
0.9889,-1.98309,-11.52623,-8.69415
0.9984,-2.00824,-11.58522,-8.79886
1.0084,-2.03357,-11.64236,-8.90417
1.0193,-2.05908,-11.69768,-9.01007
1.0305,-2.08478,-11.75117,-9.11658
1.0410,-2.11060,-11.80289,-9.22366
1.0524,-2.13660,-11.85283,-9.33133
1.0625,-2.16278,-11.90102,-9.43958
1.0724,-2.18909,-11.94746,-9.54840
