t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0073,15.16025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.07461,0.41495,0.00188,-1.00000,0.00000,0.00000,-0.00000
0.0152,15.17025,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.05691,0.05317,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.0230,15.18025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,-0.05208,0.42030,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.0388,15.19025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09024,0.27874,-0.00030,-1.00000,0.00000,0.00000,-0.00000
0.0466,15.20025,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.05532,0.05227,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.0544,15.21025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,-0.05256,0.42306,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.0623,15.22025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.04613,0.22639,-0.00018,-1.00000,0.00000,0.00000,-0.00000
0.0780,15.23025,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.16997,0.12750,-0.00258,-1.00000,0.00000,0.00000,-0.00000
0.0859,15.24025,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36725,0.45808,0.00196,-1.00000,0.00000,0.00000,-0.00000
0.0942,15.25025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10427,0.21960,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.1017,15.26025,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09290,0.27030,-0.00024,-1.00000,0.00000,0.00000,-0.00000
0.1173,15.27025,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.13989,0.10721,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.1251,15.28025,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.03022,0.36423,0.00200,-1.00000,0.00000,0.00000,-0.00000
0.1331,15.29025,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.17095,0.12709,-0.00259,-1.00000,0.00000,0.00000,-0.00000
0.1486,15.30025,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36796,0.45818,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.1564,15.31026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10443,0.21868,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.1643,15.32026,0.00000,0.00000,0.00000,0.00005,0.90423,0.00003,0.42705,0.09004,0.28005,-0.00033,-1.00000,0.00000,0.00000,-0.00000
0.1723,15.33026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00004,0.42705,-0.05411,0.05213,-0.00250,-1.00000,0.00000,0.00000,-0.00000
0.1880,15.34026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,-0.05283,0.42463,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.1959,15.35026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.21679,0.25562,-0.00024,-1.00000,0.00000,0.00000,-0.00000
0.2036,15.36026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.18724,0.16133,-0.00026,-1.00000,0.00000,0.00000,-0.00000
0.2116,15.37026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.16482,0.13103,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.2274,15.38026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36940,0.45780,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.2352,15.39026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10485,0.21626,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.2433,15.40026,0.00000,0.00000,0.00000,0.00005,0.90423,0.00003,0.42705,0.09047,0.27764,-0.00033,-1.00000,0.00000,0.00000,-0.00000
0.2509,15.41026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.21103,0.25495,-0.00027,-1.00000,0.00000,0.00000,-0.00000
0.2666,15.42026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10434,0.21936,-0.00016,-1.00000,0.00000,0.00000,-0.00000
0.2747,15.43026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.04625,0.22587,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.2825,15.44026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00002,0.42705,0.24564,0.07986,-0.00257,-1.00000,0.00000,0.00000,-0.00000
0.2984,15.45026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00005,0.42705,-0.29715,0.31570,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.3054,15.46026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.02961,0.36804,0.00202,-1.00000,0.00000,0.00000,-0.00000
0.3121,15.47026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00006,0.42705,-0.14286,0.10805,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.3256,15.48026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.07751,0.40500,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.3321,15.49026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.05894,0.05395,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.3461,15.50026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00004,0.42705,-0.05179,0.41847,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.3532,15.51026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09052,0.27697,-0.00030,-1.00000,0.00000,0.00000,-0.00000
0.3674,15.52026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.14119,0.10740,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.3747,15.53026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.03055,0.36228,0.00200,-1.00000,0.00000,0.00000,-0.00000
0.3818,15.54026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00002,0.42705,0.24687,0.07793,-0.00258,-1.00000,0.00000,0.00000,-0.00000
0.3963,15.55026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.29931,0.31611,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.4035,15.56026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.03004,0.36544,0.00202,-1.00000,0.00000,0.00000,-0.00000
0.4180,15.57026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00002,0.42705,0.24639,0.08080,-0.00258,-1.00000,0.00000,0.00000,-0.00000
0.4252,15.58026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00005,0.42705,-0.29671,0.31553,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.4325,15.59026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.02954,0.36846,0.00202,-1.00000,0.00000,0.00000,-0.00000
0.4473,15.60026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00006,0.42705,-0.14245,0.10795,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.4543,15.61026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.07744,0.40542,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.4616,15.62026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.05854,0.05384,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.4761,15.63026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00004,0.42705,-0.05188,0.41899,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.4832,15.64026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09045,0.27743,-0.00030,-1.00000,0.00000,0.00000,-0.00000
0.4977,15.65026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.14070,0.10724,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.5048,15.66026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.03047,0.36281,0.00200,-1.00000,0.00000,0.00000,-0.00000
0.5121,15.67026,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00002,0.42705,0.24679,0.07839,-0.00258,-1.00000,0.00000,0.00000,-0.00000
0.5267,15.68026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.29882,0.31601,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.5341,15.69026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.02995,0.36597,0.00202,-1.00000,0.00000,0.00000,-0.00000
0.5413,15.70026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00004,0.42705,-0.01194,0.08972,-0.00254,-1.00000,0.00000,0.00000,-0.00000
0.5557,15.71026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,-0.05207,0.42393,0.00206,-1.00000,0.00000,0.00000,-0.00000
0.5631,15.72026,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09273,0.27126,-0.00022,-1.00000,0.00000,0.00000,-0.00000
0.5776,15.73026,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.13924,0.10712,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.5846,15.74026,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.03009,0.36499,0.00200,-1.00000,0.00000,0.00000,-0.00000
0.5919,15.75027,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.17083,0.12784,-0.00259,-1.00000,0.00000,0.00000,-0.00000
0.6064,15.76027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36731,0.45808,0.00196,-1.00000,0.00000,0.00000,-0.00000
0.6136,15.77027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10429,0.21947,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.6282,15.78027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.09293,0.27013,-0.00024,-1.00000,0.00000,0.00000,-0.00000
0.6353,15.79027,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00005,0.42705,-0.13989,0.10716,-0.00252,-1.00000,0.00000,0.00000,-0.00000
0.6426,15.80027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.03025,0.36406,0.00200,-1.00000,0.00000,0.00000,-0.00000
0.6571,15.81027,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.17099,0.12691,-0.00259,-1.00000,0.00000,0.00000,-0.00000
0.6643,15.82027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36804,0.45818,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.6715,15.83027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10446,0.21850,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.6861,15.84027,0.00000,0.00000,0.00000,0.00005,0.90423,0.00003,0.42705,0.09006,0.27995,-0.00033,-1.00000,0.00000,0.00000,-0.00000
0.6932,15.85027,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00004,0.42705,-0.05419,0.05213,-0.00250,-1.00000,0.00000,0.00000,-0.00000
0.7076,15.86027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,-0.05281,0.42452,0.00208,-1.00000,0.00000,0.00000,-0.00000
0.7150,15.87027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.21679,0.25556,-0.00024,-1.00000,0.00000,0.00000,-0.00000
0.7222,15.88027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00003,0.42705,0.18728,0.16115,-0.00026,-1.00000,0.00000,0.00000,-0.00000
0.7367,15.89027,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00003,0.42705,0.16484,0.13092,-0.00251,-1.00000,0.00000,0.00000,-0.00000
0.7439,15.90027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.36949,0.45779,0.00195,-1.00000,0.00000,0.00000,-0.00000
0.7512,15.91027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10489,0.21609,-0.00014,-1.00000,0.00000,0.00000,-0.00000
0.7653,15.92027,0.00000,0.00000,0.00000,0.00005,0.90423,0.00003,0.42705,0.09049,0.27753,-0.00033,-1.00000,0.00000,0.00000,-0.00000
0.7725,15.93027,0.00000,0.00000,0.00000,0.00003,0.90423,0.00005,0.42705,-0.21111,0.25494,-0.00027,-1.00000,0.00000,0.00000,-0.00000
0.7869,15.94027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00004,0.42705,0.10436,0.21925,-0.00016,-1.00000,0.00000,0.00000,-0.00000
0.7940,15.95027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.04627,0.22575,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.8015,15.96027,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00002,0.42705,0.24566,0.07975,-0.00257,-1.00000,0.00000,0.00000,-0.00000
0.8153,15.97027,0.00000,0.00000,-0.00001,0.00004,0.90423,0.00005,0.42705,-0.29722,0.31569,-0.00020,-1.00000,0.00000,0.00000,-0.00000
0.8223,15.98027,0.00000,0.00000,0.00000,0.00004,0.90423,0.00003,0.42705,0.02963,0.36793,0.00202,-1.00000,0.00000,0.00000,-0.00000
0.8366,15.99027,0.00000,0.00000,-0.00001,0.00003,0.90423,0.00006,0.42705,-0.14294,0.10805,-0.00251,-1.00000,0.00000,0.00000,-0.00000
