t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0025,109.39496,0.00000,0.00000,0.00000,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0200,109.40496,0.04312,0.06198,0.13300,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0217,109.41496,0.08606,0.12259,0.26544,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0338,109.42496,0.12881,0.18182,0.39731,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0490,109.43497,0.17142,0.23970,0.52863,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0512,109.44497,0.21384,0.29623,0.65939,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0649,109.45497,0.25607,0.35143,0.78964,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0785,109.46497,0.29813,0.40529,0.91937,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0800,109.47498,0.34003,0.45783,1.04858,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.0921,109.48498,0.38174,0.50906,1.17728,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1051,109.49498,0.42331,0.55899,1.30545,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1190,109.50498,0.46472,0.60763,1.43314,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1210,109.51498,0.50598,0.65498,1.56033,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1324,109.52499,0.54706,0.70104,1.68704,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1458,109.53499,0.58798,0.74584,1.81326,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1594,109.54499,0.62875,0.78938,1.93900,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1608,109.55499,0.66937,0.83165,2.06427,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.1786,109.56499,0.70984,0.87267,2.18906,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2186,109.57500,0.75015,0.91245,2.31339,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2195,109.58500,0.79031,0.95100,2.43726,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2292,109.59500,0.83035,0.98831,2.56067,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2304,109.60500,0.87024,1.02441,2.68365,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2316,109.61501,0.90997,1.05928,2.80618,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2325,109.62501,0.94955,1.09294,2.92828,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
0.2423,109.63501,0.98901,1.12540,3.04996,-0.29238,-0.39087,-0.09000,-0.86812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000
