t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0011,103.49370,0.00000,0.00000,0.00000,0.02756,0.08767,-0.29887,-0.94986,-0.72808,0.11008,0.46875,-1.00000,0.00000,0.00000,-0.00000
0.0023,103.50370,0.00000,0.00000,0.00000,0.02755,0.08759,-0.29889,-0.94986,0.28097,-0.07647,0.21618,-1.00000,0.00000,0.00000,-0.00000
0.0212,103.51370,0.00000,0.00000,0.00003,0.02759,0.08764,-0.29889,-0.94985,0.47739,-0.04829,-0.64942,-1.00000,0.00000,0.00000,-0.00000
0.0224,103.52370,0.00000,0.00000,0.00000,0.02753,0.08767,-0.29885,-0.94987,-0.55346,-0.30517,0.33212,-1.00000,0.00000,0.00000,-0.00000
0.0422,103.53371,0.00000,0.00000,0.00003,0.02756,0.08765,-0.29885,-0.94987,0.72930,-0.20432,-0.46328,-1.00000,0.00000,0.00000,-0.00000
0.0432,103.54371,0.00000,0.00000,0.00003,0.02757,0.08772,-0.29883,-0.94987,-0.25766,-0.02300,-0.18233,-1.00000,0.00000,0.00000,-0.00000
0.0617,103.55371,0.00000,0.00000,0.00003,0.02749,0.08751,-0.29886,-0.94988,-0.30871,-0.53542,1.27363,-1.00000,0.00000,0.00000,-0.00000
0.0627,103.56371,0.00006,0.00002,0.00003,0.02756,0.08771,-0.29890,-0.94985,-0.89479,-1.40498,-0.76949,-1.00000,0.00000,0.00000,-0.00000
0.0793,103.57372,0.00000,0.00000,0.00000,0.02754,0.08767,-0.29882,-0.94988,-0.10190,1.95880,0.86693,-1.00000,0.00000,0.00000,-0.00000
0.0806,103.58372,0.00000,0.00002,0.00003,0.02757,0.08763,-0.29888,-0.94986,0.78933,0.22508,-0.37720,-1.00000,0.00000,0.00000,-0.00000
0.0985,103.59372,0.00000,0.00002,0.00000,0.02754,0.08765,-0.29888,-0.94986,-0.72415,0.20018,0.50318,-1.00000,0.00000,0.00000,-0.00000
0.1166,103.60372,0.00000,0.00002,0.00003,0.02759,0.08769,-0.29890,-0.94985,0.38630,0.07868,-0.53094,-1.00000,0.00000,0.00000,-0.00000
0.1176,103.61372,0.00000,0.00002,0.00000,0.02755,0.08764,-0.29891,-0.94985,-0.43723,0.10107,0.64923,-1.00000,0.00000,0.00000,-0.00000
