t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0021,25.96050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0119,25.97050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0209,25.98050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0310,25.99050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0405,26.00050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0503,26.01050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0606,26.02050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0706,26.03050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0803,26.04050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.0902,26.05050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1002,26.06050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1101,26.07050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1200,26.08050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1306,26.09050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1405,26.10050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
0.1503,26.11050,0.00000,0.00000,0.00000,-0.00000,-0.00002,0.00000,1.00000,-0.00020,0.00005,-0.00002,0.00000,0.00000,0.00000,-0.00000
