t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0001,9.38012,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21330,0.22282,-0.60384,-0.41489,-1.00000,0.00000,0.00000,-0.00000
0.0031,9.39012,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21336,0.30501,-0.44104,-0.43921,-1.00000,0.00000,0.00000,-0.00000
0.0101,9.40012,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21325,0.44670,-0.50141,0.53065,-1.00000,0.00000,0.00000,-0.00000
0.0239,9.41012,0.00000,0.00000,0.00000,0.00950,0.97684,0.01431,0.21330,0.22285,-0.60372,-0.41489,-1.00000,0.00000,0.00000,-0.00000
0.0309,9.42012,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21337,0.31351,-0.44962,-0.43691,-1.00000,0.00000,0.00000,-0.00000
0.0451,9.43012,0.00000,0.00000,0.00000,0.00955,0.97685,0.01429,0.21325,0.44695,-0.50218,0.53080,-1.00000,0.00000,0.00000,-0.00000
0.0521,9.44012,0.00000,0.00000,0.00000,0.00950,0.97683,0.01430,0.21331,0.22279,-0.60386,-0.41491,-1.00000,0.00000,0.00000,-0.00000
0.0660,9.45012,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21337,0.31501,-0.44893,-0.44200,-1.00000,0.00000,0.00000,-0.00000
0.0730,9.46012,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21326,0.44682,-0.50252,0.53041,-1.00000,0.00000,0.00000,-0.00000
0.0800,9.47012,0.00000,0.00000,0.00000,0.00950,0.97683,0.01430,0.21331,0.22278,-0.60390,-0.41494,-1.00000,0.00000,0.00000,-0.00000
0.0939,9.48012,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21338,0.30737,-0.46836,-0.43872,-1.00000,0.00000,0.00000,-0.00000
0.1009,9.49012,0.00000,0.00000,0.00000,0.00954,0.97684,0.01429,0.21326,0.44585,-0.51968,0.53051,-1.00000,0.00000,0.00000,-0.00000
0.1151,9.50012,0.00000,0.00000,0.00000,0.00950,0.97683,0.01430,0.21332,0.22122,-0.60713,-0.41525,-1.00000,0.00000,0.00000,-0.00000
0.1221,9.51012,0.00000,0.00000,0.00000,0.00954,0.97686,0.01429,0.21320,0.38685,-0.58220,0.52608,-1.00000,0.00000,0.00000,-0.00000
0.1359,9.52012,0.00000,0.00000,0.00000,0.00950,0.97685,0.01430,0.21326,0.23030,-0.59677,-0.41845,-1.00000,0.00000,0.00000,-0.00000
0.1429,9.53012,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21332,0.31227,-0.43234,-0.44015,-1.00000,0.00000,0.00000,-0.00000
0.1499,9.54012,0.00000,0.00000,0.00000,0.00954,0.97686,0.01429,0.21321,0.44813,-0.49946,0.53101,-1.00000,0.00000,0.00000,-0.00000
0.1637,9.55012,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21326,0.22321,-0.60325,-0.41473,-1.00000,0.00000,0.00000,-0.00000
0.1707,9.56012,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21333,0.31387,-0.44919,-0.43687,-1.00000,0.00000,0.00000,-0.00000
0.1846,9.57012,0.00000,0.00000,0.00000,0.00954,0.97686,0.01429,0.21321,0.44707,-0.50201,0.53085,-1.00000,0.00000,0.00000,-0.00000
0.1916,9.58012,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21327,0.22289,-0.60377,-0.41484,-1.00000,0.00000,0.00000,-0.00000
0.2056,9.59012,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21333,0.30508,-0.44096,-0.43916,-1.00000,0.00000,0.00000,-0.00000
0.2127,9.60012,0.00000,0.00000,0.00000,0.00955,0.97685,0.01429,0.21322,0.44674,-0.50134,0.53068,-1.00000,0.00000,0.00000,-0.00000
0.2197,9.61012,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21327,0.22292,-0.60366,-0.41485,-1.00000,0.00000,0.00000,-0.00000
0.2336,9.62012,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21334,0.31357,-0.44955,-0.43686,-1.00000,0.00000,0.00000,-0.00000
0.2434,9.63013,0.00000,0.00000,0.00000,0.00955,0.97685,0.01429,0.21322,0.44700,-0.50210,0.53082,-1.00000,0.00000,0.00000,-0.00000
0.2503,9.64013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21328,0.22286,-0.60379,-0.41486,-1.00000,0.00000,0.00000,-0.00000
0.2642,9.65013,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21334,0.31507,-0.44887,-0.44195,-1.00000,0.00000,0.00000,-0.00000
0.2712,9.66013,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21323,0.44687,-0.50245,0.53043,-1.00000,0.00000,0.00000,-0.00000
0.2851,9.67013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21328,0.22284,-0.60383,-0.41490,-1.00000,0.00000,0.00000,-0.00000
0.2922,9.68013,0.00000,0.00000,0.00000,0.00949,0.97683,0.01431,0.21335,0.30503,-0.44101,-0.43919,-1.00000,0.00000,0.00000,-0.00000
0.3062,9.69013,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21323,0.44672,-0.50137,0.53067,-1.00000,0.00000,0.00000,-0.00000
0.3132,9.70013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21329,0.22289,-0.60368,-0.41487,-1.00000,0.00000,0.00000,-0.00000
0.3204,9.71013,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21335,0.31355,-0.44958,-0.43688,-1.00000,0.00000,0.00000,-0.00000
0.3342,9.72013,0.00000,0.00000,0.00000,0.00955,0.97685,0.01429,0.21323,0.44698,-0.50214,0.53081,-1.00000,0.00000,0.00000,-0.00000
0.3413,9.73013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21329,0.22284,-0.60382,-0.41488,-1.00000,0.00000,0.00000,-0.00000
0.3552,9.74013,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21335,0.31505,-0.44889,-0.44197,-1.00000,0.00000,0.00000,-0.00000
0.3622,9.75013,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21324,0.44685,-0.50248,0.53042,-1.00000,0.00000,0.00000,-0.00000
0.3761,9.76013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21329,0.22282,-0.60385,-0.41492,-1.00000,0.00000,0.00000,-0.00000
0.3830,9.77013,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21336,0.30502,-0.44104,-0.43921,-1.00000,0.00000,0.00000,-0.00000
0.3900,9.78013,0.00000,0.00000,0.00000,0.00954,0.97685,0.01429,0.21324,0.44670,-0.50140,0.53066,-1.00000,0.00000,0.00000,-0.00000
0.4039,9.79013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21330,0.22286,-0.60371,-0.41489,-1.00000,0.00000,0.00000,-0.00000
0.4108,9.80013,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21336,0.31352,-0.44961,-0.43690,-1.00000,0.00000,0.00000,-0.00000
0.4248,9.81013,0.00000,0.00000,0.00000,0.00955,0.97685,0.01429,0.21325,0.44696,-0.50217,0.53080,-1.00000,0.00000,0.00000,-0.00000
0.4318,9.82013,0.00000,0.00000,0.00000,0.00950,0.97684,0.01430,0.21330,0.22281,-0.60384,-0.41490,-1.00000,0.00000,0.00000,-0.00000
0.4460,9.83013,0.00000,0.00000,0.00000,0.00949,0.97682,0.01431,0.21337,0.31503,-0.44892,-0.44199,-1.00000,0.00000,0.00000,-0.00000
