t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0020,5.93004,0.00000,0.00000,0.00000,0.00976,0.97688,0.01314,0.21315,-0.32866,1.35766,0.09546,-1.00000,0.00000,0.00000,-0.00000
0.0091,5.94004,0.00000,0.00000,0.00000,0.00976,0.97688,0.01313,0.21315,-0.32564,1.37466,0.09559,-1.00000,0.00000,0.00000,-0.00000
0.0161,5.95004,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01315,0.21305,0.30731,0.73623,0.33181,-1.00000,0.00000,0.00000,-0.00000
0.0302,5.96004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01313,0.21305,-0.18600,1.38603,0.08576,-1.00000,0.00000,0.00000,-0.00000
0.0371,5.97004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21305,-0.37000,1.41495,0.09660,-1.00000,0.00000,0.00000,-0.00000
0.0510,5.98004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.35744,1.37772,0.09609,-1.00000,0.00000,0.00000,-0.00000
0.0582,5.99004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.30477,1.38817,0.09591,-1.00000,0.00000,0.00000,-0.00000
0.0722,6.00004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.35401,1.38206,0.09598,-1.00000,0.00000,0.00000,-0.00000
0.0792,6.01004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.30690,1.39983,0.09526,-1.00000,0.00000,0.00000,-0.00000
0.0862,6.02004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.32900,1.37970,0.09591,-1.00000,0.00000,0.00000,-0.00000
0.1002,6.03004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21308,-0.35543,1.37897,0.09587,-1.00000,0.00000,0.00000,-0.00000
0.1072,6.04004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21308,-0.30703,1.39926,0.09492,-1.00000,0.00000,0.00000,-0.00000
0.1211,6.05004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21309,-0.35410,1.38235,0.09604,-1.00000,0.00000,0.00000,-0.00000
0.1283,6.06004,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21309,-0.30688,1.39967,0.09494,-1.00000,0.00000,0.00000,-0.00000
0.1425,6.07004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21309,-0.32897,1.37968,0.09592,-1.00000,0.00000,0.00000,-0.00000
0.1524,6.08004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21310,-0.33048,1.40487,0.09541,-1.00000,0.00000,0.00000,-0.00000
0.1636,6.09004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21310,-0.32785,1.36672,0.09661,-1.00000,0.00000,0.00000,-0.00000
0.1705,6.10004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21311,-0.33025,1.37565,0.09566,-1.00000,0.00000,0.00000,-0.00000
0.1774,6.11004,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21311,-0.33060,1.40439,0.09538,-1.00000,0.00000,0.00000,-0.00000
0.1913,6.12005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21311,-0.32784,1.36666,0.09661,-1.00000,0.00000,0.00000,-0.00000
0.1983,6.13005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21312,-0.33041,1.40427,0.09533,-1.00000,0.00000,0.00000,-0.00000
0.2124,6.14005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21312,-0.32780,1.36667,0.09661,-1.00000,0.00000,0.00000,-0.00000
0.2192,6.15005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21312,-0.33039,1.40427,0.09533,-1.00000,0.00000,0.00000,-0.00000
0.2261,6.16005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21313,-0.32779,1.36667,0.09661,-1.00000,0.00000,0.00000,-0.00000
0.2400,6.17005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21313,-0.30528,1.40154,0.09520,-1.00000,0.00000,0.00000,-0.00000
0.2475,6.18005,0.00000,0.00000,0.00000,0.00976,0.97689,0.01314,0.21314,-0.32393,1.41438,0.09554,-1.00000,0.00000,0.00000,-0.00000
0.2614,6.19005,0.00000,0.00000,0.00000,0.00976,0.97688,0.01313,0.21314,-0.29976,1.41091,0.09580,-1.00000,0.00000,0.00000,-0.00000
0.2682,6.20005,0.00000,0.00000,0.00000,0.00976,0.97688,0.01314,0.21314,-0.34837,1.38987,0.09640,-1.00000,0.00000,0.00000,-0.00000
0.2828,6.21005,0.00000,0.00000,0.00000,0.00976,0.97688,0.01314,0.21315,-0.32867,1.35762,0.09546,-1.00000,0.00000,0.00000,-0.00000
0.2902,6.22005,0.00000,0.00000,0.00000,0.00976,0.97688,0.01313,0.21315,-0.32564,1.37466,0.09560,-1.00000,0.00000,0.00000,-0.00000
0.3005,6.23005,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01315,0.21305,0.30729,0.73606,0.33149,-1.00000,0.00000,0.00000,-0.00000
0.3077,6.24005,0.00000,0.00000,0.00000,0.00976,0.97690,0.01313,0.21305,-0.16112,1.41193,0.08530,-1.00000,0.00000,0.00000,-0.00000
0.3163,6.25005,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21305,-0.36837,1.41933,0.09714,-1.00000,0.00000,0.00000,-0.00000
0.3357,6.26005,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.35725,1.37843,0.09644,-1.00000,0.00000,0.00000,-0.00000
0.3466,6.27005,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.32965,1.36232,0.09638,-1.00000,0.00000,0.00000,-0.00000
0.3473,6.28005,0.00000,0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.33053,1.37512,0.09562,-1.00000,0.00000,0.00000,-0.00000
