t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0001,6.99007,0.00000,0.00000,0.00000,0.00977,0.97692,0.01314,0.21300,-0.36139,0.78538,0.25737,-1.00000,0.00000,0.00000,-0.00000
0.0056,7.00007,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01314,0.21300,-0.42925,1.19330,0.09401,-1.00000,0.00000,0.00000,-0.00000
0.0200,7.01007,0.00000,0.00000,0.00000,0.00982,0.97689,0.01312,0.21309,-0.72484,0.09981,-0.30437,-1.00000,0.00000,0.00000,-0.00000
0.0270,7.02007,0.00000,0.00000,0.00000,0.00975,0.97689,0.01314,0.21310,-0.96533,0.66416,0.10628,-1.00000,0.00000,0.00000,-0.00000
0.0415,7.03007,0.00000,0.00000,0.00000,0.00976,0.97691,0.01315,0.21301,-0.52125,0.62430,0.26103,-1.00000,0.00000,0.00000,-0.00000
0.0483,7.04007,0.00000,0.00000,0.00000,0.00974,0.97691,0.01315,0.21301,-0.62353,1.08723,0.10318,-1.00000,0.00000,0.00000,-0.00000
0.0553,7.05007,0.00000,0.00000,0.00000,0.00981,0.97689,0.01313,0.21311,-0.57110,0.22485,-0.31299,-1.00000,0.00000,0.00000,-0.00000
0.0696,7.06007,0.00000,0.00000,0.00000,0.00975,0.97689,0.01314,0.21311,-0.83551,0.79241,0.10427,-1.00000,0.00000,0.00000,-0.00000
0.0766,7.07007,0.00000,0.00000,0.00000,0.00976,0.97691,0.01314,0.21302,-0.35862,0.71380,0.25151,-1.00000,0.00000,0.00000,-0.00000
0.0906,7.08007,0.00000,0.00000,0.00000,0.00975,0.97691,0.01314,0.21302,-0.50868,1.17055,0.09933,-1.00000,0.00000,0.00000,-0.00000
0.0978,7.09007,0.00000,-0.00000,0.00000,0.00975,0.97691,0.01314,0.21303,-0.36578,1.39737,0.09385,-1.00000,0.00000,0.00000,-0.00000
0.1047,7.10007,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01314,0.21303,-0.29421,1.42805,0.09094,-1.00000,0.00000,0.00000,-0.00000
0.1191,7.11007,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01314,0.21304,-0.31841,1.39039,0.09158,-1.00000,0.00000,0.00000,-0.00000
0.1260,7.12007,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01314,0.21304,-0.31972,1.38537,0.09140,-1.00000,0.00000,0.00000,-0.00000
0.1400,7.13007,0.00000,-0.00000,0.00000,0.00976,0.97691,0.01314,0.21304,-0.31987,1.38485,0.09137,-1.00000,0.00000,0.00000,-0.00000
0.1469,7.14007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01314,0.21305,-0.32001,1.38532,0.09155,-1.00000,0.00000,0.00000,-0.00000
0.1610,7.15007,0.00000,0.00000,0.00000,0.00976,0.97690,0.01313,0.21305,-0.29477,1.38276,0.09142,-1.00000,0.00000,0.00000,-0.00000
0.1678,7.16007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01313,0.21306,-0.34622,1.37255,0.09137,-1.00000,0.00000,0.00000,-0.00000
0.1748,7.17007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.32148,1.38193,0.09142,-1.00000,0.00000,0.00000,-0.00000
0.1888,7.18007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01314,0.21306,-0.32010,1.38493,0.09153,-1.00000,0.00000,0.00000,-0.00000
0.1958,7.19007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.31997,1.38529,0.09156,-1.00000,0.00000,0.00000,-0.00000
0.2099,7.20007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01314,0.21307,-0.31994,1.38533,0.09156,-1.00000,0.00000,0.00000,-0.00000
0.2170,7.21007,0.00000,0.00000,0.00000,0.00976,0.97690,0.01313,0.21307,-0.29471,1.38275,0.09142,-1.00000,0.00000,0.00000,-0.00000
0.2256,7.22007,0.00000,-0.00000,0.00000,0.00976,0.97690,0.01313,0.21308,-0.34600,1.37217,0.09149,-1.00000,0.00000,0.00000,-0.00000
