t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0021,74.06741,0.00000,0.00000,0.00000,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0117,74.07742,-0.02094,-0.10454,-0.09329,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0218,74.08742,-0.04181,-0.20984,-0.18631,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0312,74.09742,-0.06262,-0.31590,-0.27908,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0412,74.10742,-0.08337,-0.42273,-0.37158,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0520,74.11742,-0.10406,-0.53032,-0.46381,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0624,74.12743,-0.12469,-0.63867,-0.55579,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0719,74.13743,-0.14526,-0.74777,-0.64749,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0816,74.14743,-0.16577,-0.85762,-0.73892,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.0911,74.15743,-0.18622,-0.96822,-0.83011,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1017,74.16743,-0.20660,-1.07956,-0.92102,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1106,74.17744,-0.22693,-1.19165,-1.01169,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1193,74.18744,-0.24719,-1.30449,-1.10208,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1289,74.19744,-0.26740,-1.41806,-1.19220,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1374,74.20744,-0.28754,-1.53238,-1.28207,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1465,74.21745,-0.30762,-1.64743,-1.37167,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1549,74.22745,-0.32764,-1.76321,-1.46103,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1634,74.23745,-0.34760,-1.87973,-1.55011,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1803,74.24745,-0.36755,-1.99696,-1.63895,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1884,74.25745,-0.38745,-2.11493,-1.72751,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.1969,74.26746,-0.40729,-2.23361,-1.81583,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2052,74.27746,-0.42706,-2.35303,-1.90387,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2138,74.28746,-0.44678,-2.47316,-1.99167,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2234,74.29746,-0.46643,-2.59401,-2.07919,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2411,74.30746,-0.48602,-2.71558,-2.16647,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2501,74.31747,-0.50555,-2.83786,-2.25351,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2592,74.32747,-0.52502,-2.96085,-2.34027,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2687,74.33747,-0.54443,-3.08453,-2.42679,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2775,74.34747,-0.56378,-3.20894,-2.51303,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2866,74.35748,-0.58307,-3.33405,-2.59903,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.2958,74.36748,-0.60229,-3.45985,-2.68478,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.3045,74.37748,-0.62146,-3.58636,-2.77026,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.3131,74.38748,-0.64056,-3.71356,-2.85550,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.3298,74.39748,-0.65961,-3.84145,-2.94046,-0.09418,0.92543,-0.13225,0.34238,0.00000,0.00000,0.00000,-1.00000,0.00000,0.00000,-0.00000
