t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0015,12.83020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00065,-0.93038,-0.03558,-0.13267,-0.00334,-1.00000,0.00000,0.00000,-0.00000
0.0089,12.84020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00068,-0.93038,0.00343,-0.05117,-0.01475,-1.00000,0.00000,0.00000,-0.00000
0.0259,12.85020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.19430,-0.27393,0.00487,-1.00000,0.00000,0.00000,-0.00000
0.0339,12.86020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.03559,-0.13267,-0.00334,-1.00000,0.00000,0.00000,-0.00000
0.0427,12.87020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00069,-0.93038,0.00344,-0.05118,-0.01475,-1.00000,0.00000,0.00000,-0.00000
0.0502,12.88020,0.00000,0.00000,0.00000,-0.00156,0.36660,-0.00066,-0.93038,-0.19430,-0.27393,0.00486,-1.00000,0.00000,0.00000,-0.00000
0.0583,12.89020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00064,-0.93038,-0.18737,-0.23790,-0.00384,-1.00000,0.00000,0.00000,-0.00000
0.0749,12.90020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00064,-0.93038,-0.03541,-0.13240,-0.00357,-1.00000,0.00000,0.00000,-0.00000
0.0832,12.91020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00064,-0.93038,-0.03520,-0.13201,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.0914,12.92020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00064,-0.93038,-0.03520,-0.13201,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.0998,12.93020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00064,-0.93038,-0.03520,-0.13201,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.1083,12.94020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00068,-0.93038,0.00344,-0.05116,-0.01476,-1.00000,0.00000,0.00000,-0.00000
0.1252,12.95020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00065,-0.93038,-0.19430,-0.27394,0.00487,-1.00000,0.00000,0.00000,-0.00000
0.1336,12.96020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00065,-0.93038,-0.03559,-0.13267,-0.00334,-1.00000,0.00000,0.00000,-0.00000
0.1419,12.97020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00068,-0.93038,0.00344,-0.05117,-0.01475,-1.00000,0.00000,0.00000,-0.00000
0.1504,12.98020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.19430,-0.27393,0.00487,-1.00000,0.00000,0.00000,-0.00000
0.1587,12.99020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.03558,-0.13267,-0.00334,-1.00000,0.00000,0.00000,-0.00000
0.1759,13.00020,0.00000,0.00000,0.00000,-0.00156,0.36660,-0.00066,-0.93038,-0.03521,-0.13202,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.1851,13.01020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00069,-0.93038,0.00344,-0.05116,-0.01476,-1.00000,0.00000,0.00000,-0.00000
0.1975,13.02020,0.00000,0.00000,0.00000,-0.00156,0.36660,-0.00066,-0.93038,-0.19430,-0.27393,0.00486,-1.00000,0.00000,0.00000,-0.00000
0.2086,13.03020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00064,-0.93038,-0.18737,-0.23791,-0.00384,-1.00000,0.00000,0.00000,-0.00000
0.2092,13.04020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00064,-0.93038,-0.03542,-0.13240,-0.00357,-1.00000,0.00000,0.00000,-0.00000
0.2185,13.05020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00064,-0.93038,-0.03520,-0.13202,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.2306,13.06020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00064,-0.93038,-0.03520,-0.13201,-0.00364,-1.00000,0.00000,0.00000,-0.00000
0.2415,13.07020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00068,-0.93038,0.00345,-0.05116,-0.01476,-1.00000,0.00000,0.00000,-0.00000
0.2559,13.08020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00065,-0.93038,-0.19429,-0.27393,0.00487,-1.00000,0.00000,0.00000,-0.00000
0.2777,13.09020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00065,-0.93038,-0.03559,-0.13267,-0.00334,0.00000,0.00000,0.00000,-0.00000
0.2894,13.10020,0.00000,0.00000,0.00000,-0.00154,0.36660,-0.00068,-0.93038,0.00344,-0.05117,-0.01475,0.00000,0.00000,0.00000,-0.00000
0.2899,13.11020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.19430,-0.27393,0.00487,0.00000,0.00000,0.00000,-0.00000
0.2905,13.12020,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00066,-0.93038,-0.03559,-0.13267,-0.00334,0.00000,0.00000,0.00000,-0.00000
0.3017,13.13021,0.00000,0.00000,0.00000,-0.00156,0.36660,-0.00066,-0.93038,-0.03520,-0.13202,-0.00364,0.00000,0.00000,0.00000,-0.00000
0.3095,13.14021,0.00000,0.00000,0.00000,-0.00155,0.36660,-0.00069,-0.93038,0.00343,-0.05117,-0.01476,0.00000,0.00000,0.00000,-0.00000
0.3193,13.15021,0.00000,0.00000,0.00000,-0.00156,0.36660,-0.00066,-0.93038,-0.19430,-0.27394,0.00486,0.00000,0.00000,0.00000,-0.00000
