t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.0031,42.96880,0.00000,0.00000,0.00000,0.00399,0.97683,0.01833,0.21320,0.21801,0.01938,-0.29805,-1.00000,0.00000,0.00000,-0.00000
0.0169,42.97879,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21319,-0.22109,0.11082,-0.03959,-1.00000,0.00000,0.00000,-0.00000
0.0238,42.98879,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21319,-0.31036,0.12421,-0.03477,-1.00000,0.00000,0.00000,-0.00000
0.0308,42.99879,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21318,-0.30496,0.12489,-0.03559,-1.00000,0.00000,0.00000,-0.00000
0.0447,43.00879,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21317,-0.31018,0.12493,-0.03562,-1.00000,0.00000,0.00000,-0.00000
0.0517,43.01879,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21317,-0.28809,0.12527,-0.03482,-1.00000,0.00000,0.00000,-0.00000
0.0655,43.02879,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21316,-0.28633,0.12550,-0.03559,-1.00000,0.00000,0.00000,-0.00000
0.0725,43.03878,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21315,-0.28635,0.12550,-0.03560,-1.00000,0.00000,0.00000,-0.00000
0.0868,43.04878,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21314,-0.29562,0.12309,-0.03433,-1.00000,0.00000,0.00000,-0.00000
0.0937,43.05878,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21314,-0.27868,0.12599,-0.03554,-1.00000,0.00000,0.00000,-0.00000
0.1006,43.06878,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21313,-0.27894,0.12615,-0.03578,-1.00000,0.00000,0.00000,-0.00000
0.1145,43.07878,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01832,0.21312,-0.31544,0.12263,-0.03442,-1.00000,0.00000,0.00000,-0.00000
0.1215,43.08878,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21312,-0.29957,0.12519,-0.03513,-1.00000,0.00000,0.00000,-0.00000
0.1354,43.09877,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21311,-0.29953,0.12521,-0.03517,-1.00000,0.00000,0.00000,-0.00000
0.1423,43.10877,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21310,-0.29026,0.12763,-0.03643,-1.00000,0.00000,0.00000,-0.00000
0.1562,43.11877,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21310,-0.30890,0.12449,-0.03447,-1.00000,0.00000,0.00000,-0.00000
0.1632,43.12877,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21309,-0.30554,0.12668,-0.03589,-1.00000,0.00000,0.00000,-0.00000
0.1771,43.13877,0.00000,0.00000,0.00000,0.00399,0.97683,0.01834,0.21320,0.18402,0.01583,-0.29610,-1.00000,0.00000,0.00000,-0.00000
0.1840,43.14877,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21320,-0.17066,0.12817,-0.03946,-1.00000,0.00000,0.00000,-0.00000
0.1909,43.15876,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21319,-0.29534,0.12322,-0.03458,-1.00000,0.00000,0.00000,-0.00000
0.2048,43.16876,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21318,-0.28635,0.12550,-0.03557,-1.00000,0.00000,0.00000,-0.00000
0.2118,43.17876,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21318,-0.29562,0.12310,-0.03434,-1.00000,0.00000,0.00000,-0.00000
0.2257,43.18876,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21317,-0.27867,0.12600,-0.03555,-1.00000,0.00000,0.00000,-0.00000
0.2327,43.19876,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21316,-0.27892,0.12616,-0.03579,-1.00000,0.00000,0.00000,-0.00000
0.2466,43.20876,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21315,-0.31543,0.12265,-0.03443,-1.00000,0.00000,0.00000,-0.00000
0.2535,43.21875,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21315,-0.27877,0.12602,-0.03580,-1.00000,0.00000,0.00000,-0.00000
0.2605,43.22875,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21314,-0.27893,0.12615,-0.03579,-1.00000,0.00000,0.00000,-0.00000
0.2744,43.23875,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21313,-0.31543,0.12264,-0.03443,-1.00000,0.00000,0.00000,-0.00000
0.2813,43.24875,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21313,-0.26950,0.12843,-0.03706,-1.00000,0.00000,0.00000,-0.00000
0.2977,43.25875,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01832,0.21312,-0.28820,0.12375,-0.03456,-1.00000,0.00000,0.00000,-0.00000
0.3069,43.26875,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21311,-0.31045,0.12490,-0.03477,-1.00000,0.00000,0.00000,-0.00000
0.3141,43.27874,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21311,-0.29377,0.12667,-0.03663,-1.00000,0.00000,0.00000,-0.00000
0.3219,43.28874,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21310,-0.31836,0.12310,-0.03429,-1.00000,0.00000,0.00000,-0.00000
0.3371,43.29874,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21309,-0.27084,0.12776,-0.03696,-1.00000,0.00000,0.00000,-0.00000
0.3461,43.30874,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21309,-0.32307,0.12357,-0.03504,-1.00000,0.00000,0.00000,-0.00000
0.3539,43.31874,0.00000,0.00000,0.00000,0.00399,0.97683,0.01834,0.21320,0.20789,0.01701,-0.29666,-1.00000,0.00000,0.00000,-0.00000
0.3639,43.32874,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21319,-0.18487,0.10963,-0.03788,-1.00000,0.00000,0.00000,-0.00000
0.3718,43.33873,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21319,-0.27839,0.12609,-0.03573,-1.00000,0.00000,0.00000,-0.00000
0.3882,43.34873,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21318,-0.28820,0.12376,-0.03453,-1.00000,0.00000,0.00000,-0.00000
0.3978,43.35873,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21317,-0.30617,0.12505,-0.03566,-1.00000,0.00000,0.00000,-0.00000
0.4069,43.36873,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21317,-0.27870,0.12600,-0.03555,-1.00000,0.00000,0.00000,-0.00000
0.4146,43.37873,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21316,-0.27893,0.12616,-0.03579,-1.00000,0.00000,0.00000,-0.00000
0.4229,43.38873,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21315,-0.31543,0.12265,-0.03443,-1.00000,0.00000,0.00000,-0.00000
0.4307,43.39872,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21314,-0.27877,0.12602,-0.03580,-1.00000,0.00000,0.00000,-0.00000
0.4453,43.40872,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21314,-0.27893,0.12615,-0.03579,-1.00000,0.00000,0.00000,-0.00000
0.4530,43.41872,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21313,-0.30616,0.12505,-0.03569,-1.00000,0.00000,0.00000,-0.00000
0.4608,43.42872,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01832,0.21312,-0.27900,0.12612,-0.03574,-1.00000,0.00000,0.00000,-0.00000
0.4784,43.43872,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21312,-0.31971,0.12251,-0.03354,-1.00000,0.00000,0.00000,-0.00000
0.4861,43.44872,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21311,-0.29379,0.12665,-0.03660,-1.00000,0.00000,0.00000,-0.00000
0.4934,43.45871,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21310,-0.29729,0.12256,-0.03442,-1.00000,0.00000,0.00000,-0.00000
0.5077,43.46871,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21310,-0.29373,0.12667,-0.03665,-1.00000,0.00000,0.00000,-0.00000
0.5159,43.47871,0.00000,-0.00000,0.00000,0.00399,0.97685,0.01833,0.21309,-0.30340,0.12220,-0.03444,-1.00000,0.00000,0.00000,-0.00000
0.5251,43.48871,0.00000,0.00000,0.00000,0.00399,0.97683,0.01833,0.21320,0.21776,0.01946,-0.29794,-1.00000,0.00000,0.00000,-0.00000
0.5323,43.49871,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21320,-0.22109,0.11081,-0.03958,-1.00000,0.00000,0.00000,-0.00000
0.5467,43.50871,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21319,-0.31927,0.12259,-0.03450,-1.00000,0.00000,0.00000,-0.00000
0.5547,43.51870,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01833,0.21318,-0.28785,0.12516,-0.03489,-1.00000,0.00000,0.00000,-0.00000
0.5631,43.52870,0.00000,-0.00000,0.00000,0.00399,0.97683,0.01832,0.21318,-0.27863,0.12602,-0.03558,-1.00000,0.00000,0.00000,-0.00000
0.5714,43.53870,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21317,-0.27863,0.12603,-0.03560,-1.00000,0.00000,0.00000,-0.00000
0.5856,43.54870,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21316,-0.29590,0.12324,-0.03454,-1.00000,0.00000,0.00000,-0.00000
0.5935,43.55870,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21316,-0.27897,0.12613,-0.03574,-1.00000,0.00000,0.00000,-0.00000
0.6071,43.56870,0.00000,-0.00000,0.00000,0.00399,0.97684,0.01832,0.21315,-0.31543,0.12264,-0.03443,-1.00000,0.00000,0.00000,-0.00000
