t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,0.00380,0.97685,0.01825,0.21312,-0.49910,0.91256,-0.30994,-1.00000,0.00000,0.00000,-0.00000
0.00040,0.01000,-0.00006,-0.00001,0.00000,0.00391,0.97687,0.01823,0.21300,-1.23675,0.42896,0.64292,-1.00000,0.00000,0.00000,-0.00000
0.00920,0.02000,-0.00006,-0.00001,0.00000,0.00391,0.97686,0.01824,0.21305,-1.09014,0.11422,-0.15980,-1.00000,0.00000,0.00000,-0.00000
0.02200,0.03000,-0.00006,-0.00000,0.00000,0.00390,0.97685,0.01824,0.21310,-1.06963,0.03168,-0.17183,-1.00000,0.00000,0.00000,-0.00000
0.02960,0.04000,-0.00006,-0.00000,0.00000,0.00389,0.97684,0.01824,0.21315,-1.05787,0.07682,-0.17008,-1.00000,0.00000,0.00000,-0.00000
0.04390,0.05000,-0.00006,-0.00000,0.00000,0.00389,0.97683,0.01824,0.21320,-1.07314,0.14390,-0.16809,-1.00000,0.00000,0.00000,-0.00000
0.05090,0.06000,-0.00012,-0.00001,0.00000,0.00392,0.97686,0.01824,0.21309,-1.48106,-0.50743,0.62259,-1.00000,0.00000,0.00000,-0.00000
0.05850,0.07000,0.00000,0.00000,0.00000,0.00380,0.97685,0.01825,0.21313,-0.46013,1.03885,-0.30572,-1.00000,0.00000,0.00000,-0.00000
0.07290,0.08000,-0.00006,-0.00001,0.00000,0.00391,0.97687,0.01824,0.21301,-1.24045,0.46492,0.64359,-1.00000,0.00000,0.00000,-0.00000
0.08050,0.09000,-0.00006,-0.00001,0.00000,0.00391,0.97686,0.01824,0.21306,-1.09054,0.11860,-0.15991,-1.00000,0.00000,0.00000,-0.00000
0.09430,0.10000,-0.00006,-0.00000,0.00000,0.00390,0.97685,0.01824,0.21311,-1.07051,-0.01061,-0.17306,-1.00000,0.00000,0.00000,-0.00000
