t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,0.02756,0.08767,-0.29887,-0.94986,-0.72808,0.11008,0.46875,-1.00000,0.00000,0.00000,-0.00000
0.00120,0.01000,0.00000,0.00000,0.00000,0.02755,0.08759,-0.29889,-0.94986,0.28097,-0.07647,0.21618,-1.00000,0.00000,0.00000,-0.00000
0.02010,0.02000,0.00000,0.00000,0.00003,0.02759,0.08764,-0.29889,-0.94985,0.47739,-0.04829,-0.64942,-1.00000,0.00000,0.00000,-0.00000
0.02130,0.03000,0.00000,0.00000,0.00000,0.02753,0.08767,-0.29885,-0.94987,-0.55346,-0.30517,0.33212,-1.00000,0.00000,0.00000,-0.00000
0.04110,0.04001,0.00000,0.00000,0.00003,0.02756,0.08765,-0.29885,-0.94987,0.72930,-0.20432,-0.46328,-1.00000,0.00000,0.00000,-0.00000
0.04210,0.05001,0.00000,0.00000,0.00003,0.02757,0.08772,-0.29883,-0.94987,-0.25766,-0.02300,-0.18233,-1.00000,0.00000,0.00000,-0.00000
0.06060,0.06001,0.00000,0.00000,0.00003,0.02749,0.08751,-0.29886,-0.94988,-0.30871,-0.53542,1.27363,-1.00000,0.00000,0.00000,-0.00000
0.06160,0.07001,0.00006,0.00002,0.00003,0.02756,0.08771,-0.29890,-0.94985,-0.89479,-1.40498,-0.76949,-1.00000,0.00000,0.00000,-0.00000
0.07820,0.08002,0.00000,0.00000,0.00000,0.02754,0.08767,-0.29882,-0.94988,-0.10190,1.95880,0.86693,-1.00000,0.00000,0.00000,-0.00000
0.07950,0.09002,0.00000,0.00002,0.00003,0.02757,0.08763,-0.29888,-0.94986,0.78933,0.22508,-0.37720,-1.00000,0.00000,0.00000,-0.00000
0.09740,0.10002,0.00000,0.00002,0.00000,0.02754,0.08765,-0.29888,-0.94986,-0.72415,0.20018,0.50318,-1.00000,0.00000,0.00000,-0.00000
0.11550,0.11002,0.00000,0.00002,0.00003,0.02759,0.08769,-0.29890,-0.94985,0.38630,0.07868,-0.53094,-1.00000,0.00000,0.00000,-0.00000
0.11650,0.12002,0.00000,0.00002,0.00000,0.02755,0.08764,-0.29891,-0.94985,-0.43723,0.10107,0.64923,-1.00000,0.00000,0.00000,-0.00000
0.13350,0.13003,0.00000,0.00002,0.00003,0.02760,0.08768,-0.29892,-0.94984,0.40230,0.07961,-0.56154,-1.00000,0.00000,0.00000,-0.00000
0.13450,0.14003,0.00000,0.00002,0.00000,0.02754,0.08771,-0.29888,-0.94985,-0.46665,-0.22914,0.32500,-1.00000,0.00000,0.00000,-0.00000
0.15160,0.15003,0.00000,0.00002,0.00003,0.02760,0.08767,-0.29887,-0.94986,0.43034,-0.42063,-0.25127,-1.00000,0.00000,0.00000,-0.00000
0.15280,0.16003,0.00000,0.00000,0.00000,0.02757,0.08770,-0.29885,-0.94986,-0.73868,0.07595,0.46972,-1.00000,0.00000,0.00000,-0.00000
0.17100,0.17003,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29887,-0.94986,0.28396,-0.05109,0.22521,-1.00000,0.00000,0.00000,-0.00000
0.17200,0.18004,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.02567,-0.03591,0.00047,-1.00000,0.00000,0.00000,-0.00000
0.18820,0.19004,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.01618,-0.04920,0.00729,-1.00000,0.00000,0.00000,-0.00000
0.18930,0.20004,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.01587,-0.04797,0.00778,-1.00000,0.00000,0.00000,-0.00000
0.20630,0.21004,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.01613,-0.04645,0.00772,-1.00000,0.00000,0.00000,-0.00000
0.22160,0.22005,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.01636,-0.04528,0.00759,-1.00000,0.00000,0.00000,-0.00000
0.22250,0.23005,0.00000,0.00000,0.00000,0.02757,0.08761,-0.29888,-0.94986,0.01663,-0.04354,0.00755,-1.00000,0.00000,0.00000,-0.00000
0.23840,0.24005,0.00000,0.00000,0.00000,0.02758,0.08761,-0.29889,-0.94986,0.01687,-0.04207,0.00751,-1.00000,0.00000,0.00000,-0.00000
0.23950,0.25005,0.00000,0.00000,0.00000,0.02758,0.08761,-0.29889,-0.94986,0.01708,-0.04064,0.00747,-1.00000,0.00000,0.00000,-0.00000
0.25640,0.26005,0.00000,0.00000,0.00000,0.02758,0.08761,-0.29889,-0.94986,0.01727,-0.03924,0.00746,-1.00000,0.00000,0.00000,-0.00000
0.27460,0.27006,0.00000,0.00000,0.00000,0.02758,0.08761,-0.29889,-0.94986,0.01741,-0.03820,0.00742,-1.00000,0.00000,0.00000,-0.00000
0.27600,0.28006,0.00000,0.00000,0.00000,0.02758,0.08761,-0.29890,-0.94985,0.01760,-0.03648,0.00747,-1.00000,0.00000,0.00000,-0.00000
0.29690,0.29006,0.00000,0.00002,0.00000,0.02754,0.08762,-0.29886,-0.94987,0.17483,-0.38823,-0.14481,-1.00000,0.00000,0.00000,-0.00000
0.29810,0.30006,0.00000,0.00002,0.00003,0.02758,0.08768,-0.29885,-0.94986,0.42596,-0.10589,-0.65247,-1.00000,0.00000,0.00000,-0.00000
0.31890,0.31006,0.00000,0.00002,0.00000,0.02754,0.08763,-0.29885,-0.94987,-0.44435,-0.02262,0.62170,-1.00000,0.00000,0.00000,-0.00000
0.32060,0.32007,0.00000,0.00002,0.00003,0.02759,0.08767,-0.29886,-0.94986,0.39730,0.01810,-0.56405,-1.00000,0.00000,0.00000,-0.00000
0.32190,0.33007,0.00000,0.00002,0.00000,0.02756,0.08769,-0.29886,-0.94986,-0.73571,0.18521,0.51454,-1.00000,0.00000,0.00000,-0.00000
0.41700,0.34007,0.00000,0.00002,0.00000,0.02756,0.08761,-0.29888,-0.94986,0.24025,-0.01157,0.24692,0.00000,0.00000,0.00000,-0.00000
0.41800,0.35007,-0.00055,0.00026,-0.00018,0.02684,0.08697,-0.30003,-0.94958,10.97724,12.86436,3.78903,0.00000,0.00000,0.00000,-0.00000
0.43610,0.36008,-0.00214,0.00070,-0.00049,0.02663,0.08690,-0.30002,-0.94959,2.57421,-0.25311,0.00000,0.00000,0.00000,0.00000,-0.00000
0.43740,0.37008,-0.00439,0.00127,-0.00073,0.02852,0.08741,-0.30143,-0.94905,-21.06657,18.83836,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.43870,0.38008,-0.00720,0.00186,-0.00137,0.02730,0.08691,-0.30346,-0.94848,16.75859,23.07226,0.00000,0.00000,0.00000,0.00000,-0.00000
0.43980,0.39008,-0.01105,0.00261,-0.00211,0.02700,0.08681,-0.30367,-0.94843,3.84142,2.10748,0.00000,0.00000,0.00000,0.00000,-0.00000
0.44130,0.40008,-0.01562,0.00343,-0.00278,0.02885,0.08731,-0.30510,-0.94787,-20.58828,19.20112,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.44270,0.41009,-0.02112,0.00439,-0.00375,0.02926,0.08743,-0.30517,-0.94782,-4.79962,1.29192,-0.00001,0.00000,0.00000,0.00000,-0.00000
0.44400,0.42009,-0.02747,0.00555,-0.00488,0.02933,0.08747,-0.30492,-0.94790,-1.10301,-2.90753,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.44520,0.43009,-0.03473,0.00693,-0.00626,0.02932,0.08749,-0.30460,-0.94800,-0.27262,-3.85010,0.00000,0.00000,0.00000,0.00000,-0.00000
0.44640,0.44009,-0.04279,0.00850,-0.00775,0.02929,0.08750,-0.30426,-0.94811,-0.03544,-4.11319,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.46300,0.45009,-0.05170,0.01025,-0.00940,0.02926,0.08751,-0.30392,-0.94822,0.01707,-4.11444,-0.00000,0.00000,0.00000,0.00000,-0.00000
0.46440,0.46010,-0.06152,0.01222,-0.01123,0.02922,0.08752,-0.30358,-0.94833,0.03878,-4.07263,0.00000,0.00000,0.00000,0.00000,-0.00000
