t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,-0.00643,-0.00855,-0.00204,-1.00000,0.00000,0.00000,-0.00000
0.00700,0.01000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.01203,0.03425,-0.00104,-1.00000,0.00000,0.00000,-0.00000
0.02090,0.02000,0.00000,0.00000,0.00000,-0.00000,0.90421,-0.00000,0.42708,0.07975,-0.03586,0.00030,-1.00000,0.00000,0.00000,-0.00000
0.02780,0.03000,0.00000,0.00000,0.00000,-0.00000,0.90421,-0.00000,0.42708,0.00748,-0.00396,0.00008,-1.00000,0.00000,0.00000,-0.00000
0.04170,0.04000,0.00000,0.00000,0.00000,0.00000,0.90421,-0.00000,0.42708,-0.01346,0.06526,-0.00094,-1.00000,0.00000,0.00000,-0.00000
0.04870,0.05000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,-0.07343,-0.06242,0.00231,-1.00000,0.00000,0.00000,-0.00000
0.06250,0.06000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00524,0.02836,-0.00263,-1.00000,0.00000,0.00000,-0.00000
0.06940,0.07000,0.00000,0.00000,0.00000,-0.00000,0.90421,-0.00000,0.42708,0.07887,-0.03641,0.00010,-1.00000,0.00000,0.00000,-0.00000
0.07640,0.08000,0.00000,0.00000,0.00000,-0.00000,0.90421,-0.00000,0.42708,0.00737,-0.00401,0.00006,-1.00000,0.00000,0.00000,-0.00000
0.09020,0.09000,0.00000,0.00000,0.00000,0.00000,0.90421,-0.00000,0.42708,-0.01347,0.06525,-0.00094,-1.00000,0.00000,0.00000,-0.00000
0.09720,0.10000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00160,0.00370,0.00074,-1.00000,0.00000,0.00000,-0.00000
0.11110,0.11000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00156,-0.00158,-0.00011,-1.00000,0.00000,0.00000,-0.00000
0.11800,0.12000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00140,-0.00203,-0.00021,-1.00000,0.00000,0.00000,-0.00000
0.13190,0.13000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00138,-0.00206,-0.00022,-1.00000,0.00000,0.00000,-0.00000
0.13890,0.14000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.14580,0.15000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.15980,0.16000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.16660,0.17000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.18050,0.18000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.18750,0.19000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.20160,0.20000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.20850,0.21000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.22260,0.22000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.22960,0.23000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.23660,0.24000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.25060,0.25000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.25760,0.26000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.27150,0.27000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.27910,0.28000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.28750,0.29000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.30180,0.30000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.30930,0.31000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.32310,0.32000,0.00000,0.00000,0.00000,0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,-1.00000,0.00000,0.00000,-0.00000
0.38260,0.33000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38760,0.34000,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38820,0.35001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38840,0.36001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38870,0.37001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38890,0.38001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.38910,0.39001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00206,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.40330,0.40001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.41710,0.41001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
0.41750,0.42001,0.00000,0.00000,0.00000,-0.00000,0.90421,0.00000,0.42708,0.00137,-0.00207,-0.00023,0.00000,0.00000,0.00000,-0.00000
