t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18087,-1.05531,0.03719,-1.00000,0.00000,0.00000,-0.00000
0.00510,0.01000,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18246,-1.06076,0.03715,-1.00000,0.00000,0.00000,-0.00000
0.01900,0.02000,0.00000,0.00000,0.00000,0.00018,0.56890,-0.00038,-0.82240,-0.18134,-1.05807,0.03712,-1.00000,0.00000,0.00000,-0.00000
0.02600,0.03000,0.00000,0.00000,0.00000,0.00018,0.56890,-0.00038,-0.82241,-0.18123,-1.05751,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.03980,0.04000,0.00000,0.00000,0.00000,0.00018,0.56890,-0.00038,-0.82241,-0.18121,-1.05741,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.04680,0.05000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18088,-1.05905,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.06070,0.06000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18125,-1.05774,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.06760,0.07000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18120,-1.05744,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.08150,0.08000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18119,-1.05739,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.08840,0.09000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18117,-1.05737,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.09540,0.10000,0.00000,0.00000,0.00000,0.00018,0.56889,-0.00038,-0.82242,-0.18117,-1.05737,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.10940,0.11000,0.00000,0.00000,0.00000,0.00018,0.56888,-0.00038,-0.82242,-0.18116,-1.05737,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.11650,0.12000,0.00000,0.00000,0.00000,0.00018,0.56888,-0.00038,-0.82242,-0.18116,-1.05736,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.13050,0.13000,0.00000,0.00000,0.00000,0.00017,0.56888,-0.00038,-0.82242,-0.18010,-1.05934,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.13750,0.14000,0.00000,0.00000,0.00000,0.00017,0.56888,-0.00038,-0.82242,-0.18122,-1.05784,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.15140,0.15000,0.00000,0.00000,0.00003,0.00019,0.56893,-0.00041,-0.82239,0.09740,-1.35726,-0.37417,-1.00000,0.00000,0.00000,-0.00000
0.15840,0.16000,0.00000,-0.00000,0.00000,0.00015,0.56893,-0.00033,-0.82238,-0.54144,-0.88680,0.11775,-1.00000,0.00000,0.00000,-0.00000
0.16540,0.17000,0.00000,0.00000,0.00000,0.00017,0.56893,-0.00037,-0.82239,-0.10899,-0.54739,0.04105,-1.00000,0.00000,0.00000,-0.00000
0.17920,0.18000,0.00000,0.00000,0.00000,0.00018,0.56893,-0.00039,-0.82239,-0.14253,-0.84700,0.04003,-1.00000,0.00000,0.00000,-0.00000
0.18620,0.19000,0.00000,0.00000,0.00000,0.00018,0.56892,-0.00039,-0.82239,-0.17188,-1.05029,0.03934,-1.00000,0.00000,0.00000,-0.00000
0.20020,0.20000,0.00000,0.00000,0.00000,0.00018,0.56892,-0.00039,-0.82239,-0.18642,-1.12537,0.03720,-1.00000,0.00000,0.00000,-0.00000
0.20720,0.21000,0.00000,0.00000,0.00000,0.00017,0.56892,-0.00038,-0.82239,-0.19159,-1.13356,0.03667,-1.00000,0.00000,0.00000,-0.00000
0.22110,0.22000,0.00000,0.00000,0.00000,0.00017,0.56892,-0.00038,-0.82239,-0.18517,-1.07655,0.03676,-1.00000,0.00000,0.00000,-0.00000
0.22810,0.23000,0.00000,0.00000,0.00000,0.00017,0.56891,-0.00038,-0.82240,-0.17935,-1.04612,0.03705,-1.00000,0.00000,0.00000,-0.00000
0.23510,0.24000,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.17959,-1.04380,0.03721,-1.00000,0.00000,0.00000,-0.00000
0.24920,0.25000,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18075,-1.05457,0.03721,-1.00000,0.00000,0.00000,-0.00000
0.25660,0.26000,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18244,-1.06062,0.03715,-1.00000,0.00000,0.00000,-0.00000
0.27140,0.27000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82240,-0.18028,-1.06001,0.03712,-1.00000,0.00000,0.00000,-0.00000
0.28250,0.28000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82240,-0.18131,-1.05797,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.29090,0.29000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18123,-1.05749,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.30550,0.30000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18120,-1.05740,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.30690,0.31000,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18119,-1.05739,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.32050,0.32000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18143,-1.05921,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.33580,0.33000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18125,-1.05773,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.33760,0.34000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82241,-0.18119,-1.05744,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.35070,0.35000,0.00000,0.00000,0.00000,0.00017,0.56889,-0.00038,-0.82242,-0.18117,-1.05739,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.36210,0.36000,0.00000,0.00000,0.00000,0.00017,0.56888,-0.00038,-0.82242,-0.18116,-1.05738,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.37260,0.37000,0.00000,0.00000,0.00000,0.00017,0.56888,-0.00038,-0.82242,-0.18115,-1.05738,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.38290,0.38000,0.00000,0.00000,0.00000,0.00017,0.56888,-0.00038,-0.82242,-0.18115,-1.05736,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.39140,0.39000,0.00000,0.00000,0.00000,0.00018,0.56888,-0.00038,-0.82242,-0.18114,-1.05737,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.39980,0.40000,0.00000,0.00000,0.00003,0.00019,0.56893,-0.00041,-0.82239,0.09743,-1.35717,-0.37416,-1.00000,0.00000,0.00000,-0.00000
0.40800,0.41000,0.00000,-0.00000,0.00000,0.00015,0.56893,-0.00033,-0.82238,-0.54144,-0.88677,0.11775,-1.00000,0.00000,0.00000,-0.00000
0.41550,0.42000,0.00000,0.00000,0.00000,0.00017,0.56893,-0.00037,-0.82239,-0.10899,-0.54739,0.04105,-1.00000,0.00000,0.00000,-0.00000
0.43040,0.43001,0.00000,0.00000,0.00000,0.00018,0.56893,-0.00039,-0.82239,-0.14253,-0.84700,0.04003,-1.00000,0.00000,0.00000,-0.00000
0.43790,0.44001,0.00000,0.00000,0.00000,0.00018,0.56892,-0.00039,-0.82239,-0.17184,-1.05381,0.03935,-1.00000,0.00000,0.00000,-0.00000
0.44650,0.45001,0.00000,0.00000,0.00000,0.00018,0.56892,-0.00039,-0.82239,-0.18665,-1.12593,0.03717,-1.00000,0.00000,0.00000,-0.00000
0.46130,0.46001,0.00000,0.00000,0.00000,0.00017,0.56892,-0.00038,-0.82239,-0.19125,-1.13201,0.03669,-1.00000,0.00000,0.00000,-0.00000
0.46930,0.47001,0.00000,0.00000,0.00000,0.00017,0.56892,-0.00038,-0.82239,-0.18408,-1.07431,0.03677,-1.00000,0.00000,0.00000,-0.00000
0.47750,0.48001,0.00000,0.00000,0.00000,0.00017,0.56891,-0.00038,-0.82240,-0.17958,-1.04399,0.03707,-1.00000,0.00000,0.00000,-0.00000
0.48480,0.49001,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18051,-1.04878,0.03722,-1.00000,0.00000,0.00000,-0.00000
0.49900,0.50001,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18093,-1.05560,0.03718,-1.00000,0.00000,0.00000,-0.00000
0.50710,0.51001,0.00000,0.00000,0.00000,0.00018,0.56891,-0.00038,-0.82240,-0.18142,-1.05887,0.03715,-1.00000,0.00000,0.00000,-0.00000
0.51590,0.52001,0.00000,0.00000,0.00000,0.00018,0.56890,-0.00038,-0.82240,-0.18127,-1.05767,0.03713,-1.00000,0.00000,0.00000,-0.00000
0.54360,0.53001,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82240,-0.18115,-1.06093,0.03714,-1.00000,0.00000,0.00000,-0.00000
0.54510,0.54001,0.00000,0.00000,0.00000,0.00017,0.56890,-0.00038,-0.82241,-0.18132,-1.05811,0.03712,-1.00000,0.00000,0.00000,-0.00000
