t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26198,-0.11474,-0.00843,-1.00000,0.00000,0.00000,-0.00000
0.00590,0.01000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26619,-0.10389,-0.00778,-1.00000,0.00000,0.00000,-0.00000
0.02030,0.02000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26215,-0.11460,-0.00847,-1.00000,0.00000,0.00000,-0.00000
0.02730,0.03000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26210,-0.11485,-0.00842,-1.00000,0.00000,0.00000,-0.00000
0.04130,0.04000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.22063,-0.21162,-0.00832,-1.00000,0.00000,0.00000,-0.00000
0.04820,0.05000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.30723,-0.00947,-0.00736,-1.00000,0.00000,0.00000,-0.00000
0.06210,0.06000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26256,-0.11230,-0.00896,-1.00000,0.00000,0.00000,-0.00000
0.06900,0.07000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16704,-0.13202,-0.00892,-1.00000,0.00000,0.00000,-0.00000
0.07600,0.08000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.35878,-0.08556,-0.00728,-1.00000,0.00000,0.00000,-0.00000
0.08980,0.09000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26450,-0.11559,-0.00851,-1.00000,0.00000,0.00000,-0.00000
0.09680,0.10000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16714,-0.13218,-0.00890,-1.00000,0.00000,0.00000,-0.00000
0.11080,0.11000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00020,-0.96544,0.31323,-0.19329,-0.00782,-1.00000,0.00000,0.00000,-0.00000
0.11800,0.12000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.29522,-0.00864,-0.00784,-1.00000,0.00000,0.00000,-0.00000
0.13170,0.13000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.18144,-0.13099,-0.00903,-1.00000,0.00000,0.00000,-0.00000
0.13870,0.14000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26016,-0.11413,-0.00838,-1.00000,0.00000,0.00000,-0.00000
0.14570,0.15000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.28048,-0.10565,-0.00735,-1.00000,0.00000,0.00000,-0.00000
0.15970,0.16000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26268,-0.11506,-0.00844,-1.00000,0.00000,0.00000,-0.00000
0.16670,0.17000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16707,-0.13211,-0.00890,-1.00000,0.00000,0.00000,-0.00000
0.18050,0.18000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.35880,-0.08556,-0.00728,-1.00000,0.00000,0.00000,-0.00000
0.18750,0.19000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26452,-0.11560,-0.00851,-1.00000,0.00000,0.00000,-0.00000
0.20170,0.20000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16716,-0.13219,-0.00890,-1.00000,0.00000,0.00000,-0.00000
0.20870,0.21000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.25964,-0.11374,-0.00839,-1.00000,0.00000,0.00000,-0.00000
0.21570,0.22000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.36114,-0.08656,-0.00731,-1.00000,0.00000,0.00000,-0.00000
0.22970,0.23000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16956,-0.13293,-0.00898,-1.00000,0.00000,0.00000,-0.00000
0.23660,0.24000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.25976,-0.11386,-0.00839,-1.00000,0.00000,0.00000,-0.00000
0.25060,0.25000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00020,-0.96544,0.31559,-0.19429,-0.00785,-1.00000,0.00000,0.00000,-0.00000
0.25750,0.26000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.29531,-0.00873,-0.00784,-1.00000,0.00000,0.00000,-0.00000
0.27140,0.27000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.18142,-0.13100,-0.00904,-1.00000,0.00000,0.00000,-0.00000
0.27840,0.28000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26015,-0.11412,-0.00838,-1.00000,0.00000,0.00000,-0.00000
0.28550,0.29000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26610,-0.10381,-0.00780,-1.00000,0.00000,0.00000,-0.00000
0.29960,0.30000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26215,-0.11460,-0.00848,-1.00000,0.00000,0.00000,-0.00000
0.30650,0.31000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26210,-0.11486,-0.00843,-1.00000,0.00000,0.00000,-0.00000
0.32030,0.32000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.22063,-0.21162,-0.00833,-1.00000,0.00000,0.00000,-0.00000
0.32730,0.33000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.26166,-0.11719,-0.00790,-1.00000,0.00000,0.00000,-0.00000
0.34580,0.34000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29328,-0.00533,-0.00829,-1.00000,0.00000,0.00000,-0.00000
0.37260,0.35000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26202,-0.11177,-0.00902,0.00000,0.00000,0.00000,-0.00000
0.37810,0.36000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00020,-0.96544,0.23497,-0.21337,-0.00791,0.00000,0.00000,0.00000,-0.00000
0.37870,0.37000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29339,-0.00809,-0.00778,0.00000,0.00000,0.00000,-0.00000
0.37930,0.38000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.18136,-0.13092,-0.00904,0.00000,0.00000,0.00000,-0.00000
0.39640,0.39000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00020,-0.96544,0.31376,-0.19368,-0.00780,0.00000,0.00000,0.00000,-0.00000
0.39690,0.40000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.24968,-0.11639,-0.00838,0.00000,0.00000,0.00000,-0.00000
0.41020,0.41000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29283,-0.00497,-0.00833,0.00000,0.00000,0.00000,-0.00000
0.42400,0.42000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.23493,-0.21037,-0.00849,0.00000,0.00000,0.00000,-0.00000
0.43100,0.43000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26222,-0.11759,-0.00790,0.00000,0.00000,0.00000,-0.00000
0.43590,0.44000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.24775,-0.11310,-0.00884,0.00000,0.00000,0.00000,-0.00000
0.44910,0.45000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00018,-0.96544,0.30709,-0.00664,-0.00792,0.00000,0.00000,0.00000,-0.00000
0.46450,0.46000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.23543,-0.21081,-0.00845,0.00000,0.00000,0.00000,-0.00000
0.55890,0.47000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.24784,-0.11577,-0.00834,0.00000,0.00000,0.00000,-0.00000
0.56200,0.48000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.24719,-0.11262,-0.00888,0.00000,0.00000,0.00000,-0.00000
0.56320,0.49000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.36067,-0.08617,-0.00735,0.00000,0.00000,0.00000,-0.00000
0.56400,0.50000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.16953,-0.13290,-0.00899,0.00000,0.00000,0.00000,-0.00000
0.56480,0.51000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.25976,-0.11386,-0.00839,0.00000,0.00000,0.00000,-0.00000
0.56580,0.52000,0.00000,-0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26198,-0.11474,-0.00843,0.00000,0.00000,0.00000,-0.00000
0.56630,0.53000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26618,-0.10388,-0.00778,0.00000,0.00000,0.00000,-0.00000
0.56700,0.54000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26215,-0.11459,-0.00848,0.00000,0.00000,0.00000,-0.00000
0.56770,0.55000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26209,-0.11485,-0.00843,0.00000,0.00000,0.00000,-0.00000
0.75010,0.56000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.22063,-0.21162,-0.00832,0.00000,0.00000,0.00000,-0.00000
0.76140,0.57000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29287,-0.00764,-0.00781,0.00000,0.00000,0.00000,-0.00000
0.76220,0.58000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26204,-0.11183,-0.00900,0.00000,0.00000,0.00000,-0.00000
0.76340,0.59000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.18140,-0.13384,-0.00848,0.00000,0.00000,0.00000,-0.00000
0.76410,0.60000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.35931,-0.08602,-0.00724,0.00000,0.00000,0.00000,-0.00000
0.76480,0.61000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.18384,-0.13469,-0.00855,0.00000,0.00000,0.00000,-0.00000
0.76540,0.62000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26027,-0.11431,-0.00835,0.00000,0.00000,0.00000,-0.00000
0.76600,0.63000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26611,-0.10382,-0.00779,0.00000,0.00000,0.00000,-0.00000
0.76650,0.64000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26216,-0.11460,-0.00847,0.00000,0.00000,0.00000,-0.00000
0.76720,0.65000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00019,-0.96544,0.26210,-0.11486,-0.00843,0.00000,0.00000,0.00000,-0.00000
0.76780,0.66000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.22064,-0.21162,-0.00832,0.00000,0.00000,0.00000,-0.00000
0.76830,0.67000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00020,-0.96544,0.26167,-0.11719,-0.00790,0.00000,0.00000,0.00000,-0.00000
0.76880,0.68000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29329,-0.00533,-0.00829,0.00000,0.00000,0.00000,-0.00000
0.76940,0.69000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.26202,-0.11177,-0.00901,0.00000,0.00000,0.00000,-0.00000
0.76990,0.70000,0.00000,0.00000,0.00000,-0.00064,0.26062,0.00020,-0.96544,0.23498,-0.21337,-0.00790,0.00000,0.00000,0.00000,-0.00000
0.77050,0.71000,0.00000,0.00000,0.00000,-0.00063,0.26062,0.00019,-0.96544,0.29340,-0.00809,-0.00777,0.00000,0.00000,0.00000,-0.00000
