t_wall,t_sim,x,y,z,qx,qy,qz,qw,gx,gy,gz,in1,in2,in3,in4
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.01090,0.01000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.02190,0.02000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.03210,0.03000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.04210,0.04000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.05200,0.05000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.06220,0.06000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00001,0.42705,0.00020,-0.00009,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.07340,0.07000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,-0.02579,0.03762,0.00003,-1.00000,0.00000,0.00000,-0.00000
0.08440,0.08000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,-0.00029,0.00041,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.09510,0.09000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00018,-0.00009,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.09560,0.10000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.10610,0.11000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.11700,0.12000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.12780,0.13000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.13870,0.14000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.14950,0.15000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.16040,0.16000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.17120,0.17000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.18320,0.18000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.19380,0.19000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.20490,0.20000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.20530,0.21000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.21600,0.22000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.22660,0.23000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.23740,0.24000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.24780,0.25000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.25870,0.26000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.27010,0.27000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.28060,0.28000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.29440,0.29000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.31070,0.30000,0.00000,0.00000,0.00000,0.00001,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
0.31120,0.31000,0.00000,0.00000,0.00000,0.00000,0.90423,-0.00000,0.42705,0.00020,-0.00010,0.00000,-1.00000,0.00000,0.00000,-0.00000
